Tarih,TP_KM_D01
2012-07-01,236668589.0
2012-08-01,238585704.0
2012-09-01,237291621.0
2012-10-01,233697820.0
2012-11-01,230023754.0
2012-12-01,226394275.0
2013-01-01,226568706.0
2013-02-01,227355196.0
2013-03-01,226040062.0
2013-04-01,220612785.0
2013-05-01,223682204.0
2013-06-01,223153033.0
2013-07-01,230018585.0
2013-08-01,227328444.0
2013-09-01,230309095.0
2013-10-01,230126466.0
2013-11-01,230458858.0
2013-12-01,232639804.0
2014-01-01,234056104.0
2014-02-01,234373702.0
2014-03-01,240217335.0
2014-04-01,240129442.0
2014-05-01,238319188.0
2014-06-01,231104819.0
2014-07-01,228353102.0
2014-08-01,230267712.0
2014-09-01,233901163.0
2014-10-01,233981809.0
2014-11-01,234009979.0
2014-12-01,235113232.0
2015-01-01,239942215.0
2015-02-01,241710775.0
2015-03-01,244455665.0
2015-04-01,246957821.0
2015-05-01,252749345.0
2015-06-01,253312487.0
2015-07-01,255962206.0
2015-08-01,258784895.0
2015-09-01,260807967.0
2015-10-01,264516585.0
2015-11-01,267042854.0
2015-12-01,266174912.0
2016-01-01,272874775.0
2016-02-01,273090320.0
2016-03-01,271845158.0
2016-04-01,267208219.0
2016-05-01,269071519.0
2016-06-01,269676883.0
2016-07-01,269545177.0
2016-08-01,267626209.0
2016-09-01,269430887.0
2016-10-01,273160399.0
2016-11-01,281167482.0
2016-12-01,283393573.0
2017-01-01,292039452.0
2017-02-01,288860741.0
2017-03-01,293168905.0
2017-04-01,290733945.0
2017-05-01,290052128.0
2017-06-01,292309597.0
2017-07-01,292422807.0
2017-08-01,293168318.0
2017-09-01,297850305.0
2017-10-01,304885999.0
2017-11-01,311011530.0
2017-12-01,321639149.0
2018-01-01,321704252.0
2018-02-01,324582303.0
2018-03-01,332170532.0
2018-04-01,332490990.0
2018-05-01,339868059.0
2018-06-01,352022973.0
2018-07-01,366459582.0
2018-08-01,385950792.0
2018-09-01,405556407.0
2018-10-01,398062188.0
2018-11-01,395443653.0
2018-12-01,407962226.0
2019-01-01,424727537.0
2019-02-01,429050581.0
2019-03-01,440460883.0
2019-04-01,473717594.0
2019-05-01,479676106.0
2019-06-01,492137784.0
2019-07-01,493900636.0
2019-08-01,506496619.0
2019-09-01,512242264.0
2019-10-01,520831852.0
2019-11-01,529615675.0
2019-12-01,557651464.0
2020-01-01,570450731.0
2020-02-01,598517086.0
2020-03-01,635609410.0
2020-04-01,697375785.0
2020-05-01,749962814.0
2020-06-01,743660655.0
2020-07-01,794091378.0
2020-08-01,861586728.0
2020-09-01,871370455.0
2020-10-01,890077228.0
2020-11-01,877620789.0
2020-12-01,867954295.0
2021-01-01,863099972.0
2021-02-01,883778361.0
2021-03-01,912201954.0
2021-04-01,930486432.0
2021-05-01,951143535.0
2021-06-01,957713379.0
2021-07-01,963344691.0
2021-08-01,976118352.0
2021-09-01,1010601867.0
2021-10-01,1051642337.0
2021-11-01,1208012899.0
2021-12-01,1234581612.0
2022-01-01,1266166003.0
2022-02-01,1314486385.0
2022-03-01,1437495404.0
2022-04-01,1454373063.0
2022-05-01,1532625428.0
2022-06-01,1580580994.0
2022-07-01,1688346495.0
2022-08-01,1711058969.0
2022-09-01,1754797078.0
2022-10-01,1815802073.0
2022-11-01,1879744858.0
2022-12-01,1945219833.0
2023-01-01,2038719470.0
2023-02-01,2084204985.0
2023-03-01,2271958447.0
2023-04-01,2318167455.0
2023-05-01,2366113782.0
2023-06-01,2620149912.0
2023-07-01,2759435365.0
2023-08-01,2826488057.0
2023-09-01,2892483165.0
2023-10-01,2987429388.0
2023-11-01,3062627621.0
2023-12-01,3167066883.0
2024-01-01,3320101257.0
2024-02-01,3476704680.0
2024-03-01,3620417652.0
2024-04-01,3547991562.0
2024-05-01,3513427226.0
2024-06-01,3614011154.0
2024-07-01,3741621508.0
2024-08-01,3858702619.0
2024-09-01,3928384919.0
2024-10-01,4024692455.0
2024-11-01,4067253031.0
2024-12-01,4184015060.0
2025-01-01,4262788251.0
2025-02-01,4356804295.0
2025-03-01,4628775844.0
2025-04-01,4976675137.0
2025-05-01,5023612551.0
2025-06-01,5150823313.0
2025-07-01,5302279037.0
2025-08-01,5454188479.0
