Tarih,TP_KM_D24
2018-10-01,439590.0
2018-11-01,499918.0
2018-12-01,544930.0
2019-01-01,700272.0
2019-02-01,725376.0
2019-03-01,700826.0
2019-04-01,771359.0
2019-05-01,548774.0
2019-06-01,653982.0
2019-07-01,1125944.0
2019-08-01,1514573.0
2019-09-01,1603965.0
2019-10-01,1783799.0
2019-11-01,1792315.0
2019-12-01,1848348.0
2020-01-01,1815391.0
2020-02-01,1823994.0
2020-03-01,1827100.0
2020-04-01,1673005.0
2020-05-01,1703483.0
2020-06-01,1781935.0
2020-07-01,1718930.0
2020-08-01,984682.0
2020-09-01,1086690.0
2020-10-01,897682.0
2020-11-01,1286883.0
2020-12-01,741012.0
2021-01-01,1321774.0
2021-02-01,1199689.0
2021-03-01,446089.0
2021-04-01,486804.0
2021-05-01,552418.0
2021-06-01,692007.0
2021-07-01,1083920.0
2021-08-01,1601136.0
2021-09-01,1504074.0
2021-10-01,1100139.0
2021-11-01,288169.0
2021-12-01,285533.0
2022-01-01,2290499.0
2022-02-01,4307475.0
2022-03-01,3508192.0
2022-04-01,3550269.0
2022-05-01,2857535.0
2022-06-01,3367921.0
2022-07-01,2773866.0
2022-08-01,4156333.0
2022-09-01,3971019.0
2022-10-01,4622924.0
2022-11-01,5040157.0
2022-12-01,5398080.0
2023-01-01,8054381.0
2023-02-01,12377242.0
2023-03-01,10585538.0
2023-04-01,10924217.0
2023-05-01,13428225.0
2023-06-01,16815479.0
2023-07-01,15920928.0
2023-08-01,16389517.0
2023-09-01,17510678.0
2023-10-01,19321292.0
2023-11-01,23363451.0
2023-12-01,34758799.0
2024-01-01,22712583.0
2024-02-01,27291939.0
2024-03-01,27961582.0
2024-04-01,30667107.0
2024-05-01,30191563.0
2024-06-01,33632274.0
2024-07-01,35846483.0
2024-08-01,32006649.0
2024-09-01,34943751.0
2024-10-01,33265571.0
2024-11-01,32619735.0
2024-12-01,33036537.0
2025-01-01,34170903.0
2025-02-01,37304549.0
2025-03-01,38041881.0
2025-04-01,39762355.0
2025-05-01,41171099.0
2025-06-01,44433899.0
2025-07-01,43232804.0
2025-08-01,50271437.0
