Tarih,TP_KM_D05
2000-01-01,1070480.0
2000-02-01,1325009.0
2000-03-01,1353761.0
2000-04-01,1779949.0
2000-05-01,1405791.0
2000-06-01,795482.0
2000-07-01,748544.0
2000-08-01,861068.0
2000-09-01,1018973.0
2000-10-01,966872.0
2000-11-01,960547.0
2000-12-01,1770791.0
2001-01-01,2778724.0
2001-02-01,2478061.0
2001-03-01,2292096.0
2001-04-01,3521990.0
2001-05-01,4348092.0
2001-06-01,3585522.0
2001-07-01,2955756.0
2001-08-01,3889187.0
2001-09-01,3844300.0
2001-10-01,3399149.0
2001-11-01,3058829.0
2001-12-01,4945306.0
2002-01-01,4555549.0
2002-02-01,5687728.0
2002-03-01,4673375.0
2002-04-01,6195599.0
2002-05-01,6442417.0
2002-06-01,7541710.0
2002-07-01,5075097.0
2002-08-01,5103003.0
2002-09-01,5029500.0
2002-10-01,6209080.0
2002-11-01,6303366.0
2002-12-01,6744327.0
2003-01-01,4547693.0
2003-02-01,4195142.0
2003-03-01,2855547.0
2003-04-01,4672969.0
2003-05-01,3371371.0
2003-06-01,4648532.0
2003-07-01,4767216.0
2003-08-01,3858189.0
2003-09-01,5506797.0
2003-10-01,3485968.0
2003-11-01,3964811.0
2003-12-01,3363420.0
2004-01-01,3201494.0
2004-02-01,2882682.0
2004-03-01,2032132.0
2004-04-01,2133076.0
2004-05-01,1909631.0
2004-06-01,1416264.0
2004-07-01,1146225.0
2004-08-01,1672293.0
2004-09-01,1413072.0
2004-10-01,2894982.0
2004-11-01,4081331.0
2004-12-01,3432953.0
2005-01-01,3412355.0
2005-02-01,3006938.0
2005-03-01,2238205.0
2005-04-01,2893776.0
2005-05-01,2655097.0
2005-06-01,2840425.0
2005-07-01,2732426.0
2005-08-01,2466186.0
2005-09-01,2524366.0
2005-10-01,2137334.0
2005-11-01,3174505.0
2005-12-01,2867514.0
2006-01-01,2571527.0
2006-02-01,4010495.0
2006-03-01,3519441.0
2006-04-01,2963676.0
2006-05-01,2231842.0
2006-06-01,1803021.0
2006-07-01,1933066.0
2006-08-01,1757317.0
2006-09-01,2056394.0
2006-10-01,1698043.0
2006-11-01,1254467.0
2006-12-01,3705424.0
2007-01-01,1630030.0
2007-02-01,1171042.0
2007-03-01,857209.0
2007-04-01,506655.0
2007-05-01,241076.0
2007-06-01,167315.0
2007-07-01,242463.0
2007-08-01,134233.0
2007-09-01,204191.0
2007-10-01,121643.0
2007-11-01,169880.0
2007-12-01,162042.0
2008-01-01,184151.0
2008-02-01,400730.0
2008-03-01,629578.0
2008-04-01,721460.0
2008-05-01,749270.0
2008-06-01,709621.0
2008-07-01,1077796.0
2008-08-01,1429929.0
2008-09-01,995269.0
2008-10-01,907596.0
2008-11-01,1635547.0
2008-12-01,1207707.0
2009-01-01,1222143.0
2009-02-01,1638054.0
2009-03-01,1619183.0
2009-04-01,1281651.0
2009-05-01,1015069.0
2009-06-01,648731.0
2009-07-01,1176688.0
2009-08-01,6996657.0
2009-09-01,6953423.0
2009-10-01,6275950.0
2009-11-01,6097136.0
2009-12-01,6574907.0
2010-01-01,8125990.0
2010-02-01,8579166.0
2010-03-01,9477063.0
2010-04-01,8997373.0
2010-05-01,8352887.0
2010-06-01,7861318.0
2010-07-01,4817717.0
2010-08-01,5031669.0
2010-09-01,6047163.0
2010-10-01,5707207.0
2010-11-01,5618375.0
2010-12-01,5542734.0
2011-01-01,4891741.0
2011-02-01,3951204.0
2011-03-01,3380184.0
2011-04-01,3274157.0
