Tarih,TP_KM_D26
2018-08-01,2053385.0
2018-09-01,818651.0
2018-10-01,862522.0
2018-11-01,891528.0
2018-12-01,1620681.0
2019-01-01,1498045.0
2019-02-01,2114866.0
2019-03-01,1525804.0
2019-04-01,1574719.0
2019-05-01,2005236.0
2019-06-01,1798212.0
2019-07-01,1751875.0
2019-08-01,1828313.0
2019-09-01,1764338.0
2019-10-01,1786547.0
2019-11-01,1477380.0
2019-12-01,1490519.0
2020-01-01,1577977.0
2020-02-01,2111455.0
2020-03-01,2470654.0
2020-04-01,2090482.0
2020-05-01,1746241.0
2020-06-01,1932935.0
2020-07-01,2251245.0
2020-08-01,1718031.0
2020-09-01,1680834.0
2020-10-01,1657796.0
2020-11-01,934112.0
2020-12-01,869319.0
2021-01-01,855044.0
2021-02-01,793836.0
2021-03-01,1035853.0
2021-04-01,1163903.0
2021-05-01,1486994.0
2021-06-01,3365676.0
2021-07-01,4492839.0
2021-08-01,3128957.0
2021-09-01,1900357.0
2021-10-01,2056177.0
2021-11-01,2009638.0
2021-12-01,3153297.0
2022-01-01,7991546.0
2022-02-01,10106889.0
2022-03-01,10319252.0
2022-04-01,13090640.0
2022-05-01,13955595.0
2022-06-01,10507926.0
2022-07-01,10384468.0
2022-08-01,12389627.0
2022-09-01,13719491.0
2022-10-01,18671293.0
2022-11-01,19913093.0
2022-12-01,19427415.0
2023-01-01,13409397.0
2023-02-01,20807607.0
2023-03-01,21093997.0
2023-04-01,14230204.0
2023-05-01,14299218.0
2023-06-01,26890398.0
2023-07-01,10603941.0
2023-08-01,11987346.0
2023-09-01,22670566.0
2023-10-01,23226226.0
2023-11-01,23226176.0
2023-12-01,30232502.0
2024-01-01,29320818.0
2024-02-01,35834996.0
2024-03-01,34134333.0
2024-04-01,33667057.0
2024-05-01,48240625.0
2024-06-01,46955898.0
2024-07-01,49947198.0
2024-08-01,50530157.0
2024-09-01,49327235.0
2024-10-01,51169838.0
2024-11-01,48229688.0
2024-12-01,60490851.0
2025-01-01,56556415.0
2025-02-01,54491402.0
2025-03-01,48034985.0
2025-04-01,35364531.0
2025-05-01,64576906.0
2025-06-01,77834280.0
2025-07-01,95022811.0
2025-08-01,97140795.0
