Tarih,TP_KM_D21
2012-05-01,433685.0
2012-06-01,458108.0
2012-07-01,477750.0
2012-08-01,544496.0
2012-09-01,569642.0
2012-10-01,542280.0
2012-11-01,678430.0
2012-12-01,536889.0
2013-01-01,549220.0
2013-02-01,561105.0
2013-03-01,607813.0
2013-04-01,431526.0
2013-05-01,431064.0
2013-06-01,447379.0
2013-07-01,542988.0
2013-08-01,586025.0
2013-09-01,728663.0
2013-10-01,606714.0
2013-11-01,518479.0
2013-12-01,507459.0
2014-01-01,561536.0
2014-02-01,551957.0
2014-03-01,654174.0
2014-04-01,549962.0
2014-05-01,522840.0
2014-06-01,556741.0
2014-07-01,558983.0
2014-08-01,522907.0
2014-09-01,526402.0
2014-10-01,379923.0
2014-11-01,420663.0
2014-12-01,409878.0
2015-01-01,446710.0
2015-02-01,421395.0
2015-03-01,444868.0
2015-04-01,447949.0
2015-05-01,412839.0
2015-06-01,409814.0
2015-07-01,429741.0
2015-08-01,417553.0
2015-09-01,408337.0
2015-10-01,385512.0
2015-11-01,387477.0
2015-12-01,361458.0
2016-01-01,379584.0
2016-02-01,388236.0
2016-03-01,334610.0
2016-04-01,336868.0
2016-05-01,384351.0
2016-06-01,432799.0
2016-07-01,415417.0
2016-08-01,352779.0
2016-09-01,373717.0
2016-10-01,371020.0
2016-11-01,377654.0
2016-12-01,377869.0
2017-01-01,401339.0
2017-02-01,389926.0
2017-03-01,950390.0
2017-04-01,962522.0
2017-05-01,1362721.0
2017-06-01,1416833.0
2017-07-01,1408906.0
2017-08-01,1379138.0
2017-09-01,1383168.0
2017-10-01,1410255.0
2017-11-01,1451145.0
2017-12-01,1533537.0
2018-01-01,1520419.0
2018-02-01,1501591.0
2018-03-01,1527293.0
2018-04-01,1441521.0
2018-05-01,1389671.0
2018-06-01,1314376.0
2018-07-01,1327477.0
2018-08-01,1240440.0
2018-09-01,1256321.0
2018-10-01,780495.0
2018-11-01,1048206.0
2018-12-01,1090248.0
2019-01-01,1282535.0
2019-02-01,1362229.0
2019-03-01,2271850.0
2019-04-01,2350162.0
2019-05-01,2138629.0
2019-06-01,2310144.0
2019-07-01,2722461.0
2019-08-01,3081893.0
2019-09-01,3223304.0
2019-10-01,3352081.0
2019-11-01,3370350.0
2019-12-01,3491097.0
2020-01-01,3454716.0
2020-02-01,3410408.0
2020-03-01,3404403.0
2020-04-01,3264708.0
2020-05-01,3314119.0
2020-06-01,3495549.0
2020-07-01,3494915.0
2020-08-01,2854246.0
2020-09-01,2926115.0
2020-10-01,2702922.0
2020-11-01,3139199.0
2020-12-01,3764066.0
2021-01-01,4323326.0
2021-02-01,4039263.0
2021-03-01,3510030.0
2021-04-01,3368743.0
2021-05-01,4034445.0
2021-06-01,5002146.0
2021-07-01,5381713.0
2021-08-01,5985438.0
2021-09-01,6337132.0
2021-10-01,5961969.0
2021-11-01,5461393.0
2021-12-01,5983058.0
2022-01-01,7913696.0
2022-02-01,10148045.0
2022-03-01,9832302.0
2022-04-01,9864665.0
2022-05-01,10291339.0
2022-06-01,10978247.0
2022-07-01,10563514.0
2022-08-01,12462626.0
2022-09-01,14110743.0
2022-10-01,15896797.0
2022-11-01,17372194.0
2022-12-01,20623248.0
2023-01-01,22972347.0
2023-02-01,32302127.0
2023-03-01,39382202.0
2023-04-01,37867277.0
2023-05-01,43498311.0
2023-06-01,50332699.0
2023-07-01,54172190.0
2023-08-01,51461854.0
2023-09-01,51517716.0
2023-10-01,55801716.0
2023-11-01,56509591.0
2023-12-01,71053780.0
2024-01-01,60576728.0
2024-02-01,62722062.0
2024-03-01,65010748.0
2024-04-01,74035977.0
2024-05-01,71695514.0
2024-06-01,79925584.0
2024-07-01,76324286.0
2024-08-01,72034769.0
2024-09-01,77623130.0
2024-10-01,76968492.0
2024-11-01,78876813.0
2024-12-01,87421641.0
2025-01-01,89020180.0
2025-02-01,95199505.0
2025-03-01,105236461.0
2025-04-01,115482150.0
2025-05-01,123701595.0
2025-06-01,130496623.0
2025-07-01,134392129.0
2025-08-01,144450177.0
