Tarih,TP_KM_D12
2000-01-01,29787.0
2000-02-01,30618.0
2000-03-01,44730.0
2000-04-01,45459.0
2000-05-01,45177.0
2000-06-01,46985.0
2000-07-01,46482.0
2000-08-01,46479.0
2000-09-01,35242.0
2000-10-01,35689.0
2000-11-01,35273.0
2000-12-01,27977.0
2001-01-01,28162.0
2001-02-01,28110.0
2001-03-01,19231.0
2001-04-01,19235.0
2001-05-01,20105.0
2001-06-01,27909.0
2001-07-01,26295.0
2001-08-01,29247.0
2001-09-01,25712.0
2001-10-01,25644.0
2001-11-01,25646.0
2001-12-01,40938.0
2002-01-01,40944.0
2002-02-01,40940.0
2002-03-01,41044.0
2002-04-01,41045.0
2002-05-01,42089.0
2002-06-01,39799.0
2002-07-01,79900.0
2002-08-01,83249.0
2002-09-01,83392.0
2002-10-01,82344.0
2002-11-01,90762.0
2002-12-01,64517.0
2003-01-01,71421.0
2003-02-01,70011.0
2003-03-01,66537.0
2003-04-01,74056.0
2003-05-01,73195.0
2003-06-01,73528.0
2003-07-01,75474.0
2003-08-01,77417.0
2003-09-01,88100.0
2003-10-01,94817.0
2003-11-01,97929.0
2003-12-01,104021.0
2004-01-01,105270.0
2004-02-01,110295.0
2004-03-01,126531.0
2004-04-01,116981.0
2004-05-01,101026.0
2004-06-01,94876.0
2004-07-01,117778.0
2004-08-01,131852.0
2004-09-01,146425.0
2004-10-01,149641.0
2004-11-01,142708.0
2004-12-01,140655.0
2005-01-01,141899.0
2005-02-01,146258.0
2005-03-01,143255.0
2005-04-01,135222.0
2005-05-01,124826.0
2005-06-01,132765.0
2005-07-01,143543.0
2005-08-01,152684.0
2005-09-01,188145.0
2005-10-01,156429.0
2005-11-01,178478.0
2005-12-01,186818.0
2006-01-01,188881.0
2006-02-01,52910.0
2006-03-01,48854.0
2006-04-01,51446.0
2006-05-01,49198.0
2006-06-01,47191.0
2006-07-01,48848.0
2006-08-01,50275.0
2006-09-01,49383.0
2006-10-01,51722.0
2006-11-01,49883.0
2006-12-01,48814.0
2007-01-01,49477.0
2007-02-01,51524.0
2007-03-01,52452.0
2007-04-01,51718.0
2007-05-01,54355.0
2007-06-01,56842.0
2007-07-01,57752.0
2007-08-01,54626.0
2007-09-01,62000.0
2007-10-01,58825.0
2007-11-01,57011.0
2007-12-01,34655.0
2008-01-01,29709.0
2008-02-01,32194.0
2008-03-01,38138.0
2008-04-01,38433.0
2008-05-01,37782.0
2008-06-01,35433.0
2008-07-01,37131.0
2008-08-01,38823.0
2008-09-01,33295.0
2008-10-01,26029.0
2008-11-01,26057.0
2008-12-01,36388.0
2009-01-01,38375.0
2009-02-01,38849.0
2009-03-01,39901.0
2009-04-01,42763.0
2009-05-01,45180.0
2009-06-01,48736.0
2009-07-01,54062.0
2009-08-01,57411.0
2009-09-01,58219.0
2009-10-01,68394.0
2009-11-01,56851.0
2009-12-01,61350.0
2010-01-01,61818.0
2010-02-01,60018.0
2010-03-01,63518.0
2010-04-01,72181.0
2010-05-01,101944.0
2010-06-01,101858.0
2010-07-01,103209.0
2010-08-01,104361.0
2010-09-01,111083.0
2010-10-01,82324.0
2010-11-01,84284.0
2010-12-01,77770.0
2011-01-01,79796.0
2011-02-01,75871.0
2011-03-01,81383.0
2011-04-01,89369.0
2011-05-01,84294.0
2011-06-01,72593.0
2011-07-01,68640.0
2011-08-01,56805.0
2011-09-01,58065.0
2011-10-01,57458.0
2011-11-01,54309.0
2011-12-01,53918.0
2012-01-01,56901.0
2012-02-01,65089.0
2012-03-01,80198.0
2012-04-01,75094.0
2012-05-01,78248.0
2012-06-01,78656.0
2012-07-01,81223.0
2012-08-01,98992.0
2012-09-01,109665.0
2012-10-01,107066.0
2012-11-01,109364.0
2012-12-01,107928.0
2013-01-01,107875.0
2013-02-01,105161.0
2013-03-01,113078.0
2013-04-01,117294.0
2013-05-01,126274.0
2013-06-01,119487.0
2013-07-01,115307.0
2013-08-01,101301.0
2013-09-01,109580.0
2013-10-01,118175.0
2013-11-01,115455.0
2013-12-01,97371.0
2014-01-01,74511.0
2014-02-01,78309.0
2014-03-01,76850.0
2014-04-01,97377.0
2014-05-01,86609.0
2014-06-01,82044.0
2014-07-01,83482.0
2014-08-01,86077.0
2014-09-01,83459.0
2014-10-01,83648.0
2014-11-01,88335.0
2014-12-01,89346.0
2015-01-01,92247.0
2015-02-01,89177.0
2015-03-01,83791.0
2015-04-01,89116.0
2015-05-01,86233.0
2015-06-01,87848.0
2015-07-01,83903.0
2015-08-01,81083.0
2015-09-01,86807.0
2015-10-01,86513.0
2015-11-01,93224.0
2015-12-01,95768.0
2016-01-01,95859.0
2016-02-01,93471.0
2016-03-01,96380.0
2016-04-01,99060.0
2016-05-01,97970.0
2016-06-01,97493.0
2016-07-01,99471.0
2016-08-01,99022.0
2016-09-01,106316.0
2016-10-01,104212.0
2016-11-01,104854.0
2016-12-01,108496.0
2017-01-01,113647.0
2017-02-01,115025.0
2017-03-01,117495.0
2017-04-01,116949.0
2017-05-01,126013.0
2017-06-01,139120.0
2017-07-01,149972.0
2017-08-01,149523.0
2017-09-01,148265.0
2017-10-01,152819.0
2017-11-01,140450.0
2017-12-01,151057.0
2018-01-01,153363.0
2018-02-01,151433.0
2018-03-01,133667.0
2018-04-01,126828.0
2018-05-01,123187.0
2018-06-01,125844.0
2018-07-01,130966.0
2018-08-01,139967.0
2018-09-01,137171.0
2018-10-01,122243.0
2018-11-01,122921.0
2018-12-01,125007.0
2019-01-01,187407.0
2019-02-01,201539.0
2019-03-01,203143.0
2019-04-01,212188.0
2019-05-01,218268.0
2019-06-01,224588.0
2019-07-01,216836.0
2019-08-01,227449.0
2019-09-01,250407.0
2019-10-01,256513.0
2019-11-01,351993.0
2019-12-01,384069.0
2020-01-01,412107.0
2020-02-01,379966.0
2020-03-01,354057.0
2020-04-01,403182.0
2020-05-01,437235.0
2020-06-01,448980.0
2020-07-01,589299.0
2020-08-01,611794.0
2020-09-01,571329.0
2020-10-01,553034.0
2020-11-01,593821.0
2020-12-01,600820.0
2021-01-01,665607.0
2021-02-01,777071.0
2021-03-01,982255.0
2021-04-01,853355.0
2021-05-01,889358.0
2021-06-01,900053.0
2021-07-01,948733.0
2021-08-01,953753.0
2021-09-01,766468.0
2021-10-01,1001533.0
2021-11-01,891156.0
2021-12-01,669480.0
2022-01-01,653768.0
2022-02-01,653772.0
2022-03-01,682278.0
2022-04-01,683566.0
2022-05-01,746210.0
2022-06-01,745416.0
2022-07-01,802044.0
2022-08-01,863413.0
2022-09-01,814223.0
2022-10-01,881157.0
2022-11-01,872873.0
2022-12-01,936816.0
2023-01-01,936774.0
2023-02-01,928408.0
2023-03-01,951923.0
2023-04-01,993656.0
2023-05-01,1016419.0
2023-06-01,1359520.0
2023-07-01,1491293.0
2023-08-01,1798711.0
2023-09-01,1754430.0
2023-10-01,1730219.0
2023-11-01,1790967.0
2023-12-01,5084040.0
2024-01-01,5495266.0
2024-02-01,6166801.0
2024-03-01,6284769.0
2024-04-01,6294901.0
2024-05-01,5960267.0
2024-06-01,5947637.0
2024-07-01,5885146.0
2024-08-01,5955283.0
2024-09-01,6028000.0
2024-10-01,5930578.0
2024-11-01,5980794.0
2024-12-01,6175838.0
2025-01-01,6282543.0
2025-02-01,6533547.0
2025-03-01,6978431.0
2025-04-01,7952400.0
2025-05-01,7776349.0
2025-06-01,8152598.0
2025-07-01,7550536.0
2025-08-01,10924234.0
