Tarih,TP_KM_D07
2008-10-01,1285.0
2008-11-01,2491.0
2008-12-01,1698.0
2009-01-01,730.0
2009-02-01,1580.0
2009-03-01,359.0
2009-04-01,1286.0
2009-05-01,3604.0
2009-06-01,3073.0
2009-07-01,3252.0
2009-08-01,4886.0
2009-09-01,5024.0
2009-10-01,50658.0
2009-11-01,2127.0
2009-12-01,55700.0
2010-01-01,53584.0
2010-02-01,25775.0
2010-03-01,26117.0
2010-04-01,26069.0
2010-05-01,26036.0
2010-06-01,26065.0
2010-07-01,25800.0
2010-08-01,5517.0
2010-09-01,4056.0
2010-10-01,51676.0
2010-11-01,5853.0
2010-12-01,6403.0
2011-01-01,7061.0
2011-02-01,11141.0
2011-03-01,6792.0
2011-04-01,6386.0
2011-05-01,395.0
2011-06-01,635.0
2011-07-01,526.0
2011-08-01,184.0
2011-09-01,372.0
2011-10-01,263.0
2011-11-01,322.0
2011-12-01,605.0
2012-01-01,1065.0
2012-02-01,1674.0
2012-03-01,1488.0
2012-04-01,3667.0
2012-05-01,4005.0
2012-06-01,3677.0
2012-07-01,4129.0
2012-08-01,4729.0
2012-09-01,11375.0
2012-10-01,11954.0
2012-11-01,13331.0
2012-12-01,19302.0
2013-01-01,27023.0
2013-02-01,29654.0
2013-03-01,26781.0
2013-04-01,7071.0
2013-05-01,32664.0
2013-06-01,44081.0
2013-07-01,26234.0
2013-08-01,39263.0
2013-09-01,22623.0
2013-10-01,22945.0
2013-11-01,45731.0
2013-12-01,44301.0
2014-01-01,44186.0
2014-02-01,53670.0
2014-03-01,82397.0
2014-04-01,51348.0
2014-05-01,25614.0
2014-06-01,33571.0
2014-07-01,30092.0
2014-08-01,33789.0
2014-09-01,69760.0
2014-10-01,34693.0
2014-11-01,44165.0
2014-12-01,55216.0
2015-01-01,54093.0
2015-02-01,66333.0
2015-03-01,74155.0
2015-04-01,65342.0
2015-05-01,48187.0
2015-06-01,68433.0
2015-07-01,64844.0
2015-08-01,50850.0
2015-09-01,46215.0
2015-10-01,52047.0
2015-11-01,51593.0
2015-12-01,46436.0
2016-01-01,41829.0
2016-02-01,27049.0
2016-03-01,20629.0
2016-04-01,12909.0
2016-05-01,27102.0
2016-06-01,40519.0
2016-07-01,81214.0
2016-08-01,48857.0
2016-09-01,16577.0
2016-10-01,30938.0
2016-11-01,87122.0
2016-12-01,101785.0
2017-01-01,47332.0
2017-02-01,21519.0
2017-03-01,20324.0
2017-04-01,12131.0
2017-05-01,15348.0
2017-06-01,26467.0
2017-07-01,54442.0
2017-08-01,71729.0
2017-09-01,45738.0
2017-10-01,76405.0
2017-11-01,86443.0
2017-12-01,110627.0
2018-01-01,89540.0
2018-02-01,63885.0
2018-03-01,44444.0
2018-04-01,44184.0
2018-05-01,69327.0
2018-06-01,99833.0
2018-07-01,75289.0
2018-08-01,50854.0
2018-09-01,44873.0
2018-10-01,328583.0
2018-11-01,217598.0
2018-12-01,269510.0
2019-01-01,186503.0
2019-02-01,47599.0
2019-03-01,29161.0
2019-04-01,37952.0
2019-05-01,82814.0
2019-06-01,143356.0
2019-07-01,113572.0
2019-08-01,90040.0
2019-09-01,128208.0
2019-10-01,92705.0
2019-11-01,119552.0
2019-12-01,146352.0
2020-01-01,126775.0
2020-02-01,106860.0
2020-03-01,183642.0
2020-04-01,131492.0
2020-05-01,170193.0
2020-06-01,185488.0
2020-07-01,114579.0
2020-08-01,91982.0
2020-09-01,117159.0
2020-10-01,99834.0
2020-11-01,40682.0
2020-12-01,61138.0
2021-01-01,124089.0
2021-02-01,169526.0
2021-03-01,292861.0
2021-04-01,229434.0
2021-05-01,104084.0
2021-06-01,117929.0
2021-07-01,142000.0
2021-08-01,251389.0
2021-09-01,291618.0
2021-10-01,176844.0
2021-11-01,198928.0
2021-12-01,236591.0
2022-01-01,393146.0
2022-02-01,711849.0
2022-03-01,184414.0
2022-04-01,200416.0
2022-05-01,379196.0
2022-06-01,474272.0
2022-07-01,496900.0
2022-08-01,620881.0
2022-09-01,343826.0
2022-10-01,319672.0
2022-11-01,195415.0
2022-12-01,186724.0
2023-01-01,445693.0
2023-02-01,293791.0
2023-03-01,331183.0
2023-04-01,282638.0
2023-05-01,415384.0
2023-06-01,1149591.0
2023-07-01,1609167.0
2023-08-01,744047.0
2023-09-01,646639.0
2023-10-01,363516.0
2023-11-01,642698.0
2023-12-01,1008032.0
2024-01-01,1227483.0
2024-02-01,2738363.0
2024-03-01,3710195.0
2024-04-01,2768966.0
2024-05-01,2965969.0
2024-06-01,3289972.0
2024-07-01,3964655.0
2024-08-01,1282622.0
2024-09-01,3059827.0
2024-10-01,2480677.0
2024-11-01,4239531.0
2024-12-01,1261102.0
2025-01-01,5237511.0
2025-02-01,2094215.0
2025-03-01,2827194.0
2025-04-01,2600313.0
2025-05-01,3185626.0
2025-06-01,3172047.0
2025-07-01,2112786.0
2025-08-01,2972768.0
