Tarih,TP_KM_D02
2000-01-01,9042525.0
2000-02-01,9367597.0
2000-03-01,9108856.0
2000-04-01,9745572.0
2000-05-01,9867344.0
2000-06-01,10515649.0
2000-07-01,9895453.0
2000-08-01,10383710.0
2000-09-01,10320111.0
2000-10-01,10198393.0
2000-11-01,10003654.0
2000-12-01,13310052.0
2001-01-01,18250266.0
2001-02-01,17210762.0
2001-03-01,20498207.0
2001-04-01,28628255.0
2001-05-01,40194181.0
2001-06-01,43087142.0
2001-07-01,44088512.0
2001-08-01,46995343.0
2001-09-01,51576978.0
2001-10-01,55035133.0
2001-11-01,53604629.0
2001-12-01,52118637.0
2002-01-01,53142129.0
2002-02-01,60247751.0
2002-03-01,61629276.0
2002-04-01,60690385.0
2002-05-01,61818368.0
2002-06-01,65303898.0
2002-07-01,69666523.0
2002-08-01,71023481.0
2002-09-01,71689330.0
2002-10-01,72894268.0
2002-11-01,70726688.0
2002-12-01,74616392.0
2003-01-01,79058607.0
2003-02-01,79465551.0
2003-03-01,81206162.0
2003-04-01,79440712.0
2003-05-01,80665313.0
2003-06-01,81794958.0
2003-07-01,82852114.0
2003-08-01,83687744.0
2003-09-01,83551356.0
2003-10-01,89628462.0
2003-11-01,91915657.0
2003-12-01,94884415.0
2004-01-01,101448617.0
2004-02-01,101148493.0
2004-03-01,101349884.0
2004-04-01,103118504.0
2004-05-01,105060182.0
2004-06-01,101629987.0
2004-07-01,101065603.0
2004-08-01,103813012.0
2004-09-01,106494770.0
2004-10-01,111118110.0
2004-11-01,111553361.0
2004-12-01,108712375.0
2005-01-01,109760438.0
2005-02-01,110844633.0
2005-03-01,114975253.0
2005-04-01,118056065.0
2005-05-01,117144103.0
2005-06-01,116826470.0
2005-07-01,117073354.0
2005-08-01,122920834.0
2005-09-01,126075223.0
2005-10-01,126473172.0
2005-11-01,126989918.0
2005-12-01,125824949.0
2006-01-01,125895797.0
2006-02-01,127703962.0
2006-03-01,129732266.0
2006-04-01,132305162.0
2006-05-01,142168938.0
2006-06-01,140611268.0
2006-07-01,137820165.0
2006-08-01,136814526.0
2006-09-01,139181355.0
2006-10-01,136701150.0
2006-11-01,139834702.0
2006-12-01,137564581.0
2007-01-01,140883806.0
2007-02-01,144652993.0
2007-03-01,148052962.0
2007-04-01,144490405.0
2007-05-01,143626218.0
2007-06-01,147175761.0
2007-07-01,145812448.0
2007-08-01,150991079.0
2007-09-01,149507233.0
2007-10-01,147708393.0
2007-11-01,149252541.0
2007-12-01,147574045.0
2008-01-01,149322368.0
2008-02-01,150478260.0
2008-03-01,157779946.0
2008-04-01,159406157.0
2008-05-01,151414388.0
2008-06-01,151862284.0
2008-07-01,152013769.0
2008-08-01,152015269.0
2008-09-01,156361800.0
2008-10-01,166014002.0
2008-11-01,170978474.0
2008-12-01,171249617.0
2009-01-01,176475163.0
2009-02-01,186498859.0
2009-03-01,187720268.0
2009-04-01,190196418.0
2009-05-01,195677205.0
2009-06-01,197677229.0
2009-07-01,200868130.0
2009-08-01,204313125.0
2009-09-01,209368069.0
2009-10-01,219279355.0
2009-11-01,223530944.0
2009-12-01,228324091.0
2010-01-01,231035521.0
2010-02-01,236139120.0
2010-03-01,235538350.0
2010-04-01,232819060.0
2010-05-01,235216258.0
2010-06-01,237412403.0
2010-07-01,237604216.0
2010-08-01,235924562.0
2010-09-01,236887645.0
2010-10-01,235553979.0
2010-11-01,242769945.0
2010-12-01,246633986.0
2011-01-01,242705512.0
2011-02-01,243387691.0
2011-03-01,239719780.0
2011-04-01,237370773.0
2011-05-01,239594247.0
2011-06-01,236873319.0
2011-07-01,238497915.0
