Tarih,TP_KM_D25
2018-01-01,8645388.0
2018-02-01,8621259.0
2018-03-01,7239162.0
2018-04-01,7769824.0
2018-05-01,6941328.0
2018-06-01,8603491.0
2018-07-01,9040253.0
2018-08-01,9403650.0
2018-09-01,9027053.0
2018-10-01,7618767.0
2018-11-01,7285996.0
2018-12-01,10287012.0
2019-01-01,9739969.0
2019-02-01,19754395.0
2019-03-01,19431845.0
2019-04-01,22755524.0
2019-05-01,27053191.0
2019-06-01,29179585.0
2019-07-01,26591467.0
2019-08-01,28814706.0
2019-09-01,27631568.0
2019-10-01,30968324.0
2019-11-01,32178435.0
2019-12-01,34503326.0
2020-01-01,35165146.0
2020-02-01,43923415.0
2020-03-01,47809142.0
2020-04-01,65839228.0
2020-05-01,77185914.0
2020-06-01,67488594.0
2020-07-01,72047112.0
2020-08-01,75370297.0
2020-09-01,74165752.0
2020-10-01,69773439.0
2020-11-01,60436551.0
2020-12-01,55291364.0
2021-01-01,60247353.0
2021-02-01,61204046.0
2021-03-01,65905174.0
2021-04-01,69300272.0
2021-05-01,69532707.0
2021-06-01,75633367.0
2021-07-01,73810755.0
2021-08-01,72397109.0
2021-09-01,68110222.0
2021-10-01,72378063.0
2021-11-01,91962768.0
2021-12-01,99822249.0
2022-01-01,106590806.0
2022-02-01,107576219.0
2022-03-01,114546896.0
2022-04-01,126503691.0
2022-05-01,127112014.0
2022-06-01,119255901.0
2022-07-01,126423400.0
2022-08-01,129262501.0
2022-09-01,120348575.0
2022-10-01,137359817.0
2022-11-01,147591573.0
2022-12-01,147502766.0
2023-01-01,144814020.0
2023-02-01,141911307.0
2023-03-01,136622669.0
2023-04-01,124881036.0
2023-05-01,102366509.0
2023-06-01,118940307.0
2023-07-01,104677047.0
2023-08-01,110432029.0
2023-09-01,127042730.0
2023-10-01,120382324.0
2023-11-01,144020694.0
2023-12-01,167014333.0
2024-01-01,162599153.0
2024-02-01,154635155.0
2024-03-01,162868679.0
2024-04-01,168604407.0
2024-05-01,216710385.0
2024-06-01,238182649.0
2024-07-01,248632469.0
2024-08-01,256011178.0
2024-09-01,246753225.0
2024-10-01,258129718.0
2024-11-01,273769235.0
2024-12-01,291445998.0
2025-01-01,282167331.0
2025-02-01,284611291.0
2025-03-01,281596644.0
2025-04-01,294361382.0
2025-05-01,323018817.0
2025-06-01,358265064.0
2025-07-01,391633311.0
2025-08-01,415273395.0
