Tarih,TP_AB_A16
2000-01-03,3978549.0
2000-01-04,3889469.0
2000-01-05,3700570.0
2000-01-06,3747076.0
2000-01-07,3848412.0
2000-01-10,
2000-01-11,3836082.0
2000-01-12,3853417.0
2000-01-13,3869556.0
2000-01-14,4106103.0
2000-01-17,4067062.0
2000-01-18,3846027.0
2000-01-19,3910312.0
2000-01-20,3988770.0
2000-01-21,3996452.0
2000-01-24,3830221.0
2000-01-25,3807976.0
2000-01-26,3753709.0
2000-01-27,3687344.0
2000-01-28,3792997.0
2000-01-31,3694310.0
2000-02-01,3953535.0
2000-02-02,4219356.0
2000-02-03,4329346.0
2000-02-04,4149745.0
2000-02-07,4004846.0
2000-02-08,3987671.0
2000-02-09,4173039.0
2000-02-10,4142082.0
2000-02-11,4030703.0
2000-02-14,4333658.0
2000-02-15,4310535.0
2000-02-16,4203864.0
2000-02-17,4321980.0
2000-02-18,4087118.0
2000-02-21,3992627.0
2000-02-22,4019196.0
2000-02-23,4031000.0
2000-02-24,4193334.0
2000-02-25,4042999.0
2000-02-28,4023959.0
2000-02-29,4018994.0
2000-03-01,4261493.0
2000-03-02,4173262.0
2000-03-03,4103185.0
2000-03-06,4237277.0
2000-03-07,4224510.0
2000-03-08,4457715.0
2000-03-09,4463149.0
2000-03-10,4663637.0
2000-03-13,4721393.0
2000-03-14,4693484.0
2000-03-15,4744761.0
2000-03-16,
2000-03-17,
2000-03-20,4483927.0
2000-03-21,4449880.0
2000-03-22,4309819.0
2000-03-23,4170332.0
2000-03-24,4111764.0
2000-03-27,4124336.0
2000-03-28,4049754.0
2000-03-29,3902865.0
2000-03-30,3987646.0
2000-03-31,4171850.0
2000-04-03,4081356.0
2000-04-04,4009646.0
2000-04-05,4007473.0
2000-04-06,3977711.0
2000-04-07,4207798.0
2000-04-10,4078550.0
2000-04-11,4015564.0
2000-04-12,3965864.0
2000-04-13,3940595.0
2000-04-14,4207855.0
2000-04-17,4372775.0
2000-04-18,4276690.0
2000-04-19,4302550.0
2000-04-20,4348293.0
2000-04-21,4379070.0
2000-04-24,4123233.0
2000-04-25,4038566.0
2000-04-26,4036938.0
2000-04-27,4048476.0
2000-04-28,4160786.0
2000-05-01,4254013.0
2000-05-02,4306315.0
2000-05-03,4407409.0
2000-05-04,4285952.0
2000-05-05,4343617.0
2000-05-08,4267327.0
2000-05-09,4246440.0
2000-05-10,4290273.0
2000-05-11,4371363.0
2000-05-12,4645035.0
2000-05-15,4521737.0
2000-05-16,4471679.0
2000-05-17,4321106.0
2000-05-18,4596160.0
2000-05-19,
2000-05-22,4328689.0
2000-05-23,4295306.0
2000-05-24,4258519.0
2000-05-25,4239824.0
2000-05-26,4228934.0
2000-05-29,4237662.0
2000-05-30,4286213.0
2000-05-31,4190677.0
2000-06-01,4495080.0
2000-06-02,4584321.0
2000-06-05,4321738.0
2000-06-06,4430406.0
2000-06-07,4321462.0
2000-06-08,4235403.0
2000-06-09,4226616.0
2000-06-12,4279007.0
2000-06-13,4388756.0
2000-06-14,4569673.0
2000-06-15,4875983.0
2000-06-16,4861119.0
2000-06-19,4697254.0
2000-06-20,4533922.0
2000-06-21,4499402.0
2000-06-22,4387958.0
2000-06-23,4390125.0
2000-06-26,4494832.0
2000-06-27,4458749.0
2000-06-28,4576110.0
2000-06-29,4540248.0
2000-06-30,4747619.0
2000-07-03,4696582.0
2000-07-04,4634147.0
2000-07-05,4470617.0
2000-07-06,4467642.0
2000-07-07,4512520.0
2000-07-10,4590558.0
2000-07-11,4645022.0
2000-07-12,4648552.0
2000-07-13,4792362.0
2000-07-14,4923219.0
2000-07-17,5005057.0
2000-07-18,4958675.0
2000-07-19,4935140.0
2000-07-20,4806043.0
2000-07-21,4824826.0
2000-07-24,4846566.0
2000-07-25,4781628.0
2000-07-26,4698068.0
2000-07-27,4778708.0
2000-07-28,4667229.0
2000-07-31,4952408.0
2000-08-01,4906902.0
2000-08-02,4862991.0
2000-08-03,4920068.0
2000-08-04,4991697.0
2000-08-07,4947529.0
2000-08-08,4869939.0
2000-08-09,4779181.0
2000-08-10,4825012.0
2000-08-11,5099705.0
2000-08-14,5146413.0
2000-08-15,5157402.0
2000-08-16,5197470.0
2000-08-17,4950998.0
2000-08-18,5200708.0
2000-08-21,5157989.0
2000-08-22,5117182.0
2000-08-23,4944623.0
2000-08-24,4862932.0
