Tarih,TP_AB_A11
2000-01-03,6684882.1
2000-01-04,6720200.8
2000-01-05,6798444.7
2000-01-06,6808557.6
2000-01-07,6832382.1
2000-01-10,
2000-01-11,6821735.1
2000-01-12,6802125.2
2000-01-13,6843574.6
2000-01-14,6850312.8
2000-01-17,6865081.2
2000-01-18,6832056.3
2000-01-19,6822431.6
2000-01-20,6849668.8
2000-01-21,6848679.8
2000-01-24,6833745.0
2000-01-25,6817016.9
2000-01-26,6819071.0
2000-01-27,6824542.6
2000-01-28,6863250.4
2000-01-31,6800144.9
2000-02-01,6774234.3
2000-02-02,6760859.3
2000-02-03,6757140.8
2000-02-04,6813272.9
2000-02-07,6817024.1
2000-02-08,6811737.5
2000-02-09,6869209.4
2000-02-10,6898491.6
2000-02-11,6922588.2
2000-02-14,6907340.5
2000-02-15,7044729.9
2000-02-16,7000284.2
2000-02-17,6903730.5
2000-02-18,6949636.0
2000-02-21,7442725.2
2000-02-22,7443292.8
2000-02-23,7493766.8
2000-02-24,7019900.4
2000-02-25,7010412.4
2000-02-28,6994392.1
2000-02-29,6917833.7
2000-03-01,6934534.0
2000-03-02,6918577.2
2000-03-03,6959556.2
2000-03-06,6924901.9
2000-03-07,6926318.0
2000-03-08,6900354.0
2000-03-09,6915617.6
2000-03-10,7015862.3
2000-03-13,7046268.5
2000-03-14,7045138.5
2000-03-15,7033476.0
2000-03-16,
2000-03-17,
2000-03-20,6980455.0
2000-03-21,7026323.4
2000-03-22,7044677.3
2000-03-23,7014065.0
2000-03-24,7019352.5
2000-03-27,7046716.7
2000-03-28,7066073.8
2000-03-29,7091217.4
2000-03-30,7071036.5
2000-03-31,7034172.3
2000-04-03,7035272.2
2000-04-04,7052018.2
2000-04-05,7047242.5
2000-04-06,7116641.9
2000-04-07,7100137.2
2000-04-10,7115447.5
2000-04-11,7094543.6
2000-04-12,7195927.7
2000-04-13,7223854.6
2000-04-14,7138918.2
2000-04-17,7178251.2
2000-04-18,7182922.1
2000-04-19,7101286.0
2000-04-20,7083668.9
2000-04-21,7056467.8
2000-04-24,7093810.1
2000-04-25,7171628.6
2000-04-26,7101538.4
2000-04-27,7084289.6
2000-04-28,7089171.3
2000-05-01,7001309.8
2000-05-02,6999412.5
2000-05-03,7254669.8
2000-05-04,7228716.2
2000-05-05,7180084.5
2000-05-08,7207594.2
2000-05-09,7189123.5
2000-05-10,7213297.4
2000-05-11,7309962.4
2000-05-12,7325965.3
2000-05-15,7264978.0
2000-05-16,7304515.7
2000-05-17,7257197.3
2000-05-18,7229232.2
2000-05-19,
2000-05-22,7219180.2
2000-05-23,7278178.7
2000-05-24,7333168.9
2000-05-25,7306768.6
2000-05-26,7281506.6
2000-05-29,7404470.6
2000-05-30,7471681.5
2000-05-31,7440054.5
2000-06-01,7426325.3
