Tarih,TP_AB_A21
2000-01-03,29614.0
2000-01-04,31536.0
2000-01-05,31986.0
2000-01-06,33350.0
2000-01-07,42914.0
2000-01-10,
2000-01-11,41216.0
2000-01-12,44037.0
2000-01-13,49756.0
2000-01-14,45235.0
2000-01-17,42639.0
2000-01-18,49015.0
2000-01-19,45157.0
2000-01-20,42362.0
2000-01-21,43154.0
2000-01-24,41599.0
2000-01-25,56273.0
2000-01-26,60736.0
2000-01-27,58716.0
2000-01-28,63770.0
2000-01-31,66047.0
2000-02-01,72364.0
2000-02-02,62059.0
2000-02-03,61350.0
2000-02-04,58469.0
2000-02-07,56415.0
2000-02-08,68170.0
2000-02-09,58055.0
2000-02-10,60617.0
2000-02-11,54768.0
2000-02-14,53602.0
2000-02-15,61819.0
2000-02-16,57292.0
2000-02-17,59123.0
2000-02-18,58379.0
2000-02-21,54531.0
2000-02-22,70337.0
2000-02-23,65379.0
2000-02-24,55815.0
2000-02-25,62196.0
2000-02-28,55337.0
2000-02-29,58796.0
2000-03-01,75358.0
2000-03-02,79048.0
2000-03-03,130203.0
2000-03-06,90145.0
2000-03-07,107273.0
2000-03-08,86441.0
2000-03-09,79473.0
2000-03-10,64630.0
2000-03-13,60837.0
2000-03-14,61655.0
2000-03-15,62900.0
2000-03-16,
2000-03-17,
2000-03-20,61005.0
2000-03-21,93482.0
2000-03-22,101247.0
2000-03-23,86009.0
2000-03-24,84914.0
2000-03-27,66542.0
2000-03-28,68646.0
2000-03-29,60626.0
2000-03-30,65012.0
2000-03-31,67094.0
2000-04-03,63045.0
2000-04-04,64160.0
2000-04-05,63164.0
2000-04-06,66853.0
2000-04-07,101546.0
2000-04-10,63579.0
2000-04-11,55495.0
2000-04-12,64821.0
2000-04-13,61852.0
2000-04-14,58740.0
2000-04-17,86459.0
2000-04-18,74057.0
2000-04-19,60712.0
2000-04-20,66195.0
2000-04-21,72892.0
2000-04-24,54333.0
2000-04-25,71937.0
2000-04-26,78321.0
2000-04-27,84879.0
2000-04-28,79139.0
2000-05-01,79399.0
2000-05-02,80186.0
2000-05-03,69015.0
2000-05-04,68474.0
2000-05-05,65306.0
2000-05-08,84660.0
2000-05-09,90826.0
2000-05-10,85533.0
2000-05-11,86195.0
2000-05-12,91362.0
2000-05-15,85382.0
2000-05-16,78409.0
2000-05-17,57698.0
2000-05-18,53049.0
2000-05-19,
2000-05-22,52987.0
2000-05-23,62803.0
2000-05-24,57707.0
2000-05-25,68212.0
2000-05-26,68103.0
2000-05-29,58598.0
2000-05-30,82819.0
2000-05-31,66396.0
2000-06-01,63680.0
2000-06-02,68264.0
2000-06-05,57620.0
2000-06-06,66302.0
2000-06-07,75697.0
2000-06-08,62513.0
2000-06-09,62527.0
2000-06-12,63001.0
2000-06-13,69175.0
2000-06-14,62237.0
2000-06-15,70709.0
2000-06-16,63979.0
2000-06-19,60461.0
2000-06-20,89970.0
2000-06-21,87512.0
2000-06-22,66674.0
2000-06-23,71821.0
2000-06-26,81319.0
2000-06-27,101000.0
2000-06-28,88309.0
2000-06-29,94930.0
2000-06-30,71834.0
2000-07-03,69576.0
2000-07-04,78558.0
2000-07-05,74426.0
2000-07-06,78729.0
2000-07-07,72051.0
2000-07-10,70663.0
2000-07-11,82701.0
2000-07-12,82094.0
2000-07-13,71900.0
2000-07-14,73704.0
2000-07-17,64288.0
2000-07-18,91583.0
2000-07-19,77461.0
2000-07-20,76331.0
2000-07-21,86355.0
2000-07-24,71514.0
2000-07-25,97532.0
2000-07-26,77416.0
2000-07-27,68579.0
2000-07-28,72759.0
2000-07-31,74039.0
2000-08-01,84045.0
2000-08-02,67414.0
2000-08-03,67076.0
2000-08-04,74833.0
2000-08-07,74029.0
2000-08-08,77605.0
2000-08-09,78643.0
2000-08-10,82149.0
2000-08-11,84127.0
2000-08-14,81594.0
2000-08-15,95574.0
2000-08-16,87976.0
2000-08-17,80626.0
2000-08-18,84760.0
2000-08-21,94070.0
2000-08-22,90172.0
2000-08-23,89746.0
2000-08-24,92534.0
2000-08-25,99285.0
2000-08-28,91543.0
2000-08-29,84606.0
2000-08-30,
2000-08-31,119819.0
2000-09-01,92804.0
2000-09-04,88198.0
2000-09-05,97233.0
2000-09-06,88837.0
2000-09-07,87001.0
2000-09-08,79607.0
2000-09-11,78803.0
2000-09-12,88252.0
2000-09-13,86862.0
2000-09-14,83397.0
2000-09-15,83594.0
2000-09-18,81542.0
2000-09-19,91367.0
2000-09-20,91291.0
2000-09-21,97696.0
2000-09-22,81419.0
2000-09-25,85687.0
2000-09-26,93879.0
2000-09-27,124055.0
2000-09-28,107740.0
2000-09-29,94698.0
2000-10-02,86510.0
2000-10-03,91848.0
2000-10-04,104872.0
2000-10-05,114705.0
2000-10-06,104081.0
2000-10-09,103130.0
2000-10-10,110228.0
2000-10-11,93178.0
2000-10-12,83311.0
2000-10-13,88617.0
2000-10-16,86647.0
2000-10-17,85095.0
2000-10-18,88874.0
2000-10-19,98460.0
2000-10-20,94535.0
2000-10-23,86157.0
2000-10-24,82373.0
2000-10-25,120514.0
2000-10-26,116871.0
2000-10-27,95198.0
2000-10-30,93415.0
2000-10-31,84733.0
2000-11-01,115875.0
2000-11-02,92124.0
2000-11-03,106454.0
2000-11-06,100630.0
2000-11-07,93785.0
2000-11-08,97594.0
2000-11-09,96062.0
2000-11-10,90164.0
2000-11-13,83801.0
2000-11-14,75621.0
2000-11-15,85808.0
2000-11-16,98116.0
2000-11-17,87627.0
2000-11-20,71037.0
2000-11-21,86685.0
2000-11-22,88550.0
2000-11-23,121698.0
2000-11-24,136674.0
2000-11-27,136188.0
2000-11-28,123727.0
2000-11-29,130995.0
2000-11-30,108139.0
2000-12-01,109936.0
2000-12-04,106188.0
2000-12-05,105362.0
2000-12-06,115780.0
2000-12-07,104441.0
2000-12-08,108831.0
2000-12-11,106943.0
2000-12-12,104065.0
2000-12-13,103746.0
2000-12-14,114916.0
2000-12-15,106343.0
2000-12-18,100652.0
2000-12-19,130306.0
2000-12-20,120286.0
2000-12-21,122187.0
2000-12-22,118207.0
2000-12-25,113407.0
2000-12-26,115667.0
2000-12-27,
2000-12-28,
2000-12-29,115720.0
2001-01-01,
2001-01-02,106994.0
2001-01-03,117216.0
2001-01-04,106188.0
2001-01-05,108525.0
2001-01-08,106224.0
2001-01-09,105825.0
2001-01-10,117447.0
2001-01-11,116800.0
2001-01-12,139894.0
2001-01-15,116887.0
2001-01-16,103619.0
2001-01-17,113484.0
2001-01-18,112022.0
2001-01-19,113884.0
2001-01-22,108738.0
2001-01-23,102733.0
2001-01-24,109341.0
2001-01-25,113459.0
2001-01-26,131995.0
2001-01-29,122391.0
2001-01-30,102856.0
2001-01-31,119389.0
2001-02-01,116091.0
2001-02-02,115244.0
2001-02-05,102691.0
2001-02-06,99146.0
2001-02-07,104458.0
2001-02-08,99164.0
2001-02-09,100642.0
2001-02-12,106526.0
2001-02-13,101060.0
2001-02-14,107018.0
2001-02-15,126953.0
2001-02-16,116486.0
2001-02-19,107982.0
2001-02-20,106856.0
2001-02-21,101082.0
2001-02-22,101803.0
2001-02-23,113475.0
2001-02-26,106535.0
2001-02-27,106776.0
2001-02-28,119976.0
2001-03-01,120722.0
2001-03-02,118325.0
2001-03-05,
2001-03-06,
2001-03-07,
2001-03-08,
2001-03-09,118551.0
2001-03-12,174731.0
2001-03-13,166327.0
2001-03-14,171354.0
2001-03-15,203621.0
2001-03-16,205037.0
2001-03-19,212164.0
2001-03-20,224519.0
2001-03-21,223260.0
2001-03-22,222500.0
2001-03-23,231490.0
2001-03-26,239162.0
2001-03-27,234224.0
2001-03-28,230926.0
2001-03-29,237467.0
2001-03-30,210491.0
2001-04-02,204698.0
2001-04-03,199769.0
2001-04-04,206409.0
2001-04-05,195339.0
2001-04-06,192776.0
2001-04-09,195273.0
2001-04-10,196524.0
2001-04-11,192561.0
2001-04-12,191270.0
2001-04-13,192768.0
2001-04-16,199034.0
2001-04-17,200680.0
2001-04-18,208975.0
2001-04-19,209049.0
2001-04-20,208357.0
2001-04-23,
2001-04-24,203871.0
2001-04-25,149609.0
2001-04-26,160330.0
2001-04-27,151901.0
2001-04-30,160465.0
2001-05-01,158585.0
2001-05-02,181196.0
2001-05-03,147729.0
2001-05-04,153908.0
2001-05-07,137686.0
2001-05-08,137925.0
2001-05-09,133400.0
2001-05-10,115188.0
2001-05-11,117194.0
2001-05-14,115392.0
2001-05-15,113179.0
2001-05-16,113046.0
2001-05-17,116447.0
2001-05-18,128383.0
2001-05-21,118888.0
2001-05-22,106078.0
2001-05-23,112589.0
2001-05-24,147789.0
2001-05-25,132329.0
2001-05-28,108010.0
2001-05-29,114743.0
2001-05-30,136930.0
2001-05-31,138884.0
2001-06-01,152351.0
2001-06-04,136179.0
2001-06-05,124225.0
2001-06-06,146662.0
2001-06-07,146809.0
2001-06-08,140299.0
2001-06-11,134075.0
2001-06-12,133870.0
2001-06-13,138123.0
2001-06-14,136050.0
2001-06-15,142660.0
