Tarih,TP_AB_A12
2000-01-03,4738050.0
2000-01-04,4757453.0
2000-01-05,4760569.0
2000-01-06,4801093.0
2000-01-07,4755881.0
2000-01-10,
2000-01-11,4734501.0
2000-01-12,4742707.0
2000-01-13,4697876.0
2000-01-14,4651813.0
2000-01-17,4518446.0
2000-01-18,5276439.0
2000-01-19,5051290.0
2000-01-20,5009042.0
2000-01-21,4999626.0
2000-01-24,4999815.0
2000-01-25,4989598.0
2000-01-26,4865977.0
2000-01-27,4888922.0
2000-01-28,5005575.0
2000-01-31,4901235.0
2000-02-01,4914724.0
2000-02-02,4908283.0
2000-02-03,4931187.0
2000-02-04,4842765.0
2000-02-07,4811093.0
2000-02-08,4796081.0
2000-02-09,4729425.0
2000-02-10,4693238.0
2000-02-11,4684893.0
2000-02-14,4667435.0
2000-02-15,4492555.0
2000-02-16,4362433.0
2000-02-17,4349210.0
2000-02-18,4372898.0
2000-02-21,4100082.0
2000-02-22,4088134.0
2000-02-23,4119961.0
2000-02-24,4119545.0
2000-02-25,4329601.0
2000-02-28,4361669.0
2000-02-29,4378382.0
2000-03-01,4386030.0
2000-03-02,4402238.0
2000-03-03,4391887.0
2000-03-06,4397508.0
2000-03-07,4395426.0
2000-03-08,4389907.0
2000-03-09,4380248.0
2000-03-10,4386626.0
2000-03-13,4435366.0
2000-03-14,4482290.0
2000-03-15,4190188.0
2000-03-16,
2000-03-17,
2000-03-20,4177640.0
2000-03-21,4134167.0
2000-03-22,4138225.0
2000-03-23,4150222.0
2000-03-24,4134328.0
2000-03-27,4137045.0
2000-03-28,4155930.0
2000-03-29,4172795.0
2000-03-30,4145141.0
2000-03-31,4209187.0
2000-04-03,4224427.0
2000-04-04,4243273.0
2000-04-05,4261676.0
2000-04-06,4239252.0
2000-04-07,4249810.0
2000-04-10,4243509.0
2000-04-11,4255063.0
2000-04-12,4260308.0
2000-04-13,4250412.0
2000-04-14,4574648.0
2000-04-17,4565680.0
2000-04-18,4574967.0
2000-04-19,4439521.0
2000-04-20,4455825.0
2000-04-21,4471817.0
2000-04-24,4459542.0
2000-04-25,4477304.0
2000-04-26,4505945.0
2000-04-27,4510481.0
2000-04-28,4535394.0
2000-05-01,4555747.0
2000-05-02,4414449.0
2000-05-03,4397954.0
