Tarih,TP_AB_A22
2000-01-03,22925.0
2000-01-04,21745.0
2000-01-05,20396.0
2000-01-06,20324.0
2000-01-07,18733.0
2000-01-10,
2000-01-11,20160.0
2000-01-12,17822.0
2000-01-13,18368.0
2000-01-14,18796.0
2000-01-17,23522.0
2000-01-18,22953.0
2000-01-19,25595.0
2000-01-20,24479.0
2000-01-21,22695.0
2000-01-24,22846.0
2000-01-25,22547.0
2000-01-26,20936.0
2000-01-27,20505.0
2000-01-28,19422.0
2000-01-31,20506.0
2000-02-01,20949.0
2000-02-02,19417.0
2000-02-03,18983.0
2000-02-04,18548.0
2000-02-07,18732.0
2000-02-08,18763.0
2000-02-09,19777.0
2000-02-10,19467.0
2000-02-11,19220.0
2000-02-14,18954.0
2000-02-15,20900.0
2000-02-16,20572.0
2000-02-17,21180.0
2000-02-18,20532.0
2000-02-21,20750.0
2000-02-22,20320.0
2000-02-23,20916.0
2000-02-24,21920.0
2000-02-25,22066.0
2000-02-28,24151.0
2000-02-29,22615.0
2000-03-01,24461.0
2000-03-02,22731.0
2000-03-03,20949.0
2000-03-06,24642.0
2000-03-07,24354.0
2000-03-08,25100.0
2000-03-09,25943.0
2000-03-10,22318.0
2000-03-13,21170.0
2000-03-14,20876.0
2000-03-15,20452.0
2000-03-16,
2000-03-17,
2000-03-20,25313.0
2000-03-21,24177.0
2000-03-22,24109.0
2000-03-23,22133.0
2000-03-24,21710.0
2000-03-27,21794.0
2000-03-28,22776.0
2000-03-29,22209.0
2000-03-30,21937.0
2000-03-31,20377.0
2000-04-03,20850.0
2000-04-04,19703.0
2000-04-05,19853.0
2000-04-06,18792.0
2000-04-07,17478.0
2000-04-10,19460.0
2000-04-11,19109.0
2000-04-12,19294.0
2000-04-13,20141.0
2000-04-14,15655.0
2000-04-17,21655.0
2000-04-18,20592.0
2000-04-19,20996.0
2000-04-20,21216.0
2000-04-21,23122.0
2000-04-24,21890.0
2000-04-25,22768.0
2000-04-26,23237.0
2000-04-27,23010.0
2000-04-28,21951.0
2000-05-01,23945.0
2000-05-02,21226.0
2000-05-03,21495.0
2000-05-04,20391.0
2000-05-05,18813.0
2000-05-08,22138.0
2000-05-09,21302.0
2000-05-10,21374.0
2000-05-11,22890.0
2000-05-12,20979.0
2000-05-15,22424.0
2000-05-16,22090.0
2000-05-17,22427.0
2000-05-18,24926.0
2000-05-19,
2000-05-22,24348.0
2000-05-23,24540.0
2000-05-24,23656.0
2000-05-25,24891.0
2000-05-26,23799.0
2000-05-29,27533.0
2000-05-30,27258.0
2000-05-31,30043.0
2000-06-01,32036.0
2000-06-02,29588.0
2000-06-05,40684.0
2000-06-06,42071.0
2000-06-07,42070.0
2000-06-08,42942.0
2000-06-09,42561.0
2000-06-12,42715.0
2000-06-13,43989.0
2000-06-14,43121.0
2000-06-15,44011.0
2000-06-16,43464.0
2000-06-19,44834.0
2000-06-20,43752.0
2000-06-21,44711.0
2000-06-22,46024.0
2000-06-23,43957.0
2000-06-26,43406.0
2000-06-27,43723.0
2000-06-28,48350.0
2000-06-29,47932.0
2000-06-30,45099.0
2000-07-03,44683.0
2000-07-04,43180.0
2000-07-05,42690.0
2000-07-06,42370.0
2000-07-07,41134.0
2000-07-10,43050.0
2000-07-11,41743.0
2000-07-12,42549.0
2000-07-13,41685.0
2000-07-14,41959.0
2000-07-17,46940.0
2000-07-18,43790.0
2000-07-19,44340.0
