Tarih,TP_AB_A17
2000-01-03,2246408.0
2000-01-04,2148485.0
2000-01-05,2167523.0
2000-01-06,2302401.0
2000-01-07,2361154.0
2000-01-10,
2000-01-11,2240089.0
2000-01-12,2120471.0
2000-01-13,2127262.0
2000-01-14,2407463.0
2000-01-17,2405863.0
2000-01-18,2334862.0
2000-01-19,2303967.0
2000-01-20,2251985.0
2000-01-21,2238992.0
2000-01-24,2216251.0
2000-01-25,2164465.0
2000-01-26,2114065.0
2000-01-27,2082916.0
2000-01-28,2123276.0
2000-01-31,2291324.0
2000-02-01,2338836.0
2000-02-02,2386648.0
2000-02-03,2367941.0
2000-02-04,2384193.0
2000-02-07,2339839.0
2000-02-08,2258495.0
2000-02-09,2219213.0
2000-02-10,2189875.0
2000-02-11,2254392.0
2000-02-14,2474906.0
2000-02-15,2520502.0
2000-02-16,2428228.0
2000-02-17,2365801.0
2000-02-18,2377797.0
2000-02-21,2339487.0
2000-02-22,2268370.0
2000-02-23,2226538.0
2000-02-24,2199556.0
2000-02-25,2233539.0
2000-02-28,2235955.0
2000-02-29,2336224.0
2000-03-01,2345524.0
2000-03-02,2343604.0
2000-03-03,2399736.0
2000-03-06,2405337.0
2000-03-07,2382671.0
2000-03-08,2416644.0
2000-03-09,2721568.0
2000-03-10,3011438.0
2000-03-13,2929779.0
2000-03-14,2937720.0
2000-03-15,2971198.0
2000-03-16,
2000-03-17,
2000-03-20,2838046.0
2000-03-21,2633138.0
2000-03-22,2525342.0
2000-03-23,2451402.0
2000-03-24,2434946.0
2000-03-27,2362841.0
2000-03-28,2278062.0
2000-03-29,2230235.0
2000-03-30,2221268.0
2000-03-31,2371429.0
2000-04-03,2383367.0
2000-04-04,2350969.0
2000-04-05,2334151.0
2000-04-06,2321002.0
2000-04-07,2363239.0
2000-04-10,2309642.0
2000-04-11,2241680.0
2000-04-12,2219009.0
2000-04-13,2263497.0
2000-04-14,2653797.0
2000-04-17,2615677.0
2000-04-18,2529917.0
2000-04-19,2482581.0
2000-04-20,2428173.0
2000-04-21,2446277.0
2000-04-24,2415087.0
2000-04-25,2353617.0
2000-04-26,2311324.0
2000-04-27,2292124.0
2000-04-28,2473549.0
2000-05-01,2508738.0
2000-05-02,2457117.0
2000-05-03,2437955.0
2000-05-04,2444520.0
2000-05-05,2556529.0
2000-05-08,2520067.0
2000-05-09,2447265.0
2000-05-10,2435012.0
2000-05-11,2441118.0
2000-05-12,2740102.0
2000-05-15,2796619.0
2000-05-16,2684363.0
2000-05-17,2615403.0
2000-05-18,2639254.0
2000-05-19,
2000-05-22,2594961.0
2000-05-23,2503023.0
2000-05-24,2491238.0
2000-05-25,2482636.0
2000-05-26,2509659.0
2000-05-29,2444371.0
2000-05-30,2398041.0
2000-05-31,2524459.0
2000-06-01,2542366.0
2000-06-02,2594584.0
2000-06-05,2587408.0
2000-06-06,2534313.0
2000-06-07,2514033.0
2000-06-08,2486364.0
2000-06-09,2538334.0
2000-06-12,2496220.0
2000-06-13,2496027.0
2000-06-14,2757311.0
2000-06-15,2854450.0
2000-06-16,2894618.0
2000-06-19,2810612.0
2000-06-20,2717191.0
2000-06-21,2683672.0
2000-06-22,2674478.0
2000-06-23,2718067.0
2000-06-26,2671318.0
2000-06-27,2591650.0
2000-06-28,2551079.0
2000-06-29,2560968.0
2000-06-30,2754487.0
2000-07-03,2766249.0
2000-07-04,2727009.0
2000-07-05,2722978.0
2000-07-06,2720826.0
2000-07-07,2794975.0
2000-07-10,2748071.0
2000-07-11,2689529.0
2000-07-12,2686192.0
2000-07-13,2724833.0
2000-07-14,3093223.0
2000-07-17,3081458.0
2000-07-18,3002215.0
2000-07-19,2945981.0
2000-07-20,2902814.0
2000-07-21,2942736.0
2000-07-24,2913463.0
2000-07-25,2845890.0
2000-07-26,2798861.0
2000-07-27,2772079.0
2000-07-28,2825303.0
2000-07-31,2976812.0
2000-08-01,2951908.0
2000-08-02,2932796.0
2000-08-03,2903830.0
2000-08-04,2967048.0
2000-08-07,2947383.0
2000-08-08,2879047.0
2000-08-09,2848182.0
2000-08-10,2831740.0
2000-08-11,2926196.0
2000-08-14,3182601.0
2000-08-15,3229539.0
2000-08-16,3126607.0
2000-08-17,3058908.0
2000-08-18,3122688.0
2000-08-21,3098524.0
2000-08-22,3014527.0
2000-08-23,2997488.0
2000-08-24,2970952.0
2000-08-25,3030207.0
2000-08-28,2979847.0
2000-08-29,2930960.0
2000-08-30,
2000-08-31,3058393.0
2000-09-01,3118987.0
2000-09-04,3095222.0
2000-09-05,3066902.0
2000-09-06,3051779.0
2000-09-07,3036568.0
2000-09-08,3096212.0
2000-09-11,3044397.0
2000-09-12,2962677.0
2000-09-13,2987774.0
2000-09-14,3258868.0
2000-09-15,3433115.0
2000-09-18,3347473.0
2000-09-19,3220122.0
2000-09-20,3151532.0
2000-09-21,3106304.0
2000-09-22,3170402.0
2000-09-25,3115272.0
2000-09-26,3013282.0
2000-09-27,2954723.0
2000-09-28,2940950.0
2000-09-29,3120655.0
2000-10-02,3144543.0
2000-10-03,3076471.0
2000-10-04,3051813.0
2000-10-05,3059535.0
2000-10-06,3148818.0
2000-10-09,3100464.0
2000-10-10,3030733.0
2000-10-11,2986412.0
2000-10-12,2993827.0
2000-10-13,3401648.0
2000-10-16,3395218.0
2000-10-17,3268581.0
2000-10-18,3223836.0
2000-10-19,3182251.0
2000-10-20,3226102.0
2000-10-23,3164829.0
2000-10-24,3077601.0
2000-10-25,3037120.0
2000-10-26,2987537.0
2000-10-27,3016032.0
2000-10-30,2983148.0
2000-10-31,3061625.0
2000-11-01,3089997.0
2000-11-02,3083656.0
2000-11-03,3138403.0
2000-11-06,3125705.0
2000-11-07,3058188.0
2000-11-08,3016801.0
2000-11-09,2977640.0
2000-11-10,3028850.0
2000-11-13,3036208.0
2000-11-14,3279283.0
2000-11-15,3355372.0
2000-11-16,3258930.0
2000-11-17,3288045.0
2000-11-20,3235594.0
2000-11-21,3107095.0
2000-11-22,3067569.0
2000-11-23,3039659.0
2000-11-24,3079220.0
2000-11-27,3013135.0
2000-11-28,2896576.0
2000-11-29,2872496.0
2000-11-30,3013452.0
2000-12-01,3073612.0
2000-12-04,3046969.0
2000-12-05,3004677.0
2000-12-06,2985488.0
2000-12-07,2943142.0
2000-12-08,2982634.0
2000-12-11,2931488.0
2000-12-12,2857869.0
2000-12-13,2890435.0
2000-12-14,3171652.0
2000-12-15,3353160.0
2000-12-18,3280363.0
2000-12-19,3199920.0
2000-12-20,3201645.0
2000-12-21,3320969.0
2000-12-22,3682916.0
2000-12-25,3792403.0
2000-12-26,3772411.0
2000-12-27,
2000-12-28,
2000-12-29,3772411.0
2001-01-01,
2001-01-02,3397832.0
2001-01-03,3121308.0
2001-01-04,3029091.0
2001-01-05,3037867.0
2001-01-08,2973522.0
2001-01-09,2885549.0
2001-01-10,2843802.0
2001-01-11,2835525.0
2001-01-12,3170863.0
2001-01-15,3280433.0
2001-01-16,3195282.0
2001-01-17,3085182.0
2001-01-18,3042304.0
2001-01-19,3087720.0
2001-01-22,3046670.0
2001-01-23,2949689.0
2001-01-24,2891371.0
2001-01-25,2857432.0
2001-01-26,2865445.0
2001-01-29,2793865.0
2001-01-30,2742281.0
2001-01-31,2926101.0
2001-02-01,2974129.0
2001-02-02,3111696.0
2001-02-05,3112211.0
2001-02-06,3045688.0
2001-02-07,3006963.0
2001-02-08,2976395.0
2001-02-09,3002866.0
2001-02-12,2937268.0
2001-02-13,2911104.0
2001-02-14,3212431.0
2001-02-15,3335412.0
2001-02-16,3355025.0
2001-02-19,3260846.0
2001-02-20,3124469.0
2001-02-21,3020694.0
2001-02-22,3029761.0
2001-02-23,3151759.0
2001-02-26,3201659.0
2001-02-27,3246926.0
2001-02-28,3585764.0
2001-03-01,3851691.0
2001-03-02,4378479.0
2001-03-05,
2001-03-06,
2001-03-07,
2001-03-08,
2001-03-09,3951423.0
2001-03-12,3757287.0
2001-03-13,3681188.0
2001-03-14,3923720.0
2001-03-15,4038584.0
2001-03-16,4027692.0
2001-03-19,3884280.0
2001-03-20,3724653.0
2001-03-21,3661205.0
2001-03-22,3582660.0
2001-03-23,3600613.0
2001-03-26,3532831.0
2001-03-27,3407999.0
2001-03-28,3339668.0
2001-03-29,3346118.0
2001-03-30,3586507.0
2001-04-02,3652205.0
2001-04-03,3560500.0
2001-04-04,3561000.0
2001-04-05,3604076.0
2001-04-06,3686542.0
2001-04-09,3632692.0
2001-04-10,3585968.0
2001-04-11,3545548.0
2001-04-12,3596482.0
2001-04-13,4114412.0
2001-04-16,4087922.0
2001-04-17,3938051.0
2001-04-18,3888963.0
2001-04-19,3891193.0
2001-04-20,3977547.0
2001-04-23,
2001-04-24,3884408.0
2001-04-25,3780139.0
2001-04-26,3712999.0
2001-04-27,3731840.0
2001-04-30,3868413.0
2001-05-01,3821223.0
2001-05-02,3818811.0
2001-05-03,3822347.0
2001-05-04,3926242.0
2001-05-07,3858974.0
2001-05-08,3753494.0
2001-05-09,3702938.0
2001-05-10,3655696.0
2001-05-11,3723331.0
2001-05-14,4013327.0
2001-05-15,4073599.0
2001-05-16,3968779.0
2001-05-17,3877440.0
2001-05-18,3925342.0
2001-05-21,3871409.0
2001-05-22,3789281.0
2001-05-23,3770551.0
2001-05-24,3726058.0
2001-05-25,3852753.0
2001-05-28,3812478.0
2001-05-29,3734816.0
2001-05-30,3731985.0
2001-05-31,3964196.0
2001-06-01,4103302.0
2001-06-04,4059816.0
2001-06-05,4002676.0
2001-06-06,3991990.0
2001-06-07,3965425.0
2001-06-08,4014733.0
2001-06-11,3940449.0
2001-06-12,3865093.0
2001-06-13,3864466.0
2001-06-14,4213290.0
2001-06-15,4479395.0
2001-06-18,4397028.0
2001-06-19,4271751.0
2001-06-20,4231142.0
2001-06-21,4223647.0
2001-06-22,4321759.0
2001-06-25,4297757.0
2001-06-26,4178126.0
2001-06-27,4177192.0
2001-06-28,4170401.0
2001-06-29,4403016.0
2001-07-02,4422610.0
2001-07-03,4306601.0
2001-07-04,4269331.0
2001-07-05,4280007.0
2001-07-06,4382014.0
2001-07-09,4362288.0
2001-07-10,4296379.0
2001-07-11,4300105.0
2001-07-12,4341131.0
2001-07-13,4873902.0
2001-07-16,4872872.0
2001-07-17,4750632.0
2001-07-18,4712617.0
2001-07-19,4698123.0
2001-07-20,4748895.0
2001-07-23,4638397.0
2001-07-24,4521664.0
2001-07-25,4458543.0
2001-07-26,4379810.0
2001-07-27,4395845.0
2001-07-30,4355990.0
2001-07-31,4467401.0
2001-08-01,4443756.0
2001-08-02,4412458.0
2001-08-03,4486213.0
2001-08-06,4476247.0
2001-08-07,4403542.0
2001-08-08,4370678.0
2001-08-09,4350742.0
2001-08-10,4424670.0
2001-08-13,4426691.0
2001-08-14,4730515.0
2001-08-15,4866385.0
2001-08-16,4792056.0
2001-08-17,4854348.0
2001-08-20,4810593.0
2001-08-21,4686094.0
2001-08-22,4673674.0
2001-08-23,4686356.0
2001-08-24,4776088.0
2001-08-27,4704481.0
2001-08-28,4601960.0
2001-08-29,4593918.0
2001-08-30,
2001-08-31,4858438.0
2001-09-03,4881629.0
2001-09-04,4806541.0
2001-09-05,4788423.0
2001-09-06,4772149.0
2001-09-07,4889145.0
2001-09-10,4836852.0
2001-09-11,4741757.0
2001-09-12,4719860.0
2001-09-13,4760033.0
2001-09-14,5339686.0
2001-09-17,5362506.0
2001-09-18,5246321.0
2001-09-19,5167677.0
2001-09-20,5105956.0
2001-09-21,5173927.0
2001-09-24,5144307.0
2001-09-25,5030299.0
2001-09-26,4921108.0
2001-09-27,4866065.0
2001-09-28,5076118.0
2001-10-01,5044203.0
2001-10-02,4883243.0
2001-10-03,4845422.0
2001-10-04,4835585.0
2001-10-05,5000358.0
2001-10-08,4948514.0
2001-10-09,4819623.0
2001-10-10,4757229.0
2001-10-11,4705017.0
2001-10-12,5168199.0
2001-10-15,5244791.0
2001-10-16,5126277.0
2001-10-17,5011683.0
2001-10-18,4944540.0
2001-10-19,5038835.0
2001-10-22,5012397.0
2001-10-23,4857399.0
