Tarih,TP_AB_A13
2000-01-03,1714358.0
2000-01-04,1713659.0
2000-01-05,1720115.0
2000-01-06,1766547.0
2000-01-07,1710672.0
2000-01-10,
2000-01-11,1717643.0
2000-01-12,1731821.0
2000-01-13,1694434.0
2000-01-14,1651569.0
2000-01-17,1497602.0
2000-01-18,2261505.0
2000-01-19,2040381.0
2000-01-20,2011482.0
2000-01-21,2006823.0
2000-01-24,2008009.0
2000-01-25,1989033.0
2000-01-26,1854514.0
2000-01-27,1861849.0
2000-01-28,1942190.0
2000-01-31,1829938.0
2000-02-01,1816689.0
2000-02-02,1811372.0
2000-02-03,1820984.0
2000-02-04,1707543.0
2000-02-07,1692913.0
2000-02-08,1648507.0
2000-02-09,1559619.0
2000-02-10,1525411.0
2000-02-11,1483985.0
2000-02-14,1468288.0
2000-02-15,1298764.0
2000-02-16,1157984.0
2000-02-17,1138330.0
2000-02-18,1121756.0
2000-02-21,944809.0
2000-02-22,923051.0
2000-02-23,925544.0
2000-02-24,924972.0
2000-02-25,1047278.0
2000-02-28,1048178.0
2000-02-29,1058705.0
2000-03-01,1062382.0
2000-03-02,1063438.0
2000-03-03,1069582.0
2000-03-06,1071905.0
2000-03-07,1074311.0
2000-03-08,1072117.0
2000-03-09,1072758.0
2000-03-10,1078531.0
2000-03-13,1117197.0
2000-03-14,1173202.0
2000-03-15,878513.0
2000-03-16,
2000-03-17,
2000-03-20,881232.0
2000-03-21,826636.0
2000-03-22,827902.0
2000-03-23,830786.0
2000-03-24,830082.0
2000-03-27,827945.0
2000-03-28,820393.0
2000-03-29,821496.0
2000-03-30,778842.0
2000-03-31,796989.0
2000-04-03,835310.0
2000-04-04,829177.0
2000-04-05,813638.0
2000-04-06,793944.0
2000-04-07,795930.0
2000-04-10,797149.0
2000-04-11,802339.0
2000-04-12,798659.0
2000-04-13,785712.0
2000-04-14,1121473.0
2000-04-17,1115119.0
2000-04-18,1125934.0
2000-04-19,967964.0
2000-04-20,977281.0
2000-04-21,983510.0
2000-04-24,981040.0
2000-04-25,981959.0
2000-04-26,982489.0
2000-04-27,982351.0
2000-04-28,992829.0
2000-05-01,989481.0
2000-05-02,852651.0
2000-05-03,850800.0
2000-05-04,857568.0
2000-05-05,861147.0
2000-05-08,837067.0
2000-05-09,909864.0
2000-05-10,912103.0
2000-05-11,902749.0
2000-05-12,895714.0
2000-05-15,900095.0
2000-05-16,902949.0
2000-05-17,921261.0
2000-05-18,926128.0
2000-05-19,
2000-05-22,924790.0
2000-05-23,926069.0
2000-05-24,950172.0
2000-05-25,960649.0
2000-05-26,940260.0
2000-05-29,907587.0
2000-05-30,912968.0
2000-05-31,922016.0
2000-06-01,926082.0
2000-06-02,945891.0
2000-06-05,943955.0
2000-06-06,944417.0
2000-06-07,938790.0
2000-06-08,938832.0
2000-06-09,932307.0
2000-06-12,934686.0
2000-06-13,1144294.0
2000-06-14,1124424.0
2000-06-15,1488378.0
2000-06-16,1507246.0
2000-06-19,1491427.0
2000-06-20,1434132.0
2000-06-21,1248929.0
2000-06-22,1189944.0
2000-06-23,1202584.0
2000-06-26,1163727.0
2000-06-27,1148688.0
2000-06-28,1269217.0
2000-06-29,1243402.0
2000-06-30,1492689.0
2000-07-03,1476653.0
2000-07-04,1482038.0
2000-07-05,1482660.0
2000-07-06,1502799.0
2000-07-07,1515076.0
2000-07-10,1523509.0
2000-07-11,1524519.0
2000-07-12,1500581.0
2000-07-13,1433143.0
2000-07-14,1512719.0
2000-07-17,1449766.0
2000-07-18,1409736.0
2000-07-19,1405439.0
2000-07-20,1390041.0
2000-07-21,1378148.0
2000-07-24,1334228.0
2000-07-25,1335619.0
2000-07-26,1683416.0
2000-07-27,2510324.0
2000-07-28,2512489.0
2000-07-31,2477760.0
2000-08-01,2361204.0
2000-08-02,2376069.0
2000-08-03,2404579.0
2000-08-04,2411343.0
2000-08-07,2363036.0
2000-08-08,2357987.0
2000-08-09,2396997.0
2000-08-10,2405963.0
2000-08-11,2404868.0
2000-08-14,2344821.0
2000-08-15,2349491.0
2000-08-16,2330961.0
2000-08-17,2335184.0
2000-08-18,2330767.0
2000-08-21,2336680.0
2000-08-22,2342597.0
2000-08-23,1322067.0
2000-08-24,1324209.0
2000-08-25,1307592.0
2000-08-28,1309506.0
2000-08-29,1320230.0
2000-08-30,
2000-08-31,1317561.0
2000-09-01,1340465.0
2000-09-04,1341211.0
2000-09-05,1336133.0
2000-09-06,1345785.0
2000-09-07,1276851.0
2000-09-08,1288415.0
2000-09-11,1332203.0
2000-09-12,1703945.0
2000-09-13,1386274.0
2000-09-14,1439367.0
2000-09-15,1406978.0
2000-09-18,1408101.0
2000-09-19,1419793.0
2000-09-20,1405231.0
2000-09-21,1399807.0
2000-09-22,1402041.0
2000-09-25,1390876.0
2000-09-26,1396406.0
2000-09-27,1391430.0
2000-09-28,1398412.0
2000-09-29,1419200.0
2000-10-02,1422607.0
2000-10-03,1410252.0
2000-10-04,1411656.0
2000-10-05,1417401.0
2000-10-06,1433870.0
2000-10-09,1445898.0
2000-10-10,1446508.0
2000-10-11,1450289.0
2000-10-12,1278390.0
2000-10-13,1256313.0
2000-10-16,1258178.0
2000-10-17,1266280.0
2000-10-18,1282234.0
2000-10-19,1254920.0
2000-10-20,1259259.0
