Tarih,TP_PB_S30
2000-01-01,3305659.0
2000-02-01,3340236.0
2000-03-01,3839024.0
2000-04-01,4037824.0
2000-05-01,4472305.0
2000-06-01,4599029.0
2000-07-01,4677156.0
2000-08-01,5053521.0
2000-09-01,5082721.0
2000-10-01,5123358.0
2000-11-01,5230858.0
2000-12-01,5196548.0
2001-01-01,5197447.0
2001-02-01,5197142.0
2001-03-01,5458248.0
2001-04-01,7707721.0
2001-05-01,8909503.0
2001-06-01,9105542.0
2001-07-01,9835685.0
2001-08-01,9817056.0
2001-09-01,10028602.0
2001-10-01,10042602.0
2001-11-01,10042448.0
2001-12-01,10171784.0
2002-01-01,9966740.0
2002-02-01,9957654.0
2002-03-01,10008954.0
2002-04-01,10304887.0
2002-05-01,10321791.0
2002-06-01,10381791.0
2002-07-01,11021467.0
2002-08-01,11142105.0
2002-09-01,11181652.0
2002-10-01,10898798.0
2002-11-01,10977636.0
2002-12-01,10959995.0
2003-01-01,10989697.0
2003-02-01,11049015.0
2003-03-01,11107735.0
2003-04-01,11105011.0
2003-05-01,11516604.0
2003-06-01,11555266.0
2003-07-01,11521148.0
2003-08-01,11597620.0
2003-09-01,11617932.0
2003-10-01,11616970.0
2003-11-01,11627469.0
2003-12-01,12348550.0
2004-01-01,12086720.0
2004-02-01,12096995.0
2004-03-01,12126584.0
2004-04-01,12143830.0
2004-05-01,12441356.0
2004-06-01,12434310.0
2004-07-01,12764631.0
2004-08-01,13240062.0
2004-09-01,13504946.0
2004-10-01,13586506.0
2004-11-01,12864585.0
2004-12-01,12993405.0
2005-01-01,12993405.0
2005-02-01,12993405.0
2005-03-01,12993405.0
2005-04-01,13002407.0
2005-05-01,13014405.0
2005-06-01,14816760.0
2005-07-01,15144945.0
2005-08-01,15144945.0
2005-09-01,15108950.0
2005-10-01,15468950.0
2005-11-01,15747950.0
2005-12-01,17677368.0
2006-01-01,17677368.0
2006-02-01,17677368.0
2006-03-01,18852768.0
2006-04-01,18852767.0
2006-05-01,19252762.0
2006-06-01,19729255.0
2006-07-01,19729255.0
2006-08-01,20517036.0
2006-09-01,20551751.0
2006-10-01,20031447.0
2006-11-01,20175244.0
2006-12-01,21689129.0
2007-01-01,21889129.0
2007-02-01,22574348.0
2007-03-01,22608147.0
2007-04-01,22733147.0
2007-05-01,22756647.0
2007-06-01,23611649.0
2007-07-01,23861647.0
2007-08-01,24165694.0
2007-09-01,24475694.0
2007-10-01,25407979.0
2007-11-01,25408665.0
2007-12-01,25482898.0
2008-01-01,25641633.0
2008-02-01,25741634.0
2008-03-01,25909133.0
2008-04-01,26159133.0
2008-05-01,26159133.0
2008-06-01,26310133.0
2008-07-01,28598877.0
2008-08-01,28996377.0
2008-09-01,29488377.0
2008-10-01,29488377.0
2008-11-01,30408377.0
2008-12-01,30408377.0
2009-01-01,30408377.0
2009-02-01,30456377.0
2009-03-01,30882917.0
2009-04-01,30875651.0
2009-05-01,31198705.0
2009-06-01,31253952.0
2009-07-01,31328952.0
2009-08-01,31351396.0
2009-09-01,31351396.0
2009-10-01,31351396.0
2009-11-01,31486220.0
2009-12-01,31500214.0
2010-01-01,32920575.0
2010-02-01,32920575.0
2010-03-01,33134075.0
2010-04-01,34134075.0
2010-05-01,34134075.0
2010-06-01,34462825.0
2010-07-01,34479825.0
2010-08-01,34479825.0
2010-09-01,34479825.0
2010-10-01,34643820.0
2010-11-01,34643820.0
2010-12-01,35220070.0
2011-01-01,35220070.0
2011-02-01,35274460.0
2011-03-01,35396925.0
2011-04-01,35396925.0
2011-05-01,35585880.0
2011-06-01,35950880.0
2011-07-01,36080880.0
2011-08-01,36341865.0
2011-09-01,36341865.0
2011-10-01,36341865.0
2011-11-01,36341865.0
2011-12-01,36461865.0
2012-01-01,36563515.0
2012-02-01,36563515.0
2012-03-01,36563515.0
2012-04-01,36935515.0
2012-05-01,36935515.0
2012-06-01,37130515.0
2012-07-01,37130515.0
2012-08-01,37155515.0
2012-09-01,37155515.0
2012-10-01,37689035.0
2012-11-01,37689035.0
2012-12-01,38169160.0
2013-01-01,38169160.0
2013-02-01,38169160.0
2013-03-01,38169160.0
2013-04-01,38369160.0
2013-05-01,38492510.0
2013-06-01,39180500.0
2013-07-01,39180500.0
2013-08-01,39180500.0
2013-09-01,39180500.0
2013-10-01,39180500.0
2013-11-01,39654171.0
2013-12-01,40063811.0
2014-01-01,40063811.0
2014-02-01,40063811.0
2014-03-01,40263811.0
2014-04-01,40463811.0
2014-05-01,40463811.0
2014-06-01,41425611.0
2014-07-01,41425611.0
2014-08-01,41425611.0
2014-09-01,41512798.0
2014-10-01,41562798.0
2014-11-01,42356648.0
2014-12-01,42576648.0
2015-01-01,42576648.0
2015-02-01,42576648.0
2015-03-01,45076648.0
2015-04-01,45076648.0
2015-05-01,45276321.0
2015-06-01,45276321.0
2015-07-01,45276321.0
2015-08-01,45441321.0
2015-09-01,46141321.0
2015-10-01,47241321.0
2015-11-01,47241321.0
2015-12-01,47409976.0
2016-01-01,47409976.0
2016-02-01,47409976.0
2016-03-01,48293506.0
2016-04-01,48443506.0
2016-05-01,48586592.0
2016-06-01,50086592.0
2016-07-01,50086592.0
2016-08-01,50995754.0
2016-09-01,51089400.0
2016-10-01,51239400.0
2016-11-01,51239400.0
2016-12-01,51449400.0
2017-01-01,51449400.0
2017-02-01,51449400.0
2017-03-01,51449400.0
2017-04-01,51449400.0
2017-05-01,51341400.0
2017-06-01,51781400.0
2017-07-01,51981400.0
2017-08-01,52481400.0
2017-09-01,52481400.0
2017-10-01,52481400.0
2017-11-01,52481400.0
2017-12-01,52766400.0
2018-01-01,52953400.0
