Tarih,TP_PB_K32
2000-01-01,14446.0
2000-02-01,16290.0
2000-03-01,16176.0
2000-04-01,16204.0
2000-05-01,17875.0
2000-06-01,18577.0
2000-07-01,18938.0
2000-08-01,19584.0
2000-09-01,19182.0
2000-10-01,20124.0
2000-11-01,20750.0
2000-12-01,19528.0
2001-01-01,20945.0
2001-02-01,22308.0
2001-03-01,23897.0
2001-04-01,24893.0
2001-05-01,24773.0
2001-06-01,25456.0
2001-07-01,25907.0
2001-08-01,26472.0
2001-09-01,45121.0
2001-10-01,46823.0
2001-11-01,47929.0
2001-12-01,43240.0
2002-01-01,42724.0
2002-02-01,44520.0
2002-03-01,45937.0
2002-04-01,45950.0
2002-05-01,47918.0
2002-06-01,51372.0
2002-07-01,31907.0
2002-08-01,33114.0
2002-09-01,38139.0
2002-10-01,40694.0
2002-11-01,41846.0
2002-12-01,31484.0
2003-01-01,33924.0
2003-02-01,35381.0
2003-03-01,37769.0
2003-04-01,35440.0
2003-05-01,36841.0
2003-06-01,37939.0
2003-07-01,36967.0
2003-08-01,37071.0
2003-09-01,37956.0
2003-10-01,39353.0
2003-11-01,41336.0
2003-12-01,31269.0
2004-01-01,32835.0
2004-02-01,34289.0
2004-03-01,36527.0
2004-04-01,35902.0
2004-05-01,37747.0
2004-06-01,38544.0
2004-07-01,39879.0
2004-08-01,40453.0
2004-09-01,41411.0
2004-10-01,41346.0
2004-11-01,43783.0
2004-12-01,32689.0
2005-01-01,33703.0
2005-02-01,35451.0
2005-03-01,35530.0
2005-04-01,34952.0
2005-05-01,35152.0
2005-06-01,36920.0
2005-07-01,36836.0
2005-08-01,39484.0
2005-09-01,41058.0
2005-10-01,40201.0
2005-11-01,40400.0
2005-12-01,32839.0
2006-01-01,32882.0
2006-02-01,33440.0
2006-03-01,33290.0
2006-04-01,32757.0
2006-05-01,33327.0
2006-06-01,33274.0
2006-07-01,35248.0
2006-08-01,37779.0
2006-09-01,39954.0
2006-10-01,41419.0
2006-11-01,41178.0
2006-12-01,33883.0
2007-01-01,35309.0
2007-02-01,35077.0
2007-03-01,35729.0
2007-04-01,35108.0
2007-05-01,35830.0
2007-06-01,37411.0
2007-07-01,45270.0
2007-08-01,45876.0
2007-09-01,42515.0
2007-10-01,41520.0
2007-11-01,44990.0
2007-12-01,40038.0
2008-01-01,42586.0
2008-02-01,46336.0
2008-03-01,45534.0
2008-04-01,41637.0
2008-05-01,45552.0
2008-06-01,49224.0
2008-07-01,47157.0
2008-08-01,51994.0
2008-09-01,52404.0
2008-10-01,55340.0
2008-11-01,51256.0
2008-12-01,46464.0
2009-01-01,47440.0
2009-02-01,45648.0
2009-03-01,45835.0
2009-04-01,45176.0
2009-05-01,47240.0
2009-06-01,52553.0
2009-07-01,57858.0
2009-08-01,53199.0
2009-09-01,53525.0
2009-10-01,54856.0
2009-11-01,57422.0
2009-12-01,49200.0
2010-01-01,50123.0
2010-02-01,52807.0
2010-03-01,56339.0
2010-04-01,53476.0
2010-05-01,54942.0
2010-06-01,58746.0
2010-07-01,60095.0
2010-08-01,62548.0
2010-09-01,64102.0
2010-10-01,67994.0
2010-11-01,64456.0
2010-12-01,53588.0
2011-01-01,54089.0
2011-02-01,58691.0
2011-03-01,66540.0
2011-04-01,66415.0
2011-05-01,63824.0
2011-06-01,68535.0
2011-07-01,66725.0
2011-08-01,66832.0
2011-09-01,65082.0
2011-10-01,70973.0
2011-11-01,59971.0
2011-12-01,60247.0
2012-01-01,61765.0
2012-02-01,73562.0
2012-03-01,74608.0
2012-04-01,62657.0
2012-05-01,65931.0
2012-06-01,70420.0
2012-07-01,74150.0
2012-08-01,76253.0
2012-09-01,68438.0
2012-10-01,73989.0
2012-11-01,71839.0
2012-12-01,73140.0
2013-01-01,70256.0
2013-02-01,67366.0
2013-03-01,73814.0
2013-04-01,76964.0
2013-05-01,78032.0
2013-06-01,81792.0
2013-07-01,79030.0
2013-08-01,79081.0
2013-09-01,79490.0
2013-10-01,80726.0
2013-11-01,83544.0
2013-12-01,79835.0
2014-01-01,76970.0
2014-02-01,80673.0
2014-03-01,84895.0
2014-04-01,82735.0
2014-05-01,82148.0
2014-06-01,82271.0
2014-07-01,83439.0
2014-08-01,87062.0
2014-09-01,86431.0
2014-10-01,86488.0
2014-11-01,83070.0
2014-12-01,77418.0
2015-01-01,75521.0
2015-02-01,77483.0
