Tarih,TP_PB_K34
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,122772.0
2003-01-01,118135.0
2003-02-01,115929.0
2003-03-01,126746.0
2003-04-01,120421.0
2003-05-01,112051.0
2003-06-01,134065.0
2003-07-01,151893.0
2003-08-01,126666.0
2003-09-01,124677.0
2003-10-01,131899.0
2003-11-01,131437.0
2003-12-01,93129.0
2004-01-01,88780.0
2004-02-01,97440.0
2004-03-01,97580.0
2004-04-01,108654.0
2004-05-01,117961.0
2004-06-01,134918.0
2004-07-01,130708.0
2004-08-01,125773.0
2004-09-01,134089.0
2004-10-01,131421.0
2004-11-01,116391.0
2004-12-01,109413.0
2005-01-01,98131.0
2005-02-01,99582.0
2005-03-01,152472.0
2005-04-01,152722.0
2005-05-01,142149.0
2005-06-01,180974.0
2005-07-01,175190.0
2005-08-01,188481.0
2005-09-01,355614.0
2005-10-01,351103.0
2005-11-01,388678.0
2005-12-01,574686.0
2006-01-01,518555.0
2006-02-01,448057.0
2006-03-01,543205.0
2006-04-01,606268.0
2006-05-01,632853.0
2006-06-01,759551.0
2006-07-01,738477.0
2006-08-01,745292.0
2006-09-01,756328.0
2006-10-01,747723.0
2006-11-01,742752.0
2006-12-01,528778.0
2007-01-01,490499.0
2007-02-01,491959.0
2007-03-01,486019.0
2007-04-01,480917.0
2007-05-01,493590.0
2007-06-01,506916.0
2007-07-01,484609.0
2007-08-01,484630.0
2007-09-01,465051.0
2007-10-01,460377.0
2007-11-01,456548.0
2007-12-01,250060.0
2008-01-01,244932.0
2008-02-01,289717.0
2008-03-01,347255.0
2008-04-01,331313.0
2008-05-01,308593.0
2008-06-01,307594.0
2008-07-01,286186.0
2008-08-01,278851.0
2008-09-01,251338.0
2008-10-01,285221.0
2008-11-01,283935.0
2008-12-01,270645.0
2009-01-01,281455.0
2009-02-01,284257.0
2009-03-01,276823.0
2009-04-01,263632.0
2009-05-01,250485.0
2009-06-01,239306.0
2009-07-01,254206.0
2009-08-01,252072.0
2009-09-01,249380.0
2009-10-01,236920.0
2009-11-01,227934.0
2009-12-01,219941.0
2010-01-01,217088.0
2010-02-01,218514.0
2010-03-01,205025.0
2010-04-01,193471.0
2010-05-01,185231.0
2010-06-01,176407.0
2010-07-01,198932.0
2010-08-01,197397.0
2010-09-01,194392.0
2010-10-01,192505.0
2010-11-01,183384.0
2010-12-01,193434.0
2011-01-01,190646.0
2011-02-01,189806.0
2011-03-01,189736.0
2011-04-01,189391.0
2011-05-01,347203.0
2011-06-01,362036.0
2011-07-01,202422.0
2011-08-01,201810.0
2011-09-01,206867.0
2011-10-01,197564.0
2011-11-01,209310.0
2011-12-01,239435.0
2012-01-01,235096.0
2012-02-01,233425.0
2012-03-01,223129.0
2012-04-01,214007.0
2012-05-01,187636.0
2012-06-01,172092.0
2012-07-01,175393.0
2012-08-01,175501.0
2012-09-01,174179.0
2012-10-01,176564.0
2012-11-01,171225.0
2012-12-01,164052.0
2013-01-01,173250.0
2013-02-01,175147.0
2013-03-01,182294.0
2013-04-01,184896.0
2013-05-01,241123.0
