Tarih,TP_PB_S21
2000-01-01,1540328.0
2000-02-01,1660485.0
2000-03-01,1770746.0
2000-04-01,1783851.0
2000-05-01,1798163.0
2000-06-01,1866980.0
2000-07-01,1885858.0
2000-08-01,1987407.0
2000-09-01,2229038.0
2000-10-01,2316584.0
2000-11-01,2351858.0
2000-12-01,2565394.0
2001-01-01,2502236.0
2001-02-01,2514835.0
2001-03-01,2525841.0
2001-04-01,2541305.0
2001-05-01,2689719.0
2001-06-01,2887172.0
2001-07-01,2874754.0
2001-08-01,2861073.0
2001-09-01,2876545.0
2001-10-01,2824502.0
2001-11-01,2840036.0
2001-12-01,3257408.0
2002-01-01,3261787.0
2002-02-01,3264482.0
2002-03-01,3288611.0
2002-04-01,3279333.0
2002-05-01,3348296.0
2002-06-01,3349430.0
2002-07-01,3520373.0
2002-08-01,3507687.0
2002-09-01,3519688.0
2002-10-01,3527063.0
2002-11-01,3593467.0
2002-12-01,3542658.0
2003-01-01,3633433.0
2003-02-01,3625976.0
2003-03-01,3644297.0
2003-04-01,4136098.0
2003-05-01,4162279.0
2003-06-01,4213032.0
2003-07-01,4074626.0
2003-08-01,4058262.0
2003-09-01,4082838.0
2003-10-01,4110979.0
2003-11-01,4151020.0
2003-12-01,4537590.0
2004-01-01,4640256.0
2004-02-01,4599975.0
2004-03-01,4689804.0
2004-04-01,4719146.0
2004-05-01,4723899.0
2004-06-01,4842487.0
2004-07-01,4257472.0
2004-08-01,4337099.0
2004-09-01,4367276.0
2004-10-01,4448878.0
2004-11-01,4437445.0
2004-12-01,4673814.0
2005-01-01,4690872.0
2005-02-01,4696459.0
2005-03-01,4739696.0
2005-04-01,4817232.0
2005-05-01,4936017.0
2005-06-01,4978864.0
2005-07-01,5007318.0
2005-08-01,5159729.0
2005-09-01,5214998.0
2005-10-01,5256900.0
2005-11-01,5280916.0
2005-12-01,5340459.0
2006-01-01,3865346.0
2006-02-01,3859892.0
2006-03-01,3830502.0
2006-04-01,3816821.0
2006-05-01,3812403.0
2006-06-01,3820834.0
2006-07-01,3862612.0
2006-08-01,3900811.0
2006-09-01,3946365.0
2006-10-01,3994982.0
2006-11-01,4029159.0
2006-12-01,4100833.0
2007-01-01,3694962.0
2007-02-01,3701727.0
2007-03-01,3709971.0
2007-04-01,3742236.0
2007-05-01,3772544.0
2007-06-01,3821016.0
2007-07-01,3854669.0
2007-08-01,3881862.0
2007-09-01,3876502.0
2007-10-01,3911500.0
2007-11-01,3932958.0
2007-12-01,3972510.0
2008-01-01,4007915.0
2008-02-01,3874809.0
2008-03-01,3880560.0
2008-04-01,3889325.0
2008-05-01,3900908.0
2008-06-01,3912979.0
2008-07-01,3948529.0
2008-08-01,3960207.0
2008-09-01,3982272.0
2008-10-01,3992395.0
2008-11-01,4021392.0
2008-12-01,4257125.0
2009-01-01,4432701.0
2009-02-01,4450631.0
2009-03-01,4463802.0
2009-04-01,4513916.0
2009-05-01,4527882.0
2009-06-01,4617726.0
2009-07-01,4613544.0
2009-08-01,4623944.0
2009-09-01,4610319.0
2009-10-01,4596509.0
2009-11-01,4581801.0
2009-12-01,4663179.0
2010-01-01,4641355.0
2010-02-01,4616432.0
2010-03-01,4570676.0
2010-04-01,4559713.0
2010-05-01,4699663.0
2010-06-01,4756935.0
2010-07-01,4771046.0
2010-08-01,4778254.0
2010-09-01,4770036.0
2010-10-01,4798835.0
2010-11-01,4801397.0
2010-12-01,4887778.0
2011-01-01,4890381.0
2011-02-01,4881733.0
2011-03-01,4796327.0
2011-04-01,4795763.0
2011-05-01,4805404.0
2011-06-01,4878200.0
2011-07-01,4933362.0
2011-08-01,4989977.0
2011-09-01,5039006.0
2011-10-01,5049365.0
2011-11-01,5120988.0
2011-12-01,5259971.0
2012-01-01,5403351.0
2012-02-01,5411178.0
2012-03-01,5428433.0
2012-04-01,5443993.0
2012-05-01,5457010.0
2012-06-01,5487661.0
2012-07-01,5490649.0
2012-08-01,5521742.0
2012-09-01,5519642.0
2012-10-01,5541743.0
2012-11-01,5702473.0
2012-12-01,5894931.0
2013-01-01,5932091.0
2013-02-01,5968381.0
2013-03-01,6018695.0
2013-04-01,6089253.0
2013-05-01,6103909.0
2013-06-01,6173202.0
2013-07-01,6279455.0
2013-08-01,6312617.0
2013-09-01,6372015.0
2013-10-01,6412180.0
2013-11-01,6425261.0
2013-12-01,5874204.0
2014-01-01,5911931.0
2014-02-01,5903548.0
2014-03-01,5928982.0
2014-04-01,6159641.0
2014-05-01,6261342.0
2014-06-01,6595679.0
2014-07-01,6714402.0
2014-08-01,6811176.0
2014-09-01,6969293.0
2014-10-01,7027316.0
2014-11-01,7101291.0
2014-12-01,7509005.0
2015-01-01,7449799.0
2015-02-01,7599394.0
2015-03-01,7689930.0
2015-04-01,7801415.0
2015-05-01,7884893.0
2015-06-01,8041316.0
2015-07-01,8127564.0
2015-08-01,8149745.0
2015-09-01,8184861.0
2015-10-01,8212653.0
2015-11-01,8268988.0
2015-12-01,8327577.0
2016-01-01,8349725.0
2016-02-01,8358783.0
2016-03-01,8391339.0
2016-04-01,8453416.0
2016-05-01,8517817.0
2016-06-01,8583777.0
2016-07-01,8626564.0
2016-08-01,8695007.0
2016-09-01,8707458.0
2016-10-01,8743158.0
2016-11-01,8865381.0
2016-12-01,8934127.0
2017-01-01,8896717.0
2017-02-01,8866355.0
2017-03-01,8904418.0
2017-04-01,8958027.0
2017-05-01,9033396.0
2017-06-01,9076522.0
2017-07-01,9089413.0
2017-08-01,9134345.0
2017-09-01,9145067.0
2017-10-01,9158449.0
2017-11-01,9256429.0
2017-12-01,9383997.0
2018-01-01,9351100.0
2018-02-01,9354868.0
2018-03-01,9419358.0
2018-04-01,9537061.0
2018-05-01,9640695.0
2018-06-01,9776186.0
2018-07-01,9810782.0
2018-08-01,10062824.0
2018-09-01,9931124.0
2018-10-01,9812406.0
2018-11-01,9764754.0
2018-12-01,9808813.0
2019-01-01,9737860.0
2019-02-01,9770577.0
2019-03-01,9799096.0
2019-04-01,9813926.0
2019-05-01,9838019.0
2019-06-01,9860978.0
2019-07-01,9937241.0
2019-08-01,10002235.0
2019-09-01,10000602.0
2019-10-01,10053572.0
2019-11-01,10049223.0
2019-12-01,10248782.0
2020-01-01,10152875.0
2020-02-01,10174534.0
2020-03-01,10285249.0
2020-04-01,10320247.0
2020-05-01,10309330.0
2020-06-01,10249144.0
2020-07-01,10290774.0
2020-08-01,10436163.0
2020-09-01,10513384.0
2020-10-01,10649274.0
2020-11-01,10619597.0
2020-12-01,10838614.0
2021-01-01,7385070.0
2021-02-01,7352240.0
2021-03-01,7419941.0
2021-04-01,7359977.0
2021-05-01,7618497.0
2021-06-01,7715959.0
2021-07-01,7688062.0
2021-08-01,7651513.0
2021-09-01,7727272.0
2021-10-01,7705332.0
2021-11-01,7984884.0
2021-12-01,2081067.0
2022-01-01,1928277.0
2022-02-01,1966683.0
2022-03-01,1988151.0
2022-04-01,1849922.0
2022-05-01,1844535.0
2022-06-01,1790519.0
2022-07-01,1839925.0
2022-08-01,1843936.0
2022-09-01,1674331.0
2022-10-01,1545166.0
2022-11-01,1450462.0
2022-12-01,1518982.0
2023-01-01,1356418.0
