Tarih,TP_PB_S29
2000-01-01,2802006.0
2000-02-01,2818728.0
2000-03-01,3266318.0
2000-04-01,3462738.0
2000-05-01,3930792.0
2000-06-01,4144572.0
2000-07-01,4203151.0
2000-08-01,4504516.0
2000-09-01,4516511.0
2000-10-01,4543148.0
2000-11-01,4683555.0
2000-12-01,4786181.0
2001-01-01,4789656.0
2001-02-01,4789351.0
2001-03-01,5092729.0
2001-04-01,5485580.0
2001-05-01,7586362.0
2001-06-01,7739067.0
2001-07-01,9198542.0
2001-08-01,9256513.0
2001-09-01,9444215.0
2001-10-01,9481340.0
2001-11-01,9491186.0
2001-12-01,9680147.0
2002-01-01,9521603.0
2002-02-01,9512517.0
2002-03-01,9578817.0
2002-04-01,9854750.0
2002-05-01,9871654.0
2002-06-01,9941654.0
2002-07-01,10464664.0
2002-08-01,10564083.0
2002-09-01,10603630.0
2002-10-01,10320776.0
2002-11-01,10399614.0
2002-12-01,10471973.0
2003-01-01,10501675.0
2003-02-01,10560993.0
2003-03-01,10639713.0
2003-04-01,10636989.0
2003-05-01,11048582.0
2003-06-01,11067244.0
2003-07-01,11033126.0
2003-08-01,11109598.0
2003-09-01,11129910.0
2003-10-01,11128948.0
2003-11-01,11139447.0
2003-12-01,11860528.0
2004-01-01,11668698.0
2004-02-01,11678973.0
2004-03-01,11708562.0
2004-04-01,11725808.0
2004-05-01,12023334.0
2004-06-01,12016288.0
2004-07-01,12346609.0
2004-08-01,12822040.0
2004-09-01,13086924.0
2004-10-01,13168484.0
2004-11-01,12446563.0
2004-12-01,12575383.0
2005-01-01,12575383.0
2005-02-01,12575383.0
2005-03-01,12575383.0
2005-04-01,12584385.0
2005-05-01,12596383.0
2005-06-01,14398738.0
2005-07-01,14726923.0
2005-08-01,14726923.0
2005-09-01,14690928.0
2005-10-01,15050928.0
2005-11-01,15329928.0
2005-12-01,17259346.0
2006-01-01,17259346.0
2006-02-01,17259346.0
2006-03-01,18434746.0
2006-04-01,18434745.0
2006-05-01,18834740.0
2006-06-01,19411233.0
2006-07-01,19411255.0
2006-08-01,20199036.0
2006-09-01,20233751.0
2006-10-01,19713447.0
2006-11-01,19857244.0
2006-12-01,21371129.0
2007-01-01,21571129.0
2007-02-01,22463370.0
2007-03-01,22568169.0
2007-04-01,22693169.0
2007-05-01,22716669.0
2007-06-01,23571671.0
2007-07-01,23821669.0
2007-08-01,24125716.0
2007-09-01,24400716.0
2007-10-01,25368001.0
2007-11-01,25368687.0
2007-12-01,25442920.0
2008-01-01,25601655.0
2008-02-01,25601656.0
2008-03-01,25835822.0
2008-04-01,26085822.0
2008-05-01,26105822.0
2008-06-01,26290155.0
2008-07-01,28578899.0
2008-08-01,28976399.0
2008-09-01,29468399.0
2008-10-01,29468399.0
2008-11-01,30388399.0
2008-12-01,30388399.0
2009-01-01,30388399.0
2009-02-01,30436399.0
2009-03-01,30862939.0
2009-04-01,30855673.0
2009-05-01,31178727.0
2009-06-01,31233974.0
2009-07-01,31308974.0
2009-08-01,31331418.0
2009-09-01,31331418.0
2009-10-01,31331418.0
2009-11-01,31466242.0
2009-12-01,31480236.0
2010-01-01,32900597.0
2010-02-01,32900597.0
2010-03-01,33114097.0
2010-04-01,34114097.0
2010-05-01,34114097.0
2010-06-01,34442847.0
2010-07-01,34459847.0
2010-08-01,34459847.0
2010-09-01,34459847.0
2010-10-01,34623842.0
2010-11-01,34623842.0
2010-12-01,35200092.0
2011-01-01,35200092.0
2011-02-01,35254482.0
2011-03-01,35376947.0
2011-04-01,35376947.0
2011-05-01,35565902.0
2011-06-01,35930902.0
2011-07-01,35930902.0
2011-08-01,36191887.0
2011-09-01,36191887.0
2011-10-01,36321887.0
2011-11-01,36321887.0
2011-12-01,36441887.0
2012-01-01,36543537.0
2012-02-01,36543537.0
2012-03-01,36543537.0
2012-04-01,36915537.0
2012-05-01,36915537.0
2012-06-01,37110537.0
2012-07-01,37110537.0
2012-08-01,37118037.0
2012-09-01,37118037.0
2012-10-01,37651557.0
2012-11-01,37651557.0
2012-12-01,38131682.0
2013-01-01,38131682.0
2013-02-01,38131682.0
2013-03-01,38131682.0
2013-04-01,38131682.0
2013-05-01,38355032.0
2013-06-01,39043022.0
2013-07-01,39050522.0
2013-08-01,39050522.0
2013-09-01,39050522.0
2013-10-01,39050522.0
2013-11-01,39624193.0
2013-12-01,40033833.0
2014-01-01,40033833.0
2014-02-01,40033833.0
2014-03-01,40233833.0
2014-04-01,40433833.0
2014-05-01,40433833.0
2014-06-01,41255633.0
2014-07-01,41255633.0
2014-08-01,41405633.0
2014-09-01,41492820.0
2014-10-01,41542820.0
2014-11-01,42336670.0
2014-12-01,42556670.0
2015-01-01,42556670.0
2015-02-01,42556670.0
2015-03-01,45056670.0
2015-04-01,45056670.0
2015-05-01,45256343.0
2015-06-01,45256343.0
2015-07-01,45256343.0
2015-08-01,45421343.0
2015-09-01,46121343.0
2015-10-01,47221343.0
2015-11-01,47221343.0
2015-12-01,47389998.0
2016-01-01,47389998.0
2016-02-01,47389998.0
2016-03-01,48273528.0
2016-04-01,48423528.0
2016-05-01,48566614.0
2016-06-01,50066614.0
2016-07-01,50066614.0
2016-08-01,50975776.0
2016-09-01,51069422.0
2016-10-01,51219422.0
2016-11-01,51219422.0
2016-12-01,51429422.0
2017-01-01,51429422.0
2017-02-01,51429422.0
2017-03-01,51429422.0
2017-04-01,51429422.0
2017-05-01,51321422.0
2017-06-01,51761422.0
2017-07-01,51961422.0
2017-08-01,52461422.0
2017-09-01,52461422.0
2017-10-01,52461422.0
2017-11-01,52461422.0
2017-12-01,52746422.0
2018-01-01,52933422.0
2018-02-01,52933422.0
2018-03-01,52933718.0
2018-04-01,52933718.0
2018-05-01,53984948.0
2018-06-01,58432595.0
2018-07-01,58432595.0
2018-08-01,58434652.0
2018-09-01,58434652.0
2018-10-01,58434652.0
2018-11-01,58934652.0
2018-12-01,58934652.0
2019-01-01,58934652.0
2019-02-01,60134652.0
2019-03-01,60407377.0
2019-04-01,60407378.0
2019-05-01,60407377.0
2019-06-01,60698307.0
2019-07-01,60698307.0
2019-08-01,60698307.0
2019-09-01,60698307.0
2019-10-01,60698307.0
2019-11-01,60698307.0
2019-12-01,60698307.0
2020-01-01,60698307.0
2020-02-01,63078307.0
2020-03-01,63736042.0
2020-04-01,63736042.0
2020-05-01,73365440.0
2020-06-01,73365440.0
2020-07-01,73365440.0
2020-08-01,73365440.0
2020-09-01,73365440.0
2020-10-01,73365440.0
2020-11-01,73365440.0
2020-12-01,74067440.0
2021-01-01,74067441.0
2021-02-01,74067440.0
2021-03-01,74597789.0
2021-04-01,74597789.0
2021-05-01,74597789.0
2021-06-01,74597789.0
2021-07-01,74597789.0
2021-08-01,74597789.0
2021-09-01,74597790.0
2021-10-01,74597790.0
2021-11-01,74597790.0
2021-12-01,75097790.0
2022-01-01,75097790.0
2022-02-01,75097790.0
2022-03-01,107415027.0
2022-04-01,108515439.0
2022-05-01,109276437.0
2022-06-01,109280939.0
2022-07-01,109280939.0
2022-08-01,109280939.0
2022-09-01,109280939.0
2022-10-01,109280939.0
2022-11-01,109280939.0
2022-12-01,109280939.0
2023-01-01,109615939.0
2023-02-01,109615939.0
2023-03-01,164336154.0
2023-04-01,164336154.0
2023-05-01,164336154.0
2023-06-01,164336154.0
2023-07-01,164336154.0
2023-08-01,164336154.0
2023-09-01,164336154.0
2023-10-01,164355469.0
2023-11-01,164355469.0
2023-12-01,164749968.0
2024-01-01,179749969.0
2024-02-01,179759881.0
2024-03-01,179759881.0
2024-04-01,179759881.0
2024-05-01,193702381.0
2024-06-01,193827592.0
2024-07-01,194467591.0
2024-08-01,195217591.0
2024-09-01,195217591.0
2024-10-01,195967598.0
2024-11-01,196717598.0
2024-12-01,205402026.0
2025-01-01,206152019.0
2025-02-01,208292021.0
2025-03-01,208292021.0
2025-04-01,208292021.0
2025-05-01,219905990.0
2025-06-01,219905993.0
2025-07-01,219905990.0
2025-08-01,223696850.0
