Tarih,TP_PB_K18
2000-01-01,17600162.0
2000-02-01,18237655.0
2000-03-01,19156404.0
2000-04-01,19815212.0
2000-05-01,20959036.0
2000-06-01,22187809.0
2000-07-01,23325721.0
2000-08-01,24138619.0
2000-09-01,25381501.0
2000-10-01,26458214.0
2000-11-01,27375646.0
2000-12-01,27372173.0
2001-01-01,27713237.0
2001-02-01,29477109.0
2001-03-01,30266329.0
2001-04-01,30563491.0
2001-05-01,29624266.0
2001-06-01,31533688.0
2001-07-01,32373350.0
2001-08-01,32466796.0
2001-09-01,34874096.0
2001-10-01,35905250.0
2001-11-01,33394054.0
2001-12-01,33952167.0
2002-01-01,31757953.0
2002-02-01,32614669.0
2002-03-01,31861974.0
2002-04-01,32133722.0
2002-05-01,30682230.0
2002-06-01,30673050.0
2002-07-01,31828603.0
2002-08-01,31221209.0
2002-09-01,32617653.0
2002-10-01,32910924.0
2002-11-01,31493402.0
2002-12-01,34474675.0
2003-01-01,35177579.0
2003-02-01,35190282.0
2003-03-01,40501340.0
2003-04-01,40321906.0
2003-05-01,39141922.0
2003-06-01,40950921.0
2003-07-01,41698942.0
2003-08-01,41710415.0
2003-09-01,44509538.0
2003-10-01,47637723.0
2003-11-01,49577944.0
2003-12-01,52354591.0
2004-01-01,51878902.0
2004-02-01,53447899.0
2004-03-01,56638530.0
2004-04-01,61316357.0
2004-05-01,66240560.0
2004-06-01,69606944.0
2004-07-01,69127098.0
2004-08-01,72830319.0
2004-09-01,74416804.0
2004-10-01,76128523.0
2004-11-01,78460655.0
2004-12-01,80684830.0
2005-01-01,81229181.0
2005-02-01,83819319.0
2005-03-01,88104496.0
2005-04-01,91185895.0
2005-05-01,95419549.0
2005-06-01,99608158.0
2005-07-01,101338744.0
2005-08-01,105852918.0
2005-09-01,108738671.0
2005-10-01,112425364.0
2005-11-01,115796010.0
2005-12-01,122411778.0
2006-01-01,121094910.0
2006-02-01,126037407.0
2006-03-01,132583667.0
2006-04-01,137207289.0
2006-05-01,150702619.0
2006-06-01,156468164.0
2006-07-01,157332473.0
2006-08-01,158463780.0
2006-09-01,162135637.0
2006-10-01,164082938.0
2006-11-01,167864226.0
2006-12-01,172115810.0
2007-01-01,172922952.0
2007-02-01,176789679.0
2007-03-01,178969613.0
2007-04-01,183622839.0
2007-05-01,185785217.0
2007-06-01,191225789.0
2007-07-01,196324152.0
2007-08-01,199940472.0
2007-09-01,202066743.0
2007-10-01,206972898.0
2007-11-01,212776771.0
2007-12-01,219504492.0
2008-01-01,222041090.0
2008-02-01,229688582.0
2008-03-01,241484398.0
2008-04-01,246439054.0
2008-05-01,249011596.0
2008-06-01,262217060.0
2008-07-01,263010779.0
2008-08-01,265918670.0
2008-09-01,277532346.0
2008-10-01,277341539.0
2008-11-01,272737038.0
2008-12-01,270445648.0
2009-01-01,266265678.0
2009-02-01,264941656.0
2009-03-01,265765931.0
2009-04-01,263893805.0
2009-05-01,267261241.0
2009-06-01,273162438.0
2009-07-01,272204215.0
2009-08-01,275433102.0
2009-09-01,283097749.0
2009-10-01,283466219.0
2009-11-01,290972725.0
2009-12-01,299405686.0
2010-01-01,302136706.0
2010-02-01,312860512.0
2010-03-01,325327473.0
2010-04-01,332260525.0
2010-05-01,346750572.0
2010-06-01,365416402.0
2010-07-01,369001844.0
2010-08-01,375364742.0
2010-09-01,387745277.0
2010-10-01,394863495.0
2010-11-01,408110441.0
2010-12-01,433249361.0
2011-01-01,441231810.0
2011-02-01,456080864.0
2011-03-01,468950825.0
2011-04-01,479318674.0
2011-05-01,500268178.0
2011-06-01,520894275.0
2011-07-01,525922690.0
2011-08-01,543257236.0
2011-09-01,555430578.0
2011-10-01,559906626.0
2011-11-01,567855746.0
2011-12-01,573492989.0
2012-01-01,570367724.0
2012-02-01,576875500.0
2012-03-01,589755701.0
2012-04-01,600711855.0
2012-05-01,615952990.0
2012-06-01,624348706.0
2012-07-01,630825882.0
2012-08-01,633899159.0
2012-09-01,641602733.0
2012-10-01,650845745.0
2012-11-01,658642359.0
2012-12-01,678232946.0
2013-01-01,682999194.0
2013-02-01,697503084.0
2013-03-01,715960407.0
2013-04-01,729254017.0
2013-05-01,766911382.0
2013-06-01,795422238.0
2013-07-01,817527364.0
2013-08-01,832750666.0
2013-09-01,854232802.0
2013-10-01,855063210.0
2013-11-01,873067822.0
2013-12-01,904469812.0
2014-01-01,931282423.0
2014-02-01,931848537.0
2014-03-01,937060933.0
2014-04-01,940173623.0
2014-05-01,945948115.0
2014-06-01,974703426.0
2014-07-01,988453890.0
2014-08-01,995522840.0
2014-09-01,1035006351.0
2014-10-01,1032193521.0
2014-11-01,1048435283.0
2014-12-01,1085786676.0
2015-01-01,1101238911.0
2015-02-01,1129605586.0
2015-03-01,1161770279.0
2015-04-01,1189423695.0
2015-05-01,1200358110.0
2015-06-01,1227664600.0
2015-07-01,1254615207.0
2015-08-01,1275262424.0
2015-09-01,1297789472.0
2015-10-01,1284997380.0
2015-11-01,1286170062.0
2015-12-01,1300441416.0
2016-01-01,1311001358.0
2016-02-01,1321334215.0
2016-03-01,1321731274.0
2016-04-01,1323679252.0
2016-05-01,1356008521.0
2016-06-01,1371494436.0
2016-07-01,1383194041.0
2016-08-01,1388407133.0
2016-09-01,1404929092.0
2016-10-01,1423454435.0
2016-11-01,1479666555.0
2016-12-01,1503912948.0
2017-01-01,1561878389.0
2017-02-01,1554379897.0
2017-03-01,1592982851.0
2017-04-01,1619200833.0
2017-05-01,1645515841.0
2017-06-01,1670037228.0
2017-07-01,1685327021.0
2017-08-01,1692103481.0
2017-09-01,1724342036.0
2017-10-01,1762169801.0
2017-11-01,1810034981.0
2017-12-01,1809382292.0
2018-01-01,1817753732.0
2018-02-01,1842981802.0
2018-03-01,1882236850.0
2018-04-01,1921940860.0
2018-05-01,1998302026.0
2018-06-01,2011092861.0
2018-07-01,2053948699.0
2018-08-01,2251050007.0
2018-09-01,2159478709.0
2018-10-01,2061056966.0
2018-11-01,1998498760.0
2018-12-01,1992475172.0
2019-01-01,1977868226.0
2019-02-01,2016937820.0
2019-03-01,2099690896.0
2019-04-01,2121852074.0
2019-05-01,2109190954.0
2019-06-01,2102809546.0
2019-07-01,2069133786.0
2019-08-01,2103426184.0
2019-09-01,2105810255.0
2019-10-01,2127045117.0
2019-11-01,2155383029.0
2019-12-01,2203455095.0
2020-01-01,2230793960.0
2020-02-01,2302282023.0
2020-03-01,2394794044.0
2020-04-01,2563846813.0
2020-05-01,2617913795.0
2020-06-01,2697614135.0
2020-07-01,2798911515.0
2020-08-01,2878928737.0
2020-09-01,2934831185.0
2020-10-01,3008059735.0
2020-11-01,2994298170.0
2020-12-01,2964439301.0
2021-01-01,2946144293.0
2021-02-01,2975511030.0
2021-03-01,3100937383.0
2021-04-01,3122213902.0
2021-05-01,3146603283.0
2021-06-01,3203201754.0
2021-07-01,3184299804.0
2021-08-01,3221778622.0
2021-09-01,3314862893.0
2021-10-01,3423785233.0
2021-11-01,3847669568.0
2021-12-01,3937515188.0
2022-01-01,4005638914.0
2022-02-01,4164308445.0
2022-03-01,4436524977.0
2022-04-01,4581502191.0
2022-05-01,4921238143.0
2022-06-01,5092400773.0
2022-07-01,5269659901.0
2022-08-01,5407676492.0
2022-09-01,5567495541.0
2022-10-01,5743151383.0
2022-11-01,5964598547.0
2022-12-01,6219542238.0
2023-01-01,6418662675.0
2023-02-01,6586542611.0
2023-03-01,6976093479.0
2023-04-01,7321689296.0
2023-05-01,7610628004.0
2023-06-01,8146270072.0
2023-07-01,8407135922.0
2023-08-01,8545701599.0
2023-09-01,8758070341.0
2023-10-01,8970191179.0
2023-11-01,9226604415.0
2023-12-01,9511521018.0
2024-01-01,9726927194.0
2024-02-01,10104977295.0
2024-03-01,10558725975.0
2024-04-01,10765935217.0
2024-05-01,11095600942.0
2024-06-01,11377505247.0
2024-07-01,11574057583.0
2024-08-01,11965624771.0
2024-09-01,12285133122.0
2024-10-01,12405816820.0
2024-11-01,12708952190.0
2024-12-01,13211466617.0
2025-01-01,13485287684.0
2025-02-01,13858074953.0
2025-03-01,14405602859.0
2025-04-01,14974908554.0
2025-05-01,15467836022.0
2025-06-01,15947764008.0
2025-07-01,16374048435.0
2025-08-01,16824103599.0
