Tarih,TP_PB_S40
2000-01-01,127884.0
2000-02-01,217118.0
2000-03-01,83837.0
2000-04-01,31505.0
2000-05-01,-294140.0
2000-06-01,-300628.0
2000-07-01,-74935.0
2000-08-01,-63054.0
2000-09-01,-302932.0
2000-10-01,-1116034.0
2000-11-01,-2087321.0
2000-12-01,-3462413.0
2001-01-01,-352511.0
2001-02-01,-3523760.0
2001-03-01,-2937554.0
2001-04-01,-5262519.0
2001-05-01,-4361988.0
2001-06-01,-5335303.0
2001-07-01,-4505373.0
2001-08-01,-3852488.0
2001-09-01,-5786214.0
2001-10-01,-3976011.0
2001-11-01,-4803594.0
2001-12-01,-2480870.0
2002-01-01,533973.0
2002-02-01,458916.0
2002-03-01,923370.0
2002-04-01,1188466.0
2002-05-01,1159946.0
2002-06-01,133335.0
2002-07-01,-1079888.0
2002-08-01,-422226.0
2002-09-01,-883705.0
2002-10-01,-377705.0
2002-11-01,-121135.0
2002-12-01,2347748.0
2003-01-01,-2680902.0
2003-02-01,-2892340.0
2003-03-01,638107.0
2003-04-01,996077.0
2003-05-01,1665639.0
2003-06-01,2315461.0
2003-07-01,2930265.0
2003-08-01,3686794.0
2003-09-01,3977437.0
2003-10-01,4483918.0
2003-11-01,4780571.0
2003-12-01,5062146.0
2004-01-01,347848.0
2004-02-01,680187.0
2004-03-01,880817.0
2004-04-01,723319.0
2004-05-01,1209641.0
2004-06-01,2167913.0
2004-07-01,2743627.0
2004-08-01,3273816.0
2004-09-01,3858696.0
2004-10-01,4374717.0
2004-11-01,5237837.0
2004-12-01,5453584.0
2005-01-01,914655.0
2005-02-01,1658606.0
2005-03-01,1965530.0
2005-04-01,2548789.0
2005-05-01,3403357.0
2005-06-01,3752157.0
2005-07-01,4388439.0
2005-08-01,5082277.0
2005-09-01,3290591.0
2005-10-01,3938517.0
2005-11-01,4605401.0
2005-12-01,4643080.0
2006-01-01,693249.0
2006-02-01,1302840.0
2006-03-01,2242421.0
2006-04-01,2957207.0
2006-05-01,3477894.0
2006-06-01,4221405.0
2006-07-01,5201456.0
2006-08-01,6510059.0
2006-09-01,7534571.0
2006-10-01,8421008.0
