Tarih,TP_PB_K20
2000-01-01,2102910.0
2000-02-01,2208980.0
2000-03-01,2347467.0
2000-04-01,2407170.0
2000-05-01,2468450.0
2000-06-01,2649784.0
2000-07-01,2734609.0
2000-08-01,2815188.0
2000-09-01,2879438.0
2000-10-01,3106576.0
2000-11-01,3239748.0
2000-12-01,3464908.0
2001-01-01,3509522.0
2001-02-01,3839227.0
2001-03-01,4191395.0
2001-04-01,4886723.0
2001-05-01,5221414.0
2001-06-01,6145593.0
2001-07-01,5715583.0
2001-08-01,8350524.0
2001-09-01,8822340.0
2001-10-01,8752471.0
2001-11-01,7597913.0
2001-12-01,6356059.0
2002-01-01,6593499.0
2002-02-01,7074930.0
2002-03-01,7045512.0
2002-04-01,7076681.0
2002-05-01,6667603.0
2002-06-01,8890317.0
2002-07-01,9816198.0
2002-08-01,9525492.0
2002-09-01,9720759.0
2002-10-01,10257768.0
2002-11-01,10190349.0
2002-12-01,9278618.0
2003-01-01,9107763.0
2003-02-01,8965199.0
2003-03-01,9047654.0
2003-04-01,9133292.0
2003-05-01,9067220.0
2003-06-01,8963521.0
2003-07-01,8930823.0
2003-08-01,8936670.0
2003-09-01,8746510.0
2003-10-01,8735416.0
2003-11-01,8669385.0
2003-12-01,8298648.0
2004-01-01,8307932.0
2004-02-01,8296453.0
2004-03-01,7829560.0
2004-04-01,7836649.0
2004-05-01,7753811.0
2004-06-01,5607354.0
2004-07-01,5674166.0
2004-08-01,5716738.0
2004-09-01,5779136.0
2004-10-01,5734622.0
2004-11-01,5714522.0
2004-12-01,6079720.0
2005-01-01,6121973.0
2005-02-01,6186580.0
2005-03-01,6356324.0
2005-04-01,6461418.0
2005-05-01,6522007.0
2005-06-01,6666399.0
2005-07-01,6784441.0
2005-08-01,6857241.0
2005-09-01,7035825.0
2005-10-01,7003705.0
2005-11-01,7072560.0
2005-12-01,7186272.0
2006-01-01,7199459.0
2006-02-01,7281416.0
2006-03-01,7386228.0
2006-04-01,7421793.0
2006-05-01,7469591.0
2006-06-01,7266542.0
2006-07-01,7343192.0
2006-08-01,7468689.0
2006-09-01,7437719.0
2006-10-01,7438815.0
2006-11-01,7738360.0
2006-12-01,7828321.0
2007-01-01,7983915.0
2007-02-01,8150067.0
2007-03-01,8153740.0
2007-04-01,8408449.0
2007-05-01,8482975.0
2007-06-01,8620416.0
2007-07-01,8788768.0
2007-08-01,8953544.0
2007-09-01,8965610.0
2007-10-01,9077824.0
2007-11-01,9263616.0
2007-12-01,9481896.0
2008-01-01,9628080.0
2008-02-01,9657342.0
2008-03-01,9161564.0
2008-04-01,9347418.0
2008-05-01,9562778.0
2008-06-01,9897406.0
2008-07-01,10049604.0
2008-08-01,10375336.0
2008-09-01,10561117.0
2008-10-01,11130324.0
2008-11-01,11741538.0
2008-12-01,12829747.0
2009-01-01,13600474.0
2009-02-01,14469660.0
2009-03-01,15642762.0
2009-04-01,16202090.0
2009-05-01,16744241.0
2009-06-01,17152886.0
2009-07-01,17901400.0
2009-08-01,18709199.0
2009-09-01,19560237.0
2009-10-01,19935697.0
2009-11-01,20200301.0
2009-12-01,20164245.0
2010-01-01,20076663.0
2010-02-01,20043113.0
2010-03-01,19689370.0
2010-04-01,19696376.0
2010-05-01,19668046.0
2010-06-01,19271656.0
2010-07-01,19333677.0
2010-08-01,19414636.0
2010-09-01,19391982.0
2010-10-01,19273479.0
2010-11-01,18665812.0
2010-12-01,18264811.0
2011-01-01,18246108.0
2011-02-01,17687306.0
2011-03-01,17301365.0
2011-04-01,17239914.0
2011-05-01,17145161.0
2011-06-01,17041179.0
2011-07-01,17208337.0
2011-08-01,17082783.0
2011-09-01,16674927.0
2011-10-01,16878182.0
2011-11-01,16843177.0
2011-12-01,17038649.0
2012-01-01,17299597.0
2012-02-01,17558747.0
2012-03-01,17760330.0
2012-04-01,17945284.0
2012-05-01,18244904.0
2012-06-01,18147820.0
2012-07-01,18774187.0
2012-08-01,19486624.0
2012-09-01,20860070.0
2012-10-01,21162586.0
2012-11-01,21504548.0
2012-12-01,21304364.0
2013-01-01,22090000.0
2013-02-01,22621248.0
2013-03-01,23160605.0
2013-04-01,23787718.0
2013-05-01,24147236.0
2013-06-01,23554149.0
2013-07-01,24180509.0
2013-08-01,24777550.0
2013-09-01,25242556.0
2013-10-01,25669310.0
2013-11-01,26034096.0
2013-12-01,26523873.0
2014-01-01,27122761.0
2014-02-01,27646839.0
2014-03-01,28110307.0
2014-04-01,28307062.0
2014-05-01,28626882.0
2014-06-01,28525201.0
2014-07-01,29287718.0
2014-08-01,29937215.0
2014-09-01,31509325.0
2014-10-01,32310424.0
2014-11-01,32994523.0
2014-12-01,32368511.0
2015-01-01,33064416.0
2015-02-01,33970832.0
2015-03-01,34241005.0
2015-04-01,35216380.0
2015-05-01,35900285.0
2015-06-01,36785621.0
2015-07-01,37295131.0
2015-08-01,38244957.0
2015-09-01,39369782.0
2015-10-01,40140506.0
2015-11-01,40833917.0
2015-12-01,42350122.0
2016-01-01,43530025.0
2016-02-01,44600087.0
2016-03-01,44975292.0
2016-04-01,46055451.0
2016-05-01,47212290.0
2016-06-01,46975124.0
2016-07-01,48387794.0
2016-08-01,49846751.0
2016-09-01,51255881.0
2016-10-01,52479070.0
2016-11-01,52921577.0
2016-12-01,53921923.0
2017-01-01,55010440.0
2017-02-01,55652688.0
2017-03-01,56137391.0
2017-04-01,56718318.0
2017-05-01,57376726.0
2017-06-01,56548129.0
2017-07-01,57238792.0
2017-08-01,58014126.0
2017-09-01,57848111.0
2017-10-01,58644559.0
2017-11-01,59028807.0
2017-12-01,59401151.0
2018-01-01,59447585.0
2018-02-01,59996689.0
2018-03-01,60780867.0
2018-04-01,61619878.0
2018-05-01,62803674.0
2018-06-01,67791797.0
2018-07-01,69935319.0
2018-08-01,72540512.0
2018-09-01,79322566.0
2018-10-01,81768604.0
2018-11-01,84883348.0
2018-12-01,89481589.0
2019-01-01,92442577.0
2019-02-01,96010394.0
2019-03-01,98265219.0
2019-04-01,100043266.0
2019-05-01,102769195.0
2019-06-01,107497541.0
2019-07-01,110912265.0
2019-08-01,114391873.0
2019-09-01,122860676.0
2019-10-01,128568033.0
2019-11-01,133035811.0
2019-12-01,139983182.0
2020-01-01,140936683.0
2020-02-01,141753153.0
2020-03-01,140558509.0
2020-04-01,140428182.0
2020-05-01,139556529.0
2020-06-01,139375623.0
2020-07-01,139781230.0
2020-08-01,140055463.0
2020-09-01,139452884.0
2020-10-01,140026523.0
2020-11-01,138553715.0
2020-12-01,140162837.0
2021-01-01,139196264.0
2021-02-01,138787971.0
2021-03-01,136822918.0
2021-04-01,135587397.0
2021-05-01,135585512.0
2021-06-01,135897799.0
2021-07-01,136471194.0
2021-08-01,136230814.0
2021-09-01,135611012.0
2021-10-01,138675400.0
2021-11-01,144658111.0
2021-12-01,144056321.0
2022-01-01,145280517.0
2022-02-01,145806269.0
2022-03-01,145766763.0
2022-04-01,144048378.0
2022-05-01,146654687.0
2022-06-01,145979286.0
2022-07-01,147082793.0
2022-08-01,148518887.0
2022-09-01,145737493.0
2022-10-01,146634796.0
2022-11-01,147378860.0
2022-12-01,149184979.0
2023-01-01,147784416.0
2023-02-01,145178108.0
2023-03-01,144215564.0
2023-04-01,155274180.0
2023-05-01,151802907.0
2023-06-01,153282685.0
2023-07-01,155055189.0
2023-08-01,157993718.0
2023-09-01,153156270.0
2023-10-01,157744333.0
2023-11-01,159709306.0
2023-12-01,174675913.0
2024-01-01,178074538.0
2024-02-01,177614456.0
2024-03-01,179344389.0
2024-04-01,185367711.0
2024-05-01,192061163.0
2024-06-01,197432995.0
2024-07-01,223630044.0
2024-08-01,232839584.0
2024-09-01,242560023.0
2024-10-01,252582226.0
2024-11-01,262960341.0
2024-12-01,269353641.0
2025-01-01,289509246.0
2025-02-01,307903774.0
2025-03-01,323262429.0
2025-04-01,353210091.0
2025-05-01,373271845.0
2025-06-01,393276373.0
2025-07-01,416118934.0
2025-08-01,433871557.0
