Tarih,TP_PB_K09
2000-01-01,259351.0
2000-02-01,255332.0
2000-03-01,270417.0
2000-04-01,287638.0
2000-05-01,296187.0
2000-06-01,349426.0
2000-07-01,374632.0
2000-08-01,338931.0
2000-09-01,338787.0
2000-10-01,401372.0
2000-11-01,381120.0
2000-12-01,347488.0
2001-01-01,321171.0
2001-02-01,435280.0
2001-03-01,962709.0
2001-04-01,902046.0
2001-05-01,734456.0
2001-06-01,826156.0
2001-07-01,908361.0
2001-08-01,795045.0
2001-09-01,820901.0
2001-10-01,1132536.0
2001-11-01,1109032.0
2001-12-01,1400411.0
2002-01-01,905028.0
2002-02-01,1021043.0
2002-03-01,1054841.0
2002-04-01,1012784.0
2002-05-01,1084021.0
2002-06-01,1217441.0
2002-07-01,1158745.0
2002-08-01,1051383.0
2002-09-01,1050577.0
2002-10-01,959750.0
2002-11-01,856920.0
2002-12-01,1933882.0
2003-01-01,1036941.0
2003-02-01,1004852.0
2003-03-01,1409756.0
2003-04-01,1135568.0
2003-05-01,1029575.0
2003-06-01,1069409.0
2003-07-01,761093.0
2003-08-01,687287.0
2003-09-01,1179581.0
2003-10-01,759498.0
2003-11-01,762489.0
2003-12-01,1254750.0
2004-01-01,819549.0
2004-02-01,670125.0
2004-03-01,795322.0
2004-04-01,589433.0
2004-05-01,699349.0
2004-06-01,1395116.0
2004-07-01,768807.0
2004-08-01,794452.0
2004-09-01,1442419.0
2004-10-01,1264547.0
2004-11-01,1416437.0
2004-12-01,1327768.0
2005-01-01,984149.0
2005-02-01,1039877.0
2005-03-01,1064385.0
2005-04-01,1180590.0
2005-05-01,1168895.0
2005-06-01,779491.0
2005-07-01,872022.0
2005-08-01,821092.0
2005-09-01,821881.0
2005-10-01,405852.0
2005-11-01,413448.0
2005-12-01,281977.0
2006-01-01,270645.0
2006-02-01,843433.0
2006-03-01,332917.0
2006-04-01,1055440.0
2006-05-01,147058.0
2006-06-01,576146.0
2006-07-01,352522.0
2006-08-01,179324.0
2006-09-01,883751.0
2006-10-01,1068894.0
2006-11-01,1822330.0
2006-12-01,925895.0
2007-01-01,1471519.0
2007-02-01,188821.0
2007-03-01,1352079.0
2007-04-01,620211.0
2007-05-01,679166.0
2007-06-01,422061.0
2007-07-01,1035953.0
2007-08-01,1114796.0
2007-09-01,921776.0
2007-10-01,951018.0
2007-11-01,771419.0
2007-12-01,946728.0
2008-01-01,1017243.0
2008-02-01,1084285.0
2008-03-01,933210.0
2008-04-01,683489.0
2008-05-01,307378.0
2008-06-01,803194.0
2008-07-01,697996.0
2008-08-01,257638.0
2008-09-01,1190510.0
2008-10-01,1000642.0
2008-11-01,1179248.0
2008-12-01,1212999.0
2009-01-01,1697578.0
2009-02-01,1691256.0
2009-03-01,1820198.0
2009-04-01,743243.0
2009-05-01,196000.0
2009-06-01,1288319.0
2009-07-01,190787.0
2009-08-01,226125.0
2009-09-01,896422.0
2009-10-01,212143.0
2009-11-01,175842.0
2009-12-01,868828.0
2010-01-01,171973.0
2010-02-01,165470.0
2010-03-01,854875.0
2010-04-01,218252.0
2010-05-01,231055.0
2010-06-01,839888.0
2010-07-01,294981.0
2010-08-01,189055.0
2010-09-01,1018455.0
2010-10-01,171308.0
2010-11-01,216306.0
2010-12-01,710812.0
2011-01-01,213504.0
2011-02-01,380220.0
2011-03-01,562251.0
2011-04-01,547837.0
2011-05-01,4073758.0
2011-06-01,5597346.0
2011-07-01,4877984.0
2011-08-01,4501159.0
2011-09-01,5784424.0
2011-10-01,3143434.0
2011-11-01,4465801.0
2011-12-01,2536003.0
2012-01-01,2437769.0
2012-02-01,2595740.0
2012-03-01,4455976.0
2012-04-01,2403363.0
2012-05-01,3342984.0
2012-06-01,1682675.0
2012-07-01,1924429.0
2012-08-01,3509292.0
2012-09-01,4319053.0
2012-10-01,5057317.0
2012-11-01,3101225.0
2012-12-01,2767646.0
2013-01-01,2376555.0
2013-02-01,2088262.0
2013-03-01,1925326.0
2013-04-01,3345951.0
2013-05-01,2076762.0
2013-06-01,2119569.0
2013-07-01,1844472.0
2013-08-01,3425950.0
2013-09-01,1537462.0
2013-10-01,1974229.0
2013-11-01,3352567.0
2013-12-01,2008263.0
2014-01-01,2243805.0
2014-02-01,2122820.0
2014-03-01,2523713.0
2014-04-01,2194444.0
2014-05-01,1054861.0
2014-06-01,1030961.0
2014-07-01,914312.0
2014-08-01,1048313.0
2014-09-01,1212018.0
2014-10-01,1481282.0
2014-11-01,2118702.0
2014-12-01,1099803.0
2015-01-01,1367630.0
2015-02-01,2621779.0
2015-03-01,1357049.0
2015-04-01,1661286.0
2015-05-01,1740469.0
2015-06-01,1432348.0
2015-07-01,1834135.0
2015-08-01,1848152.0
2015-09-01,4087278.0
2015-10-01,3391742.0
2015-11-01,3778292.0
2015-12-01,3300913.0
2016-01-01,4295168.0
2016-02-01,4054930.0
2016-03-01,4633937.0
2016-04-01,5182754.0
2016-05-01,4011719.0
2016-06-01,8768344.0
2016-07-01,10294386.0
2016-08-01,24772817.0
2016-09-01,29710332.0
2016-10-01,35606157.0
2016-11-01,34969470.0
2016-12-01,26952411.0
2017-01-01,17810493.0
2017-02-01,20341549.0
2017-03-01,21847606.0
2017-04-01,25418425.0
2017-05-01,25583703.0
2017-06-01,30063586.0
2017-07-01,24940052.0
2017-08-01,23717077.0
2017-09-01,21072299.0
2017-10-01,21489714.0
2017-11-01,23215899.0
2017-12-01,24663926.0
2018-01-01,23915875.0
2018-02-01,27008579.0
2018-03-01,27341919.0
2018-04-01,22199818.0
2018-05-01,29077485.0
2018-06-01,25982639.0
2018-07-01,26173425.0
2018-08-01,47149043.0
2018-09-01,35872811.0
2018-10-01,38003948.0
2018-11-01,33267081.0
2018-12-01,43281063.0
2019-01-01,43034369.0
2019-02-01,48591388.0
2019-03-01,52273609.0
2019-04-01,58267149.0
2019-05-01,47816400.0
2019-06-01,41308932.0
2019-07-01,37793672.0
2019-08-01,34684136.0
2019-09-01,25266987.0
2019-10-01,28396948.0
2019-11-01,22017469.0
2019-12-01,16866204.0
2020-01-01,20736318.0
2020-02-01,29760387.0
2020-03-01,24207330.0
2020-04-01,27402092.0
2020-05-01,56216018.0
2020-06-01,54333903.0
2020-07-01,50307855.0
2020-08-01,37429333.0
2020-09-01,16212938.0
2020-10-01,23695923.0
2020-11-01,25253185.0
2020-12-01,43999802.0
2021-01-01,31189678.0
2021-02-01,34873174.0
2021-03-01,19359057.0
2021-04-01,21754132.0
2021-05-01,26864300.0
2021-06-01,26036739.0
2021-07-01,24751738.0
2021-08-01,26375447.0
2021-09-01,25678178.0
2021-10-01,26692667.0
2021-11-01,92926572.0
2021-12-01,68358690.0
2022-01-01,56126914.0
2022-02-01,37713986.0
2022-03-01,36488140.0
2022-04-01,31785710.0
2022-05-01,34832589.0
2022-06-01,47055430.0
2022-07-01,65894983.0
2022-08-01,172234047.0
2022-09-01,195377247.0
2022-10-01,190764467.0
2022-11-01,241347897.0
2022-12-01,253053697.0
2023-01-01,147030919.0
2023-02-01,169299085.0
2023-03-01,176326453.0
2023-04-01,163382754.0
2023-05-01,88267329.0
2023-06-01,60159468.0
2023-07-01,146386788.0
2023-08-01,155813366.0
2023-09-01,74556041.0
2023-10-01,149540550.0
2023-11-01,105459146.0
2023-12-01,244739458.0
2024-01-01,344716678.0
2024-02-01,177130154.0
2024-03-01,166628058.0
2024-04-01,136924745.0
2024-05-01,108525131.0
2024-06-01,110589633.0
2024-07-01,211477931.0
2024-08-01,184456627.0
2024-09-01,128538109.0
2024-10-01,257382929.0
2024-11-01,261983948.0
2024-12-01,122936146.0
2025-01-01,449833584.0
2025-02-01,464631063.0
2025-03-01,442798454.0
2025-04-01,140262342.0
2025-05-01,231997476.0
2025-06-01,109562027.0
2025-07-01,457026238.0
2025-08-01,404537622.0
