Tarih,TP_PB_S131
2014-07-01,5724145.0
2014-08-01,5764884.0
2014-09-01,7604532.0
2014-10-01,8543176.0
2014-11-01,7823171.0
2014-12-01,7170145.0
2015-01-01,11222564.0
2015-02-01,9672998.0
2015-03-01,11411988.0
2015-04-01,10423033.0
2015-05-01,10217001.0
2015-06-01,9581336.0
2015-07-01,8859464.0
2015-08-01,12656338.0
2015-09-01,13959926.0
2015-10-01,11815783.0
2015-11-01,11083501.0
2015-12-01,8848623.0
2016-01-01,9674419.0
2016-02-01,10520538.0
2016-03-01,11633461.0
2016-04-01,12121633.0
2016-05-01,8782128.0
2016-06-01,12801322.0
2016-07-01,9507004.0
2016-08-01,8820841.0
2016-09-01,8078982.0
2016-10-01,8336070.0
2016-11-01,17454760.0
2016-12-01,16447710.0
2017-01-01,22915927.0
2017-02-01,17686513.0
2017-03-01,14412844.0
2017-04-01,15941565.0
2017-05-01,14222357.0
2017-06-01,13205321.0
2017-07-01,13585012.0
2017-08-01,17220430.0
2017-09-01,12318207.0
2017-10-01,16058239.0
2017-11-01,19539832.0
2017-12-01,17452398.0
2018-01-01,17545802.0
2018-02-01,14309584.0
2018-03-01,15269251.0
2018-04-01,16833938.0
2018-05-01,35114486.0
2018-06-01,33712736.0
2018-07-01,36673631.0
2018-08-01,107785023.0
2018-09-01,72876324.0
2018-10-01,53226593.0
2018-11-01,44739766.0
2018-12-01,38019102.0
2019-01-01,39215805.0
2019-02-01,31666985.0
2019-03-01,33139298.0
2019-04-01,35814985.0
2019-05-01,38961726.0
2019-06-01,36363915.0
2019-07-01,41717859.0
2019-08-01,36609623.0
2019-09-01,40043450.0
2019-10-01,39152672.0
2019-11-01,35949036.0
2019-12-01,31662964.0
2020-01-01,33974052.0
2020-02-01,36649140.0
2020-03-01,44653857.0
2020-04-01,47837987.0
2020-05-01,47456930.0
2020-06-01,43810971.0
2020-07-01,47879872.0
2020-08-01,47664624.0
2020-09-01,50057249.0
2020-10-01,54903108.0
2020-11-01,52291757.0
2020-12-01,58241198.0
2021-01-01,53608231.0
2021-02-01,44079653.0
2021-03-01,44473846.0
2021-04-01,39029986.0
2021-05-01,35792061.0
2021-06-01,38170769.0
2021-07-01,46302073.0
2021-08-01,49625548.0
2021-09-01,37961486.0
2021-10-01,40024084.0
2021-11-01,84475403.0
2021-12-01,97603144.0
2022-01-01,83974613.0
2022-02-01,77869578.0
2022-03-01,73501754.0
2022-04-01,73593565.0
2022-05-01,83214061.0
2022-06-01,97455949.0
2022-07-01,88668614.0
2022-08-01,88901719.0
2022-09-01,92306122.0
2022-10-01,80817226.0
2022-11-01,70110973.0
2022-12-01,67154517.0
2023-01-01,65975555.0
2023-02-01,69625206.0
2023-03-01,60899759.0
2023-04-01,60696542.0
2023-05-01,71842442.0
2023-06-01,120846130.0
2023-07-01,99642072.0
2023-08-01,84685170.0
2023-09-01,88377149.0
2023-10-01,76094956.0
2023-11-01,70759226.0
2023-12-01,66620120.0
2024-01-01,67848541.0
2024-02-01,70400293.0
2024-03-01,87991734.0
2024-04-01,122892064.0
2024-05-01,136940775.0
2024-06-01,102380367.0
2024-07-01,92628507.0
2024-08-01,85144264.0
2024-09-01,91630519.0
2024-10-01,107652560.0
2024-11-01,110621343.0
2024-12-01,111415543.0
2025-01-01,104383824.0
2025-02-01,97820751.0
2025-03-01,98037060.0
2025-04-01,129621734.0
2025-05-01,113389198.0
2025-06-01,143221094.0
2025-07-01,118017043.0
2025-08-01,114881886.0
