Tarih,TP_PB_K10
2000-01-01,6630641.0
2000-02-01,7051328.0
2000-03-01,9198490.0
2000-04-01,8772465.0
2000-05-01,9166180.0
2000-06-01,10920033.0
2000-07-01,11117314.0
2000-08-01,11760234.0
2000-09-01,13226459.0
2000-10-01,12775557.0
2000-11-01,12106428.0
2000-12-01,14604732.0
2001-01-01,12253202.0
2001-02-01,12705160.0
2001-03-01,13628940.0
2001-04-01,12074149.0
2001-05-01,13184534.0
2001-06-01,18188086.0
2001-07-01,14004594.0
2001-08-01,15240085.0
2001-09-01,17000074.0
2001-10-01,15500549.0
2001-11-01,15952347.0
2001-12-01,15730600.0
2002-01-01,13534378.0
2002-02-01,13059586.0
2002-03-01,13260889.0
2002-04-01,11704176.0
2002-05-01,14254579.0
2002-06-01,14714355.0
2002-07-01,16777023.0
2002-08-01,16144294.0
2002-09-01,17003438.0
2002-10-01,18077047.0
2002-11-01,16923232.0
2002-12-01,17826700.0
2003-01-01,16082161.0
2003-02-01,14361470.0
2003-03-01,11143167.0
2003-04-01,10932606.0
2003-05-01,10434682.0
2003-06-01,11081048.0
2003-07-01,11984503.0
2003-08-01,12875273.0
2003-09-01,11673779.0
2003-10-01,14197226.0
2003-11-01,14539772.0
2003-12-01,15906260.0
2004-01-01,13287019.0
2004-02-01,12031292.0
2004-03-01,13518908.0
2004-04-01,13534049.0
2004-05-01,16415889.0
2004-06-01,17404027.0
2004-07-01,19142325.0
2004-08-01,22475662.0
2004-09-01,22698450.0
2004-10-01,22506077.0
2004-11-01,23181840.0
2004-12-01,24061981.0
2005-01-01,22197611.0
2005-02-01,22968740.0
2005-03-01,20569540.0
2005-04-01,20905371.0
2005-05-01,24474813.0
2005-06-01,26572575.0
2005-07-01,24693248.0
2005-08-01,29209484.0
2005-09-01,32734788.0
2005-10-01,23488627.0
2005-11-01,24950661.0
2005-12-01,30347566.0
2006-01-01,30198954.0
2006-02-01,27899901.0
2006-03-01,28082678.0
2006-04-01,24684509.0
2006-05-01,33056334.0
