Tarih,TP_PB_K171
2014-07-01,6660067.0
2014-08-01,6199132.0
2014-09-01,9837188.0
2014-10-01,8181686.0
2014-11-01,7261836.0
2014-12-01,8578980.0
2015-01-01,11810906.0
2015-02-01,13103218.0
2015-03-01,14675739.0
2015-04-01,17841011.0
2015-05-01,14066066.0
2015-06-01,13453939.0
2015-07-01,16254441.0
2015-08-01,21469199.0
2015-09-01,22000871.0
2015-10-01,15796381.0
2015-11-01,15866555.0
2015-12-01,13128012.0
2016-01-01,13347631.0
2016-02-01,13565686.0
2016-03-01,13947991.0
2016-04-01,12686515.0
2016-05-01,13210805.0
2016-06-01,12591334.0
2016-07-01,13188673.0
2016-08-01,12957337.0
2016-09-01,11364732.0
2016-10-01,12149595.0
2016-11-01,26677481.0
2016-12-01,25315980.0
2017-01-01,33638915.0
2017-02-01,24767199.0
2017-03-01,23689529.0
2017-04-01,22250393.0
2017-05-01,21055900.0
2017-06-01,20340946.0
2017-07-01,20032670.0
2017-08-01,20125001.0
2017-09-01,23086780.0
2017-10-01,31376494.0
2017-11-01,33329268.0
2017-12-01,23946371.0
2018-01-01,24087251.0
2018-02-01,22072370.0
2018-03-01,28276625.0
2018-04-01,29468218.0
2018-05-01,56055755.0
2018-06-01,52387071.0
2018-07-01,65142382.0
2018-08-01,176063613.0
2018-09-01,108765956.0
2018-10-01,75311583.0
2018-11-01,55408626.0
2018-12-01,52232464.0
2019-01-01,47559951.0
2019-02-01,46060130.0
2019-03-01,60256892.0
2019-04-01,69887319.0
2019-05-01,54801504.0
2019-06-01,45187155.0
2019-07-01,42105269.0
2019-08-01,45489052.0
2019-09-01,40171511.0
2019-10-01,37988517.0
2019-11-01,37105950.0
2019-12-01,38731838.0
2020-01-01,36792526.0
2020-02-01,50412689.0
2020-03-01,54565879.0
2020-04-01,61304590.0
2020-05-01,54012547.0
2020-06-01,50821923.0
2020-07-01,67979853.0
2020-08-01,76352639.0
2020-09-01,81270424.0
2020-10-01,108551785.0
2020-11-01,70631136.0
2020-12-01,59158016.0
2021-01-01,52538622.0
2021-02-01,57957773.0
2021-03-01,98921844.0
2021-04-01,76916692.0
2021-05-01,76005503.0
2021-06-01,61899745.0
2021-07-01,51991876.0
2021-08-01,48480988.0
2021-09-01,61453742.0
2021-10-01,82574622.0
2021-11-01,227871615.0
2021-12-01,189831962.0
2022-01-01,135912440.0
2022-02-01,126464002.0
2022-03-01,131098741.0
2022-04-01,129819855.0
2022-05-01,175827682.0
2022-06-01,158289517.0
2022-07-01,174379898.0
2022-08-01,162964492.0
2022-09-01,168127679.0
2022-10-01,154070402.0
2022-11-01,153619005.0
2022-12-01,151123400.0
2023-01-01,144659006.0
2023-02-01,136915172.0
2023-03-01,141880091.0
2023-04-01,149436843.0
2023-05-01,181728990.0
2023-06-01,324883553.0
2023-07-01,297413869.0
2023-08-01,222388239.0
2023-09-01,199641258.0
2023-10-01,218392417.0
2023-11-01,210430084.0
2023-12-01,183400396.0
2024-01-01,175348225.0
2024-02-01,186915603.0
2024-03-01,221123328.0
2024-04-01,193542334.0
2024-05-01,180587394.0
2024-06-01,167961713.0
2024-07-01,172071866.0
2024-08-01,179149432.0
2024-09-01,190625717.0
2024-10-01,188890147.0
2024-11-01,176007201.0
2024-12-01,168126531.0
2025-01-01,186098077.0
2025-02-01,168962617.0
2025-03-01,228502509.0
2025-04-01,246939369.0
2025-05-01,212003431.0
2025-06-01,204710724.0
2025-07-01,199888266.0
2025-08-01,210250934.0
