Tarih,TP_PB_K13
2000-01-01,628625.0
2000-02-01,894546.0
2000-03-01,924431.0
2000-04-01,956092.0
2000-05-01,994567.0
2000-06-01,1163673.0
2000-07-01,869724.0
2000-08-01,1038601.0
2000-09-01,1123531.0
2000-10-01,925752.0
2000-11-01,977329.0
2000-12-01,1550475.0
2001-01-01,1470781.0
2001-02-01,3497742.0
2001-03-01,5143232.0
2001-04-01,6813432.0
2001-05-01,6564982.0
2001-06-01,6423932.0
2001-07-01,5916992.0
2001-08-01,5026630.0
2001-09-01,5724766.0
2001-10-01,6391637.0
2001-11-01,6547916.0
2001-12-01,7727662.0
2002-01-01,6893519.0
2002-02-01,6768957.0
2002-03-01,7130886.0
2002-04-01,6211289.0
2002-05-01,7188442.0
2002-06-01,7760169.0
2002-07-01,7853276.0
2002-08-01,6618148.0
2002-09-01,7018876.0
2002-10-01,6564560.0
2002-11-01,6637558.0
2002-12-01,7315825.0
2003-01-01,8521670.0
2003-02-01,8693262.0
2003-03-01,9179475.0
2003-04-01,8036713.0
2003-05-01,6081101.0
2003-06-01,6204866.0
2003-07-01,7335457.0
2003-08-01,6514246.0
2003-09-01,9587157.0
2003-10-01,7357706.0
2003-11-01,4686229.0
2003-12-01,7792009.0
2004-01-01,3310659.0
2004-02-01,6244165.0
2004-03-01,5432235.0
2004-04-01,5484383.0
2004-05-01,2563818.0
2004-06-01,4937312.0
2004-07-01,3747828.0
2004-08-01,3523672.0
2004-09-01,4052537.0
2004-10-01,3800992.0
2004-11-01,1540732.0
2004-12-01,3979450.0
2005-01-01,2629918.0
2005-02-01,1082633.0
2005-03-01,2824529.0
2005-04-01,2847305.0
2005-05-01,1401412.0
2005-06-01,3765967.0
2005-07-01,5171719.0
2005-08-01,2625364.0
2005-09-01,1992381.0
2005-10-01,2971123.0
2005-11-01,7783728.0
2005-12-01,5748350.0
2006-01-01,6287550.0
2006-02-01,8239350.0
2006-03-01,11317550.0
2006-04-01,5543850.0
2006-05-01,6354750.0
2006-06-01,4212650.0
2006-07-01,1604050.0
2006-08-01,473774.0
2006-09-01,2722694.0
2006-10-01,2283500.0
2006-11-01,1407470.0
2006-12-01,1317950.0
2007-01-01,3726770.0
2007-02-01,832000.0
2007-03-01,1736400.0
2007-04-01,2819650.0
2007-05-01,3178450.0
2007-06-01,3354550.0
2007-07-01,2526200.0
2007-08-01,2849400.0
2007-09-01,5602600.0
2007-10-01,5662600.0
2007-11-01,2497500.0
2007-12-01,1485850.0
2008-01-01,5345400.0
2008-02-01,2054000.0
2008-03-01,4025500.0
2008-04-01,5906300.0
2008-05-01,1430674.0
2008-06-01,420770.0
2008-07-01,1736700.0
2008-08-01,1455445.0
2008-09-01,9890200.0
2008-10-01,5666759.0
2008-11-01,5233507.0
2008-12-01,8189618.0
2009-01-01,6526622.0
2009-02-01,5568741.0
2009-03-01,10149787.0
2009-04-01,5277301.0
2009-05-01,3128807.0
2009-06-01,5542573.0
2009-07-01,6819522.0
2009-08-01,5439174.0
2009-09-01,8899754.0
2009-10-01,4226452.0
2009-11-01,7521550.0
2009-12-01,9678826.0
2010-01-01,5564566.0
2010-02-01,7245682.0
2010-03-01,9794628.0
2010-04-01,5148771.0
2010-05-01,3572371.0
2010-06-01,5213554.0
2010-07-01,3116510.0
2010-08-01,186000.0
2010-09-01,4389100.0
2010-10-01,731150.0
2010-11-01,42700.0
2010-12-01,264000.0
2011-01-01,9000.0
2011-02-01,27500.0
2011-03-01,27300.0
2011-04-01,42800.0
2011-05-01,97700.0
2011-06-01,124400.0
2011-07-01,103000.0
2011-08-01,403000.0
2011-09-01,448800.0
2011-10-01,139200.0
2011-11-01,327433.0
2011-12-01,1464495.0
2012-01-01,252644.0
2012-02-01,998406.0
2012-03-01,694784.0
2012-04-01,652184.0
2012-05-01,906368.0
2012-06-01,747330.0
2012-07-01,704325.0
2012-08-01,946639.0
2012-09-01,891375.0
2012-10-01,1954421.0
2012-11-01,2052750.0
2012-12-01,3050838.0
2013-01-01,2719159.0
2013-02-01,3169641.0
2013-03-01,3367129.0
2013-04-01,2267563.0
2013-05-01,1192096.0
2013-06-01,1253161.0
2013-07-01,1352034.0
2013-08-01,933192.0
2013-09-01,1411416.0
2013-10-01,1758205.0
2013-11-01,1237491.0
2013-12-01,2211051.0
2014-01-01,2190046.0
2014-02-01,1650370.0
2014-03-01,1420995.0
2014-04-01,1113166.0
2014-05-01,730637.0
2014-06-01,2078671.0
2014-07-01,2043169.0
2014-08-01,1867217.0
2014-09-01,586279.0
2014-10-01,389125.0
2014-11-01,728934.0
2014-12-01,669234.0
2015-01-01,379809.0
2015-02-01,620040.0
2015-03-01,956609.0
2015-04-01,810353.0
2015-05-01,796301.0
2015-06-01,1131599.0
2015-07-01,1042326.0
2015-08-01,753124.0
2015-09-01,843292.0
2015-10-01,1268902.0
2015-11-01,1015394.0
2015-12-01,751743.0
2016-01-01,2268154.0
2016-02-01,2179172.0
2016-03-01,2147113.0
2016-04-01,2167763.0
2016-05-01,2821848.0
2016-06-01,351244.0
2016-07-01,695014.0
2016-08-01,478406.0
2016-09-01,1153487.0
2016-10-01,1780496.0
2016-11-01,1424835.0
2016-12-01,1325335.0
2017-01-01,12195176.0
2017-02-01,8571534.0
2017-03-01,10256327.0
2017-04-01,7365312.0
2017-05-01,7244429.0
2017-06-01,5088791.0
2017-07-01,4278724.0
2017-08-01,3969493.0
2017-09-01,3766921.0
2017-10-01,6431643.0
2017-11-01,11479378.0
2017-12-01,8186672.0
2018-01-01,6080184.0
2018-02-01,6535811.0
2018-03-01,10089096.0
2018-04-01,8237175.0
2018-05-01,4860909.0
2018-06-01,5611643.0
2018-07-01,6565507.0
2018-08-01,4409401.0
2018-09-01,4445670.0
2018-10-01,1259832.0
2018-11-01,1457270.0
2018-12-01,907298.0
2019-01-01,2248149.0
2019-02-01,2320464.0
2019-03-01,486449.0
2019-04-01,205068.0
2019-05-01,672635.0
2019-06-01,211002.0
2019-07-01,1706107.0
2019-08-01,1284966.0
2019-09-01,556732.0
2019-10-01,946205.0
2019-11-01,722123.0
2019-12-01,128778.0
2020-01-01,1620116.0
2020-02-01,1852525.0
2020-03-01,678163.0
2020-04-01,1408377.0
2020-05-01,1179045.0
2020-06-01,547697.0
2020-07-01,519116.0
2020-08-01,549713.0
2020-09-01,491816.0
2020-10-01,1013900.0
2020-11-01,856666.0
2020-12-01,4278038.0
2021-01-01,824839.0
2021-02-01,345123.0
2021-03-01,1333361.0
2021-04-01,1129194.0
2021-05-01,1393826.0
2021-06-01,874091.0
2021-07-01,1303389.0
2021-08-01,1257406.0
2021-09-01,1256413.0
2021-10-01,2223273.0
2021-11-01,29035324.0
2021-12-01,10249546.0
2022-01-01,11020966.0
2022-02-01,5635860.0
2022-03-01,10503523.0
2022-04-01,7784784.0
2022-05-01,7049731.0
2022-06-01,9419908.0
2022-07-01,15062861.0
2022-08-01,14401843.0
2022-09-01,11608314.0
2022-10-01,13860673.0
2022-11-01,17360135.0
2022-12-01,29116635.0
2023-01-01,24602885.0
2023-02-01,39294443.0
2023-03-01,41699214.0
2023-04-01,45967430.0
2023-05-01,44060648.0
2023-06-01,67725141.0
2023-07-01,78361334.0
2023-08-01,85698711.0
2023-09-01,69245369.0
2023-10-01,168144952.0
2023-11-01,51249975.0
2023-12-01,266458198.0
2024-01-01,369069810.0
2024-02-01,55785530.0
2024-03-01,48073790.0
2024-04-01,33052125.0
2024-05-01,18597292.0
2024-06-01,30918109.0
2024-07-01,49986005.0
2024-08-01,7698085.0
2024-09-01,44324467.0
2024-10-01,139856650.0
2024-11-01,79680611.0
2024-12-01,135782184.0
2025-01-01,247234485.0
2025-02-01,352468706.0
2025-03-01,105261996.0
2025-04-01,20110805.0
2025-05-01,11749477.0
2025-06-01,13372609.0
2025-07-01,138163323.0
2025-08-01,96870612.0
