Tarih,TP_PB_K24
2000-01-01,6554955.0
2000-02-01,6499729.0
2000-03-01,5750573.0
2000-04-01,5661846.0
2000-05-01,5375333.0
2000-06-01,5694839.0
2000-07-01,6170417.0
2000-08-01,6292117.0
2000-09-01,6102653.0
2000-10-01,6267695.0
2000-11-01,6361484.0
2000-12-01,3658625.0
2001-01-01,4791763.0
2001-02-01,8250111.0
2001-03-01,10046424.0
2001-04-01,9739083.0
2001-05-01,11428871.0
2001-06-01,12385971.0
2001-07-01,13104665.0
2001-08-01,13311732.0
2001-09-01,13291942.0
2001-10-01,13866888.0
2001-11-01,12344268.0
2001-12-01,10450134.0
2002-01-01,7312628.0
2002-02-01,8957572.0
2002-03-01,9178709.0
2002-04-01,9313925.0
2002-05-01,12874400.0
2002-06-01,10725964.0
2002-07-01,12047660.0
2002-08-01,12625415.0
2002-09-01,12727414.0
2002-10-01,12399333.0
2002-11-01,12964263.0
2002-12-01,13044019.0
2003-01-01,12935129.0
2003-02-01,12557779.0
2003-03-01,12533807.0
2003-04-01,11618067.0
2003-05-01,10994230.0
2003-06-01,9398297.0
2003-07-01,10126291.0
2003-08-01,11044985.0
2003-09-01,11454778.0
2003-10-01,12019484.0
2003-11-01,12686372.0
2003-12-01,12202783.0
2004-01-01,10517257.0
2004-02-01,10453187.0
2004-03-01,9693441.0
2004-04-01,8786424.0
2004-05-01,8894531.0
2004-06-01,7717850.0
2004-07-01,7932089.0
2004-08-01,9358665.0
2004-09-01,9133731.0
2004-10-01,9644585.0
2004-11-01,10195495.0
2004-12-01,9828504.0
2005-01-01,9553973.0
2005-02-01,10111587.0
2005-03-01,9216022.0
2005-04-01,9254726.0
2005-05-01,9971592.0
2005-06-01,9141199.0
2005-07-01,9434528.0
2005-08-01,9492476.0
2005-09-01,9104631.0
2005-10-01,9777976.0
2005-11-01,10604123.0
2005-12-01,10145854.0
2006-01-01,10080734.0
2006-02-01,9787638.0
2006-03-01,9119935.0
2006-04-01,9064074.0
2006-05-01,11051996.0
2006-06-01,9319427.0
2006-07-01,9236158.0
2006-08-01,9250855.0
2006-09-01,9769884.0
2006-10-01,10170676.0
2006-11-01,11838270.0
2006-12-01,12813334.0
2007-01-01,12464076.0
2007-02-01,12162000.0
2007-03-01,11433844.0
2007-04-01,12111317.0
2007-05-01,13139325.0
2007-06-01,13017446.0
2007-07-01,12333443.0
2007-08-01,12607462.0
2007-09-01,11376716.0
2007-10-01,12932632.0
2007-11-01,14523671.0
2007-12-01,14329894.0
2008-01-01,14370349.0
2008-02-01,14213809.0
2008-03-01,13943883.0
2008-04-01,12683786.0
2008-05-01,13703037.0
2008-06-01,14061609.0
2008-07-01,14496679.0
2008-08-01,15096582.0
2008-09-01,13980788.0
2008-10-01,15298805.0
2008-11-01,18794214.0
2008-12-01,19315526.0
2009-01-01,21085275.0
2009-02-01,20776972.0
2009-03-01,19199709.0
2009-04-01,19051280.0
2009-05-01,20338742.0
2009-06-01,20211981.0
2009-07-01,19912636.0
2009-08-01,20344733.0
2009-09-01,19318265.0
2009-10-01,19250521.0
2009-11-01,20547186.0
2009-12-01,19886128.0
2010-01-01,19493906.0
2010-02-01,19614210.0
2010-03-01,18436376.0
2010-04-01,17621037.0
2010-05-01,18860823.0
2010-06-01,18823677.0
2010-07-01,18804611.0
2010-08-01,19429224.0
2010-09-01,18886984.0
2010-10-01,21179494.0
2010-11-01,22350206.0
2010-12-01,22722257.0
2011-01-01,20744003.0
2011-02-01,20119742.0
