Tarih,TP_PB_S28
2000-01-01,3842825.0
2000-02-01,4201882.0
2000-03-01,4076079.0
2000-04-01,3915183.0
2000-05-01,3617510.0
2000-06-01,4364345.0
2000-07-01,5494396.0
2000-08-01,5569818.0
2000-09-01,5477288.0
2000-10-01,4739924.0
2000-11-01,3935763.0
2000-12-01,5852029.0
2001-01-01,6200173.0
2001-02-01,2951016.0
2001-03-01,3645437.0
2001-04-01,3420416.0
2001-05-01,13997175.0
2001-06-01,14684330.0
2001-07-01,15170405.0
2001-08-01,14977445.0
2001-09-01,13530666.0
2001-10-01,13674699.0
2001-11-01,13397061.0
2001-12-01,14646308.0
2002-01-01,14837073.0
2002-02-01,14251955.0
2002-03-01,13601895.0
2002-04-01,14719998.0
2002-05-01,14544120.0
2002-06-01,8191543.0
2002-07-01,13647652.0
2002-08-01,17557646.0
2002-09-01,17738250.0
2002-10-01,18554832.0
2002-11-01,20515088.0
2002-12-01,22373280.0
2003-01-01,23923561.0
2003-02-01,24456958.0
2003-03-01,24681743.0
2003-04-01,25839851.0
2003-05-01,26545681.0
2003-06-01,26375745.0
2003-07-01,26819964.0
2003-08-01,27901059.0
2003-09-01,28333857.0
2003-10-01,29130282.0
2003-11-01,29796987.0
2003-12-01,30979515.0
2004-01-01,32173100.0
2004-02-01,33115990.0
2004-03-01,33897180.0
2004-04-01,32942669.0
2004-05-01,32007417.0
2004-06-01,30616475.0
2004-07-01,31346413.0
2004-08-01,32543520.0
2004-09-01,34309124.0
2004-10-01,38234157.0
2004-11-01,38936571.0
2004-12-01,40143479.0
2005-01-01,41835320.0
2005-02-01,42829590.0
2005-03-01,41904355.0
2005-04-01,40804818.0
2005-05-01,41595186.0
2005-06-01,41140935.0
2005-07-01,42317525.0
2005-08-01,42921309.0
2005-09-01,41216965.0
2005-10-01,41933266.0
2005-11-01,44806927.0
2005-12-01,47005393.0
2006-01-01,48511244.0
2006-02-01,49675880.0
2006-03-01,49035330.0
2006-04-01,49976485.0
2006-05-01,45421812.0
2006-06-01,44215163.0
2006-07-01,46452149.0
2006-08-01,48112573.0
2006-09-01,49123828.0
2006-10-01,48729211.0
2006-11-01,49179997.0
2006-12-01,49726102.0
2007-01-01,53269560.0
2007-02-01,54544258.0
2007-03-01,54339538.0
2007-04-01,54413668.0
2007-05-01,54568482.0
2007-06-01,56237601.0
2007-07-01,57635742.0
2007-08-01,58385934.0
2007-09-01,60663199.0
2007-10-01,63101612.0
2007-11-01,63332017.0
2007-12-01,64010523.0
2008-01-01,64263085.0
2008-02-01,64927911.0
2008-03-01,63310268.0
2008-04-01,63513060.0
2008-05-01,63406745.0
2008-06-01,63823472.0
2008-07-01,66996812.0
2008-08-01,68763413.0
2008-09-01,68798114.0
2008-10-01,66394406.0
2008-11-01,69357779.0
2008-12-01,70603358.0
2009-01-01,72777959.0
2009-02-01,74208185.0
2009-03-01,76465352.0
2009-04-01,78915149.0
2009-05-01,80107680.0
2009-06-01,81897997.0
2009-07-01,84380039.0
2009-08-01,86640404.0
2009-09-01,88657556.0
2009-10-01,90366714.0
2009-11-01,91157737.0
2009-12-01,93059758.0
2010-01-01,95948734.0
2010-02-01,97461104.0
2010-03-01,99175721.0
2010-04-01,100778437.0
2010-05-01,100015601.0
2010-06-01,101519062.0
2010-07-01,103450948.0
2010-08-01,104954905.0
2010-09-01,108297270.0
2010-10-01,111280651.0
2010-11-01,112394426.0
2010-12-01,114815721.0
2011-01-01,114043256.0
2011-02-01,114950557.0
2011-03-01,114971275.0
2011-04-01,116684814.0
2011-05-01,117074219.0
2011-06-01,118172723.0
2011-07-01,119240866.0
2011-08-01,119153483.0
2011-09-01,120750473.0
2011-10-01,121992377.0
2011-11-01,121973504.0
2011-12-01,123043863.0
2012-01-01,127144715.0
2012-02-01,129779676.0
2012-03-01,131068645.0
2012-04-01,132357509.0
2012-05-01,132632224.0
2012-06-01,136748713.0
2012-07-01,139908734.0
2012-08-01,141506770.0
2012-09-01,143564397.0
2012-10-01,147551578.0
2012-11-01,150991734.0
2012-12-01,155989667.0
2013-01-01,158579798.0
2013-02-01,160229737.0
2013-03-01,160125676.0
2013-04-01,162195777.0
2013-05-01,162899224.0
2013-06-01,159047982.0
2013-07-01,159185424.0
2013-08-01,157432139.0
2013-09-01,162124481.0
2013-10-01,166042352.0
2013-11-01,165889262.0
2013-12-01,166267523.0
2014-01-01,168127019.0
2014-02-01,170409315.0
2014-03-01,173955777.0
2014-04-01,178062519.0
2014-05-01,181565972.0
2014-06-01,184543004.0
2014-07-01,186660832.0
2014-08-01,187706737.0
2014-09-01,188369821.0
2014-10-01,192848545.0
2014-11-01,197772886.0
2014-12-01,200160123.0
2015-01-01,203743618.0
2015-02-01,203013842.0
2015-03-01,204204676.0
2015-04-01,203140267.0
2015-05-01,207180759.0
2015-06-01,211438959.0
2015-07-01,211610616.0
2015-08-01,213576538.0
2015-09-01,214852826.0
2015-10-01,222151747.0
2015-11-01,224912738.0
2015-12-01,227720581.0
2016-01-01,230437030.0
2016-02-01,232961007.0
2016-03-01,238091232.0
2016-04-01,241847940.0
2016-05-01,242333456.0
2016-06-01,247771712.0
2016-07-01,248614306.0
2016-08-01,253543679.0
2016-09-01,255393266.0
2016-10-01,256943050.0
2016-11-01,257200157.0
2016-12-01,262725533.0
2017-01-01,271678550.0
2017-02-01,276884547.0
2017-03-01,278788491.0
2017-04-01,284076347.0
2017-05-01,287106602.0
2017-06-01,289669887.0
2017-07-01,293645959.0
2017-08-01,296643815.0
2017-09-01,300729912.0
2017-10-01,303832085.0
2017-11-01,305615655.0
2017-12-01,312528492.0
2018-01-01,327670960.0
2018-02-01,331416444.0
2018-03-01,330583995.0
2018-04-01,334382510.0
2018-05-01,339265506.0
2018-06-01,345834005.0
2018-07-01,347936619.0
