Tarih,TP_PB_K311
2013-05-01,1648669.0
2013-06-01,1526422.0
2013-07-01,1603454.0
2013-08-01,1970517.0
2013-09-01,1513089.0
2013-10-01,1774843.0
2013-11-01,1612449.0
2013-12-01,1485981.0
2014-01-01,1817419.0
2014-02-01,1692134.0
2014-03-01,1781891.0
2014-04-01,1841411.0
2014-05-01,1883676.0
2014-06-01,1833506.0
2014-07-01,1511453.0
2014-08-01,1622123.0
2014-09-01,1773871.0
2014-10-01,1881274.0
2014-11-01,2019654.0
2014-12-01,1966550.0
2015-01-01,1767503.0
2015-02-01,1630949.0
2015-03-01,1532183.0
2015-04-01,1331733.0
2015-05-01,1432451.0
2015-06-01,1465746.0
2015-07-01,1092441.0
2015-08-01,1080612.0
2015-09-01,1795223.0
2015-10-01,1571214.0
2015-11-01,1562949.0
2015-12-01,1737311.0
2016-01-01,1973816.0
2016-02-01,1848322.0
2016-03-01,1526490.0
2016-04-01,1680659.0
2016-05-01,1334495.0
2016-06-01,1644046.0
2016-07-01,1302474.0
2016-08-01,1230042.0
2016-09-01,1284783.0
2016-10-01,1335350.0
2016-11-01,1192194.0
2016-12-01,1084490.0
2017-01-01,1522552.0
2017-02-01,1712684.0
2017-03-01,1154273.0
2017-04-01,1432735.0
2017-05-01,1196753.0
2017-06-01,1107308.0
2017-07-01,1771600.0
2017-08-01,2090747.0
2017-09-01,849266.0
2017-10-01,524320.0
2017-11-01,1124749.0
2017-12-01,1476971.0
2018-01-01,5899632.0
2018-02-01,6032325.0
2018-03-01,5076864.0
2018-04-01,5546224.0
2018-05-01,5009369.0
2018-06-01,6037782.0
2018-07-01,5558904.0
2018-08-01,6666480.0
2018-09-01,7219806.0
2018-10-01,8197695.0
2018-11-01,10001955.0
2018-12-01,7646590.0
2019-01-01,10031635.0
2019-02-01,9502177.0
2019-03-01,8689544.0
2019-04-01,8966561.0
2019-05-01,10238497.0
2019-06-01,9820299.0
2019-07-01,11500455.0
2019-08-01,10437319.0
2019-09-01,11166215.0
2019-10-01,11230282.0
2019-11-01,10816919.0
2019-12-01,10632055.0
2020-01-01,10642251.0
2020-02-01,9834397.0
2020-03-01,12621084.0
2020-04-01,12936703.0
2020-05-01,13287428.0
2020-06-01,15477837.0
2020-07-01,11587882.0
2020-08-01,10837353.0
2020-09-01,12517546.0
2020-10-01,10437671.0
2020-11-01,13373731.0
2020-12-01,16596972.0
2021-01-01,17801284.0
2021-02-01,16688263.0
2021-03-01,18322851.0
2021-04-01,18172334.0
2021-05-01,18282325.0
2021-06-01,19158164.0
2021-07-01,21910931.0
2021-08-01,22112925.0
2021-09-01,18067640.0
2021-10-01,15883951.0
2021-11-01,12183336.0
2021-12-01,17511320.0
2022-01-01,20161643.0
2022-02-01,25872325.0
2022-03-01,52590436.0
2022-04-01,34228788.0
2022-05-01,35757558.0
2022-06-01,35154326.0
2022-07-01,38499400.0
2022-08-01,34386168.0
2022-09-01,36507196.0
2022-10-01,29273673.0
2022-11-01,26982926.0
2022-12-01,36352252.0
2023-01-01,35176169.0
2023-02-01,37084900.0
2023-03-01,49965077.0
2023-04-01,52114171.0
2023-05-01,51971500.0
2023-06-01,50292426.0
2023-07-01,46890521.0
2023-08-01,43935984.0
2023-09-01,56947346.0
2023-10-01,57476644.0
2023-11-01,76416052.0
2023-12-01,118368476.0
2024-01-01,141510667.0
2024-02-01,133843855.0
2024-03-01,142077928.0
2024-04-01,165974040.0
2024-05-01,181713464.0
2024-06-01,191528813.0
2024-07-01,174078504.0
2024-08-01,179011851.0
2024-09-01,153609628.0
2024-10-01,178494226.0
2024-11-01,181566452.0
2024-12-01,155865702.0
2025-01-01,168910177.0
2025-02-01,179900915.0
2025-03-01,172846440.0
2025-04-01,199851076.0
2025-05-01,203530380.0
2025-06-01,182522764.0
2025-07-01,208571723.0
2025-08-01,196452343.0
