Tarih,TP_PB_S39
2000-01-01,621549.0
2000-02-01,703235.0
2000-03-01,1260339.0
2000-04-01,1447391.0
2000-05-01,1289090.0
2000-06-01,1250853.0
2000-07-01,1222125.0
2000-08-01,1124757.0
2000-09-01,1110490.0
2000-10-01,1100039.0
2000-11-01,1090064.0
2000-12-01,4463745.0
2001-01-01,4463920.0
2001-02-01,4576586.0
2001-03-01,5454639.0
2001-04-01,7396888.0
2001-05-01,15222120.0
2001-06-01,17298606.0
2001-07-01,16154935.0
2001-08-01,11656131.0
2001-09-01,11679238.0
2001-10-01,9673215.0
2001-11-01,9940171.0
2001-12-01,7320845.0
2002-01-01,2854650.0
2002-02-01,2501206.0
2002-03-01,1603257.0
2002-04-01,9549159.0
2002-05-01,9549458.0
2002-06-01,13953065.0
2002-07-01,23033294.0
2002-08-01,25928023.0
2002-09-01,24881591.0
2002-10-01,24253807.0
2002-11-01,24772758.0
2002-12-01,20784270.0
2003-01-01,24324356.0
2003-02-01,21523415.0
2003-03-01,19636262.0
2003-04-01,19656771.0
2003-05-01,19165062.0
2003-06-01,6375240.0
2003-07-01,6345881.0
2003-08-01,6337684.0
2003-09-01,6334745.0
2003-10-01,6365302.0
2003-11-01,6527686.0
2003-12-01,23346655.0
2004-01-01,23891853.0
2004-02-01,24289335.0
2004-03-01,25900770.0
2004-04-01,26760356.0
2004-05-01,26337816.0
2004-06-01,26781612.0
2004-07-01,26202035.0
2004-08-01,25999527.0
2004-09-01,26394029.0
2004-10-01,29560501.0
2004-11-01,22324097.0
2004-12-01,23151387.0
2005-01-01,23095873.0
2005-02-01,23105400.0
2005-03-01,24449883.0
2005-04-01,26360848.0
2005-05-01,26477349.0
2005-06-01,24371741.0
2005-07-01,24275107.0
2005-08-01,24276164.0
2005-09-01,24260873.0
2005-10-01,24104344.0
2005-11-01,24110542.0
2005-12-01,25193843.0
2006-01-01,25222640.0
2006-02-01,25230417.0
2006-03-01,26260175.0
2006-04-01,27388744.0
