Tarih,TP_PB_S13
2000-01-01,1555135.0
2000-02-01,1410405.0
2000-03-01,1586802.0
2000-04-01,1409615.0
2000-05-01,933624.0
2000-06-01,1109234.0
2000-07-01,1002558.0
2000-08-01,1065526.0
2000-09-01,1143056.0
2000-10-01,1476050.0
2000-11-01,1415367.0
2000-12-01,1686411.0
2001-01-01,1654027.0
2001-02-01,1595723.0
2001-03-01,1871047.0
2001-04-01,3157926.0
2001-05-01,2217990.0
2001-06-01,2485840.0
2001-07-01,2486065.0
2001-08-01,2347571.0
2001-09-01,2544656.0
2001-10-01,2704880.0
2001-11-01,2900148.0
2001-12-01,2604622.0
2002-01-01,2625470.0
2002-02-01,2856967.0
2002-03-01,3117308.0
2002-04-01,2604616.0
2002-05-01,2488580.0
2002-06-01,2817565.0
2002-07-01,2960633.0
2002-08-01,2877042.0
2002-09-01,2649679.0
2002-10-01,2678617.0
2002-11-01,2888164.0
2002-12-01,3081381.0
2003-01-01,3219031.0
2003-02-01,3313760.0
2003-03-01,3352349.0
2003-04-01,2981440.0
2003-05-01,2919491.0
2003-06-01,2821417.0
2003-07-01,2920574.0
2003-08-01,3046436.0
2003-09-01,3322528.0
2003-10-01,3444869.0
2003-11-01,3329601.0
2003-12-01,3781100.0
2004-01-01,3812653.0
2004-02-01,3848108.0
2004-03-01,3549267.0
2004-04-01,3217498.0
2004-05-01,3118055.0
2004-06-01,3188560.0
2004-07-01,3230284.0
2004-08-01,3768703.0
2004-09-01,4329915.0
2004-10-01,4584223.0
2004-11-01,4733524.0
2004-12-01,4554106.0
2005-01-01,5031476.0
2005-02-01,5372342.0
2005-03-01,5390415.0
2005-04-01,5606320.0
2005-05-01,4812926.0
2005-06-01,5393415.0
2005-07-01,5880410.0
2005-08-01,5976664.0
2005-09-01,6837885.0
2005-10-01,7359227.0
2005-11-01,7723307.0
2005-12-01,7811661.0
2006-01-01,8101073.0
2006-02-01,8323750.0
2006-03-01,8346182.0
2006-04-01,8673324.0
2006-05-01,5863983.0
2006-06-01,5672917.0
2006-07-01,6174007.0
2006-08-01,6389604.0
2006-09-01,6654340.0
2006-10-01,7313617.0
2006-11-01,7549282.0
2006-12-01,8947590.0
2007-01-01,9199618.0
2007-02-01,9463353.0
2007-03-01,9509621.0
2007-04-01,9073487.0
2007-05-01,8357695.0
2007-06-01,8841318.0
2007-07-01,9025152.0
2007-08-01,8794751.0
2007-09-01,9515043.0
2007-10-01,10002217.0
2007-11-01,10000927.0
2007-12-01,11021960.0
2008-01-01,11362296.0
2008-02-01,11301147.0
2008-03-01,11636147.0
2008-04-01,10448160.0
2008-05-01,10636970.0
2008-06-01,11111480.0
2008-07-01,11848628.0
2008-08-01,12108166.0
2008-09-01,12493885.0
2008-10-01,12487924.0
2008-11-01,12633048.0
2008-12-01,12727057.0
2009-01-01,13306398.0
2009-02-01,13259387.0
2009-03-01,14112623.0
2009-04-01,13932275.0
2009-05-01,13772343.0
2009-06-01,14312547.0
2009-07-01,15096255.0
2009-08-01,15087523.0
2009-09-01,15475109.0
2009-10-01,16145474.0
2009-11-01,15821936.0
2009-12-01,15991804.0
2010-01-01,17172743.0
2010-02-01,17074838.0
2010-03-01,17467680.0
2010-04-01,16101468.0
2010-05-01,15351090.0
2010-06-01,15428549.0
2010-07-01,16000042.0
2010-08-01,16131718.0
2010-09-01,16028365.0
2010-10-01,17237726.0
2010-11-01,17060966.0
2010-12-01,16645234.0
2011-01-01,16953906.0
2011-02-01,16841798.0
2011-03-01,16897815.0
2011-04-01,15591868.0
2011-05-01,15917872.0
2011-06-01,16466324.0
2011-07-01,17105615.0
2011-08-01,17467696.0
2011-09-01,17815925.0
2011-10-01,18395971.0
2011-11-01,18675438.0
2011-12-01,18655330.0
2012-01-01,19756900.0
2012-02-01,20139078.0
2012-03-01,20814088.0
2012-04-01,20591805.0
2012-05-01,20468287.0
2012-06-01,22036506.0
2012-07-01,23623475.0
2012-08-01,23653446.0
2012-09-01,24730630.0
2012-10-01,26272877.0
2012-11-01,27031000.0
2012-12-01,27869188.0
2013-01-01,29191671.0
2013-02-01,29209068.0
2013-03-01,29444947.0
2013-04-01,27512906.0
2013-05-01,27657168.0
2013-06-01,27540557.0
2013-07-01,28515615.0
2013-08-01,27011120.0
2013-09-01,27960886.0
2013-10-01,28922127.0
2013-11-01,28779120.0
2013-12-01,28878658.0
2014-01-01,30257985.0
2014-02-01,30373445.0
2014-03-01,31144181.0
2014-04-01,31518480.0
2014-05-01,31696919.0
2014-06-01,32511498.0
2014-07-01,33099578.0
2014-08-01,32587343.0
2014-09-01,33035683.0
2014-10-01,35036359.0
