Tarih,TP_PB_K16
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,6354739.0
2002-08-01,6490109.0
2002-09-01,5924439.0
2002-10-01,4624535.0
2002-11-01,5312762.0
2002-12-01,5341663.0
2003-01-01,5625472.0
2003-02-01,7188307.0
2003-03-01,7026599.0
2003-04-01,6449184.0
2003-05-01,6549520.0
2003-06-01,6328041.0
2003-07-01,6281193.0
2003-08-01,6365692.0
2003-09-01,5709590.0
2003-10-01,5976796.0
2003-11-01,8461220.0
2003-12-01,9100123.0
2004-01-01,8943052.0
2004-02-01,8449032.0
2004-03-01,8814188.0
2004-04-01,9437430.0
2004-05-01,11965243.0
2004-06-01,10385085.0
2004-07-01,12072854.0
2004-08-01,11764863.0
2004-09-01,11583150.0
2004-10-01,10981009.0
2004-11-01,12555537.0
2004-12-01,9089369.0
2005-01-01,10063226.0
2005-02-01,12155149.0
2005-03-01,10747862.0
2005-04-01,12251156.0
2005-05-01,13743891.0
2005-06-01,12277662.0
2005-07-01,9611760.0
2005-08-01,11398254.0
2005-09-01,12315173.0
2005-10-01,7866350.0
2005-11-01,7818521.0
2005-12-01,13967441.0
2006-01-01,9656314.0
2006-02-01,4933655.0
2006-03-01,9349351.0
2006-04-01,8950893.0
2006-05-01,9724512.0
2006-06-01,16159807.0
2006-07-01,16677434.0
2006-08-01,15220461.0
2006-09-01,17467613.0
2006-10-01,15203154.0
2006-11-01,17221358.0
2006-12-01,19651000.0
2007-01-01,13925449.0
2007-02-01,16338628.0
2007-03-01,19107220.0
2007-04-01,16722059.0
2007-05-01,16866935.0
2007-06-01,19986221.0
2007-07-01,14929633.0
2007-08-01,20634920.0
2007-09-01,19434426.0
2007-10-01,14720655.0
2007-11-01,19448331.0
2007-12-01,20290704.0
2008-01-01,19864496.0
2008-02-01,22668089.0
2008-03-01,20119347.0
2008-04-01,17888217.0
2008-05-01,25763631.0
2008-06-01,26695064.0
2008-07-01,24391252.0
2008-08-01,26672198.0
2008-09-01,31769064.0
2008-10-01,39292763.0
2008-11-01,37485205.0
2008-12-01,32797765.0
2009-01-01,24041086.0
2009-02-01,26340867.0
2009-03-01,36775383.0
2009-04-01,32435178.0
2009-05-01,40813067.0
2009-06-01,41424557.0
2009-07-01,32142567.0
2009-08-01,37474040.0
2009-09-01,46308056.0
2009-10-01,42498275.0
2009-11-01,39372189.0
2009-12-01,48820216.0
2010-01-01,39781103.0
2010-02-01,42654700.0
2010-03-01,41998890.0
2010-04-01,41557632.0
2010-05-01,45312543.0
2010-06-01,43985091.0
2010-07-01,34956337.0
2010-08-01,38099347.0
2010-09-01,42379139.0
2010-10-01,34830686.0
2010-11-01,44980155.0
2010-12-01,43839166.0
2011-01-01,50282700.0
2011-02-01,58709697.0
2011-03-01,53420907.0
2011-04-01,73004876.0
2011-05-01,83050393.0
2011-06-01,84295645.0
2011-07-01,82862359.0
2011-08-01,99025801.0
2011-09-01,91187672.0
2011-10-01,104412271.0
2011-11-01,79248085.0
2011-12-01,74143590.0
2012-01-01,84053633.0
2012-02-01,79590793.0
2012-03-01,74789454.0
2012-04-01,76081332.0
2012-05-01,74832586.0
