Tarih,TP_PB_K17
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,6975.0
2002-03-01,14268.0
2002-04-01,10475.0
2002-05-01,3214.0
2002-06-01,5221.0
2002-07-01,46864.0
2002-08-01,46397.0
2002-09-01,13178.0
2002-10-01,5698.0
2002-11-01,507.0
2002-12-01,15813.0
2003-01-01,7425.0
2003-02-01,11721.0
2003-03-01,34818.0
2003-04-01,3888.0
2003-05-01,6095.0
2003-06-01,37389.0
2003-07-01,128377.0
2003-08-01,4752.0
2003-09-01,42485.0
2003-10-01,45685.0
2003-11-01,82282.0
2003-12-01,156496.0
2004-01-01,97646.0
2004-02-01,73485.0
2004-03-01,89149.0
2004-04-01,84923.0
2004-05-01,78435.0
2004-06-01,82243.0
2004-07-01,76583.0
2004-08-01,88596.0
2004-09-01,89221.0
2004-10-01,105371.0
2004-11-01,686057.0
2004-12-01,124800.0
2005-01-01,123188.0
2005-02-01,1302647.0
2005-03-01,0.0
2005-04-01,0.0
2005-05-01,402000.0
2005-06-01,1561366.0
2005-07-01,0.0
2005-08-01,783140.0
2005-09-01,1150000.0
2005-10-01,142.0
2005-11-01,1356.0
2005-12-01,4276661.0
2006-01-01,25950.0
2006-02-01,0.0
2006-03-01,8300.0
2006-04-01,6279.0
2006-05-01,110.0
2006-06-01,122000.0
2006-07-01,100994.0
2006-08-01,24213.0
2006-09-01,0.0
2006-10-01,16042.0
2006-11-01,697886.0
2006-12-01,267047.0
2007-01-01,147596.0
2007-02-01,241404.0
2007-03-01,3233446.0
2007-04-01,70068.0
2007-05-01,327620.0
2007-06-01,101647.0
2007-07-01,99583.0
2007-08-01,1102806.0
2007-09-01,373205.0
2007-10-01,0.0
2007-11-01,500534.0
2007-12-01,3378288.0
2008-01-01,862.0
2008-02-01,2076346.0
2008-03-01,23407.0
2008-04-01,45545.0
2008-05-01,43095.0
2008-06-01,117236.0
2008-07-01,0.0
2008-08-01,2750.0
2008-09-01,294210.0
2008-10-01,72698.0
2008-11-01,221107.0
2008-12-01,117820.0
2009-01-01,188336.0
2009-02-01,199510.0
2009-03-01,191843.0
2009-04-01,153324.0
2009-05-01,162631.0
2009-06-01,507080.0
2009-07-01,44501.0
2009-08-01,66886.0
2009-09-01,78534.0
2009-10-01,523555.0
2009-11-01,899794.0
2009-12-01,822152.0
2010-01-01,70918.0
2010-02-01,71150.0
2010-03-01,73311.0
2010-04-01,883199.0
2010-05-01,597137.0
2010-06-01,1279022.0
2010-07-01,105245.0
2010-08-01,75482.0
2010-09-01,3676000.0
2010-10-01,2575500.0
2010-11-01,2736459.0
2010-12-01,11314500.0
2011-01-01,6528500.0
2011-02-01,7531000.0
2011-03-01,8286773.0
2011-04-01,6196541.0
2011-05-01,7728568.0
2011-06-01,5128531.0
2011-07-01,4689293.0
2011-08-01,2512662.0
2011-09-01,2026131.0
2011-10-01,9172014.0
2011-11-01,11125435.0
2011-12-01,12289288.0
2012-01-01,18975247.0
2012-02-01,12073477.0
2012-03-01,5612121.0
2012-04-01,15836609.0
2012-05-01,10332648.0
2012-06-01,13635689.0
2012-07-01,14210717.0
2012-08-01,10207121.0
2012-09-01,10830286.0
2012-10-01,10923923.0
2012-11-01,5067398.0
