Tarih,TP_PB_S121
2014-11-01,9582168.0
2014-12-01,10036002.0
2015-01-01,9433430.0
2015-02-01,10970754.0
2015-03-01,11334460.0
2015-04-01,11659366.0
2015-05-01,11586947.0
2015-06-01,11706513.0
2015-07-01,12070751.0
2015-08-01,12713942.0
2015-09-01,13210851.0
2015-10-01,12691879.0
2015-11-01,12621885.0
2015-12-01,12661574.0
2016-01-01,12866125.0
2016-02-01,12838609.0
2016-03-01,12928276.0
2016-04-01,13645647.0
2016-05-01,14345588.0
2016-06-01,15165981.0
2016-07-01,15773942.0
2016-08-01,15547876.0
2016-09-01,15781453.0
2016-10-01,16292407.0
2016-11-01,17957260.0
2016-12-01,18447954.0
2017-01-01,19906217.0
2017-02-01,18930000.0
2017-03-01,20871150.0
2017-04-01,20418238.0
2017-05-01,23757104.0
2017-06-01,25647508.0
2017-07-01,25743502.0
2017-08-01,27397429.0
2017-09-01,28702654.0
2017-10-01,31448443.0
2017-11-01,32587879.0
2017-12-01,31735398.0
2018-01-01,31627848.0
2018-02-01,33398222.0
2018-03-01,34649500.0
2018-04-01,35427249.0
2018-05-01,39157369.0
2018-06-01,39368313.0
2018-07-01,43941229.0
2018-08-01,56661024.0
2018-09-01,60506149.0
2018-10-01,56866953.0
2018-11-01,53973965.0
2018-12-01,54738344.0
2019-01-01,57414153.0
2019-02-01,58295579.0
2019-03-01,61098778.0
2019-04-01,77541268.0
2019-05-01,76291071.0
2019-06-01,76295571.0
2019-07-01,74019668.0
2019-08-01,76931398.0
2019-09-01,75868485.0
2019-10-01,77461189.0
2019-11-01,77513379.0
2019-12-01,80112765.0
2020-01-01,84389034.0
2020-02-01,85012300.0
2020-03-01,88480948.0
2020-04-01,92976662.0
2020-05-01,91592318.0
2020-06-01,92058675.0
2020-07-01,94239303.0
2020-08-01,98745681.0
2020-09-01,102932041.0
2020-10-01,109383130.0
2020-11-01,103915691.0
2020-12-01,100025223.0
2021-01-01,102266883.0
2021-02-01,103299263.0
2021-03-01,110409405.0
2021-04-01,108297890.0
2021-05-01,111266006.0
2021-06-01,117039826.0
2021-07-01,113877614.0
2021-08-01,112656261.0
2021-09-01,118509556.0
2021-10-01,126209023.0
2021-11-01,164964056.0
2021-12-01,167652987.0
2022-01-01,169644064.0
2022-02-01,174345303.0
2022-03-01,175371364.0
2022-04-01,175067949.0
2022-05-01,192350174.0
2022-06-01,194587121.0
2022-07-01,206408763.0
2022-08-01,208738617.0
2022-09-01,211149688.0
2022-10-01,197196764.0
2022-11-01,183792819.0
2022-12-01,169168765.0
2023-01-01,170654369.0
2023-02-01,170288639.0
2023-03-01,173817281.0
2023-04-01,169007836.0
2023-05-01,176706778.0
2023-06-01,217660638.0
2023-07-01,234045331.0
2023-08-01,230469544.0
2023-09-01,234568128.0
2023-10-01,241409409.0
2023-11-01,256504410.0
2023-12-01,247299678.0
2024-01-01,264213289.0
2024-02-01,286476129.0
2024-03-01,315415642.0
2024-04-01,363510024.0
2024-05-01,353793546.0
2024-06-01,359356939.0
2024-07-01,383190110.0
2024-08-01,394913690.0
2024-09-01,412627532.0
2024-10-01,414905556.0
2024-11-01,417343972.0
2024-12-01,471653258.0
2025-01-01,468221155.0
2025-02-01,482199320.0
2025-03-01,521575359.0
2025-04-01,533170151.0
2025-05-01,542198115.0
2025-06-01,585186315.0
2025-07-01,621566404.0
2025-08-01,630493274.0
