Tarih,TP_PB_S19
2000-01-01,386107.0
2000-02-01,342400.0
2000-03-01,363846.0
2000-04-01,275120.0
2000-05-01,288744.0
2000-06-01,281773.0
2000-07-01,258764.0
2000-08-01,385617.0
2000-09-01,298722.0
2000-10-01,292390.0
2000-11-01,333461.0
2000-12-01,804052.0
2001-01-01,728423.0
2001-02-01,1258533.0
2001-03-01,641910.0
2001-04-01,856678.0
2001-05-01,857216.0
2001-06-01,646662.0
2001-07-01,580078.0
2001-08-01,592682.0
2001-09-01,575461.0
2001-10-01,577507.0
2001-11-01,515541.0
2001-12-01,560503.0
2002-01-01,555377.0
2002-02-01,443574.0
2002-03-01,440517.0
2002-04-01,540732.0
2002-05-01,436357.0
2002-06-01,440903.0
2002-07-01,510709.0
2002-08-01,453177.0
2002-09-01,480948.0
2002-10-01,482891.0
2002-11-01,442394.0
2002-12-01,517293.0
2003-01-01,466295.0
2003-02-01,398359.0
2003-03-01,479089.0
2003-04-01,509223.0
2003-05-01,476712.0
2003-06-01,508302.0
2003-07-01,506616.0
2003-08-01,472543.0
2003-09-01,489350.0
2003-10-01,466188.0
2003-11-01,411457.0
2003-12-01,579556.0
2004-01-01,409191.0
2004-02-01,341017.0
2004-03-01,509411.0
2004-04-01,423613.0
2004-05-01,381483.0
2004-06-01,650486.0
2004-07-01,468439.0
2004-08-01,437169.0
2004-09-01,462030.0
2004-10-01,455441.0
2004-11-01,464547.0
2004-12-01,583901.0
2005-01-01,481163.0
2005-02-01,392296.0
2005-03-01,487142.0
2005-04-01,608395.0
2005-05-01,496888.0
2005-06-01,500763.0
2005-07-01,481292.0
2005-08-01,479018.0
2005-09-01,539750.0
2005-10-01,527680.0
2005-11-01,475801.0
2005-12-01,628556.0
2006-01-01,623579.0
2006-02-01,489757.0
2006-03-01,622245.0
2006-04-01,660998.0
2006-05-01,842594.0
2006-06-01,683681.0
2006-07-01,710945.0
2006-08-01,684038.0
2006-09-01,764170.0
2006-10-01,738923.0
2006-11-01,671516.0
2006-12-01,878309.0
2007-01-01,848562.0
2007-02-01,771478.0
2007-03-01,936975.0
2007-04-01,894975.0
2007-05-01,1131258.0
2007-06-01,949053.0
2007-07-01,965305.0
2007-08-01,936759.0
2007-09-01,1116149.0
2007-10-01,908975.0
2007-11-01,888409.0
2007-12-01,1103002.0
2008-01-01,962676.0
2008-02-01,875473.0
2008-03-01,1150185.0
2008-04-01,1387243.0
2008-05-01,1142170.0
2008-06-01,1158477.0
2008-07-01,1165940.0
2008-08-01,1224018.0
2008-09-01,1429895.0
2008-10-01,1213524.0
2008-11-01,1211582.0
2008-12-01,1690053.0
2009-01-01,1220974.0
2009-02-01,1198492.0
2009-03-01,1369530.0
2009-04-01,1205051.0
2009-05-01,1131092.0
2009-06-01,1231853.0
2009-07-01,1036208.0
2009-08-01,1121294.0
2009-09-01,1239801.0
2009-10-01,978884.0
2009-11-01,1084676.0
2009-12-01,1119792.0
2010-01-01,926239.0
2010-02-01,919094.0
2010-03-01,1132843.0
2010-04-01,1105988.0
2010-05-01,1217010.0
2010-06-01,1269122.0
2010-07-01,1013587.0
2010-08-01,925730.0
2010-09-01,1015936.0
2010-10-01,970996.0
2010-11-01,945422.0
2010-12-01,1118616.0
2011-01-01,986990.0
2011-02-01,939998.0
2011-03-01,1401595.0
2011-04-01,1590833.0
2011-05-01,1136199.0
2011-06-01,1228344.0
2011-07-01,1600361.0
2011-08-01,1211033.0
2011-09-01,1357768.0
2011-10-01,1145473.0
2011-11-01,1131925.0
2011-12-01,1527254.0
2012-01-01,1224802.0
2012-02-01,1302084.0
2012-03-01,1710638.0
2012-04-01,1397986.0
2012-05-01,1429923.0
2012-06-01,1580498.0
2012-07-01,1339487.0
2012-08-01,1369155.0
2012-09-01,1557374.0
2012-10-01,1271085.0
2012-11-01,1254682.0
2012-12-01,1654158.0
2013-01-01,1223252.0
2013-02-01,1221020.0
2013-03-01,1678914.0
2013-04-01,1459657.0
2013-05-01,1288712.0
2013-06-01,1500875.0
2013-07-01,1402922.0
2013-08-01,1439859.0
2013-09-01,1712578.0
2013-10-01,1463019.0
2013-11-01,1453659.0
2013-12-01,1842388.0
2014-01-01,1441388.0
2014-02-01,1504407.0
2014-03-01,2044946.0
2014-04-01,1906026.0
2014-05-01,1817312.0
2014-06-01,2014266.0
2014-07-01,1615942.0
2014-08-01,1694557.0
2014-09-01,2004742.0
2014-10-01,1673557.0
2014-11-01,1679895.0
2014-12-01,2274333.0
2015-01-01,1695232.0
2015-02-01,1748446.0
2015-03-01,2296211.0
2015-04-01,2169353.0
2015-05-01,2036431.0
2015-06-01,2480888.0
2015-07-01,1922603.0
2015-08-01,2037530.0
2015-09-01,2523827.0
2015-10-01,2089156.0
2015-11-01,2111382.0
2015-12-01,2735327.0
2016-01-01,1990825.0
2016-02-01,2156548.0
2016-03-01,2906193.0
2016-04-01,2454517.0
2016-05-01,2348669.0
2016-06-01,2835476.0
2016-07-01,2257706.0
2016-08-01,2297304.0
2016-09-01,2767103.0
2016-10-01,2195453.0
2016-11-01,2428143.0
2016-12-01,3048702.0
2017-01-01,2255198.0
2017-02-01,2310640.0
2017-03-01,3276746.0
2017-04-01,2897067.0
2017-05-01,2557598.0
2017-06-01,3342372.0
2017-07-01,2660556.0
2017-08-01,2858375.0
2017-09-01,3338191.0
2017-10-01,2811720.0
2017-11-01,2857440.0
2017-12-01,3707090.0
2018-01-01,2872183.0
2018-02-01,2700299.0
2018-03-01,4109900.0
2018-04-01,3192649.0
2018-05-01,3500441.0
2018-06-01,4286422.0
2018-07-01,3687990.0
2018-08-01,3975647.0
2018-09-01,5029381.0
2018-10-01,3760697.0
2018-11-01,3511378.0
2018-12-01,4724840.0
2019-01-01,3969609.0
2019-02-01,3899571.0
2019-03-01,5902433.0
2019-04-01,4607062.0
2019-05-01,5054872.0
2019-06-01,5784078.0
2019-07-01,4907326.0
2019-08-01,4580396.0
2019-09-01,5716717.0
2019-10-01,4224356.0
2019-11-01,4031354.0
2019-12-01,5395836.0
2020-01-01,4262781.0
2020-02-01,4144515.0
2020-03-01,5167469.0
2020-04-01,4227175.0
2020-05-01,4380322.0
2020-06-01,5860117.0
2020-07-01,4231372.0
2020-08-01,4690304.0
2020-09-01,5128196.0
2020-10-01,4320061.0
2020-11-01,3845362.0
2020-12-01,4859502.0
2021-01-01,4075655.0
2021-02-01,4177564.0
2021-03-01,6188111.0
2021-04-01,4428449.0
2021-05-01,4371020.0
2021-06-01,5324677.0
2021-07-01,4823539.0
2021-08-01,4584416.0
2021-09-01,5912209.0
2021-10-01,5034498.0
2021-11-01,5569715.0
2021-12-01,7689097.0
2022-01-01,5511639.0
2022-02-01,5494449.0
2022-03-01,8658204.0
2022-04-01,6710210.0
2022-05-01,6379761.0
2022-06-01,8563414.0
2022-07-01,7779593.0
2022-08-01,8519272.0
2022-09-01,10472098.0
2022-10-01,8679408.0
2022-11-01,9588477.0
2022-12-01,12398838.0
2023-01-01,16814680.0
2023-02-01,16607747.0
2023-03-01,19757345.0
2023-04-01,21737572.0
2023-05-01,15868045.0
2023-06-01,16753623.0
2023-07-01,18097362.0
2023-08-01,18630336.0
2023-09-01,22848147.0
2023-10-01,21841235.0
2023-11-01,24733052.0
2023-12-01,33236009.0
2024-01-01,31984827.0
2024-02-01,32051263.0
2024-03-01,40801269.0
2024-04-01,41174968.0
2024-05-01,42675617.0
2024-06-01,54252879.0
2024-07-01,52273255.0
2024-08-01,53957267.0
2024-09-01,65459545.0
2024-10-01,60025189.0
2024-11-01,64997146.0
2024-12-01,83307196.0
2025-01-01,78816155.0
2025-02-01,75039262.0
2025-03-01,99727113.0
2025-04-01,119686841.0
2025-05-01,105845665.0
2025-06-01,123493937.0
2025-07-01,117211528.0
2025-08-01,117946431.0
