Tarih,TP_PB_S04
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,7150884.0
2002-03-01,6283626.0
2002-04-01,5611949.0
2002-05-01,6382563.0
2002-06-01,6756611.0
2002-07-01,6279202.0
2002-08-01,6610130.0
2002-09-01,5831885.0
2002-10-01,4870487.0
2002-11-01,5643700.0
2002-12-01,5321164.0
2003-01-01,5662662.0
2003-02-01,7256688.0
2003-03-01,6913665.0
2003-04-01,6555069.0
2003-05-01,6794653.0
2003-06-01,6483342.0
2003-07-01,6451772.0
2003-08-01,6863658.0
2003-09-01,5902959.0
2003-10-01,6364571.0
2003-11-01,8761937.0
2003-12-01,9457584.0
2004-01-01,9191836.0
2004-02-01,8580131.0
2004-03-01,8865253.0
2004-04-01,9232402.0
2004-05-01,11544180.0
2004-06-01,9937073.0
2004-07-01,11585052.0
2004-08-01,11512211.0
2004-09-01,11479413.0
2004-10-01,11079390.0
2004-11-01,12559520.0
2004-12-01,9418503.0
2005-01-01,10184397.0
2005-02-01,12518550.0
2005-03-01,11195317.0
2005-04-01,12800157.0
2005-05-01,14050273.0
2005-06-01,12924214.0
2005-07-01,10336351.0
2005-08-01,11743700.0
2005-09-01,12732218.0
2005-10-01,8286044.0
2005-11-01,8219385.0
2005-12-01,14676869.0
2006-01-01,9983559.0
2006-02-01,4678833.0
2006-03-01,9280529.0
2006-04-01,8705850.0
2006-05-01,9252890.0
2006-06-01,15128697.0
2006-07-01,15908851.0
2006-08-01,14469782.0
2006-09-01,16657352.0
2006-10-01,14595310.0
2006-11-01,16973216.0
2006-12-01,19500293.0
2007-01-01,13984280.0
2007-02-01,16062679.0
2007-03-01,19225896.0
2007-04-01,16746134.0
2007-05-01,17042910.0
2007-06-01,20054994.0
2007-07-01,15252207.0
2007-08-01,20475335.0
2007-09-01,18814063.0
2007-10-01,14839105.0
2007-11-01,19752517.0
2007-12-01,20066508.0
2008-01-01,17858325.0
2008-02-01,20721619.0
2008-03-01,20118500.0
2008-04-01,18129925.0
2008-05-01,25609107.0
2008-06-01,27036347.0
2008-07-01,24247160.0
2008-08-01,26259080.0
2008-09-01,31891069.0
2008-10-01,38476486.0
2008-11-01,37399871.0
2008-12-01,33926420.0
2009-01-01,24790825.0
2009-02-01,26194916.0
2009-03-01,37125342.0
2009-04-01,32623465.0
2009-05-01,41692068.0
2009-06-01,42724884.0
2009-07-01,33247093.0
2009-08-01,38672161.0
2009-09-01,48366558.0
2009-10-01,43813582.0
2009-11-01,40875858.0
2009-12-01,51221168.0
2010-01-01,41552978.0
2010-02-01,43914100.0
2010-03-01,42865872.0
2010-04-01,41282990.0
2010-05-01,45992478.0
2010-06-01,44552058.0
2010-07-01,35079496.0
2010-08-01,39304817.0
2010-09-01,43401632.0
2010-10-01,36708326.0
2010-11-01,47294928.0
2010-12-01,47173079.0
2011-01-01,53133960.0
2011-02-01,61133921.0
2011-03-01,54596916.0
2011-04-01,75572097.0
2011-05-01,86336148.0
2011-06-01,87781705.0
2011-07-01,87129851.0
2011-08-01,101770238.0
2011-09-01,94151561.0
2011-10-01,105994631.0
2011-11-01,79083072.0
2011-12-01,74437408.0
2012-01-01,85705212.0
2012-02-01,80646062.0
2012-03-01,75849352.0
