Tarih,TP_PB_K23
2000-01-01,3246074.0
2000-02-01,3244488.0
2000-03-01,3318871.0
2000-04-01,3456301.0
2000-05-01,3550405.0
2000-06-01,3644347.0
2000-07-01,3746365.0
2000-08-01,3885759.0
2000-09-01,3996151.0
2000-10-01,3981402.0
2000-11-01,4050713.0
2000-12-01,3919581.0
2001-01-01,3540860.0
2001-02-01,4018657.0
2001-03-01,4505507.0
2001-04-01,4794270.0
2001-05-01,4955095.0
2001-06-01,5594710.0
2001-07-01,5734696.0
2001-08-01,6421305.0
2001-09-01,7346806.0
2001-10-01,7771927.0
2001-11-01,7657893.0
2001-12-01,7683120.0
2002-01-01,7358960.0
2002-02-01,7772337.0
2002-03-01,7655501.0
2002-04-01,7755000.0
2002-05-01,7938346.0
2002-06-01,7938154.0
2002-07-01,8499915.0
2002-08-01,8447602.0
2002-09-01,9442767.0
2002-10-01,9133828.0
2002-11-01,9014786.0
2002-12-01,9258435.0
2003-01-01,9603463.0
2003-02-01,9419934.0
2003-03-01,9720168.0
2003-04-01,9209162.0
2003-05-01,9017847.0
2003-06-01,9022869.0
2003-07-01,8968397.0
2003-08-01,9576764.0
2003-09-01,9532975.0
2003-10-01,10158553.0
2003-11-01,10486462.0
2003-12-01,9998333.0
2004-01-01,10206760.0
2004-02-01,10113352.0
2004-03-01,10084166.0
2004-04-01,10278919.0
2004-05-01,11427684.0
2004-06-01,11046614.0
2004-07-01,11565460.0
2004-08-01,11993130.0
2004-09-01,12318276.0
2004-10-01,12519672.0
2004-11-01,12606526.0
2004-12-01,13118287.0
2005-01-01,12125630.0
2005-02-01,13286626.0
2005-03-01,14417775.0
2005-04-01,13498235.0
2005-05-01,12557533.0
2005-06-01,14042709.0
2005-07-01,14807366.0
2005-08-01,14295514.0
2005-09-01,14147548.0
2005-10-01,15156046.0
2005-11-01,14642974.0
2005-12-01,14456440.0
2006-01-01,13175079.0
2006-02-01,13338810.0
2006-03-01,16256464.0
2006-04-01,16331230.0
2006-05-01,15193777.0
2006-06-01,17551603.0
2006-07-01,16381775.0
2006-08-01,16479871.0
2006-09-01,17385566.0
2006-10-01,14143517.0
2006-11-01,14712469.0
2006-12-01,16431478.0
2007-01-01,14924694.0
2007-02-01,16119496.0
2007-03-01,14731872.0
2007-04-01,16022448.0
2007-05-01,13395840.0
2007-06-01,15886297.0
2007-07-01,15769854.0
2007-08-01,15479363.0
2007-09-01,14772373.0
2007-10-01,13575851.0
2007-11-01,13880330.0
2007-12-01,16327235.0
2008-01-01,13897261.0
2008-02-01,14613730.0
2008-03-01,15401209.0
2008-04-01,15462064.0
2008-05-01,16607899.0
2008-06-01,16080488.0
2008-07-01,16714138.0
2008-08-01,15642599.0
2008-09-01,14710841.0
2008-10-01,16309909.0
2008-11-01,16862396.0
2008-12-01,13833048.0
2009-01-01,12996910.0
2009-02-01,13291119.0
2009-03-01,14003461.0
2009-04-01,14053708.0
2009-05-01,14243631.0
2009-06-01,12720886.0
2009-07-01,12334122.0
2009-08-01,13018650.0
2009-09-01,12891559.0
2009-10-01,13524462.0
2009-11-01,13073678.0
2009-12-01,12627589.0
2010-01-01,12676061.0
2010-02-01,12928476.0
2010-03-01,12399837.0
2010-04-01,13308660.0
2010-05-01,14901972.0
2010-06-01,14237101.0
2010-07-01,14527350.0
2010-08-01,15483065.0
2010-09-01,15946809.0
2010-10-01,18695628.0
2010-11-01,19699098.0
2010-12-01,20180873.0
2011-01-01,21501145.0
2011-02-01,20799111.0
2011-03-01,20710308.0
2011-04-01,22013554.0
2011-05-01,25207218.0
2011-06-01,25754475.0
2011-07-01,26725565.0
2011-08-01,25460585.0
2011-09-01,31390348.0
2011-10-01,35344229.0
2011-11-01,45892191.0
2011-12-01,46971454.0
2012-01-01,46093183.0
2012-02-01,47063495.0
2012-03-01,48702504.0
2012-04-01,52862959.0
2012-05-01,54094503.0
2012-06-01,59639168.0
2012-07-01,67546560.0
2012-08-01,79131677.0
2012-09-01,81809703.0
2012-10-01,88931706.0
2012-11-01,91462689.0
2012-12-01,91464045.0
2013-01-01,97779376.0
2013-02-01,100143727.0
2013-03-01,105768970.0
2013-04-01,111928941.0
2013-05-01,110891292.0
2013-06-01,105646887.0
2013-07-01,112027418.0
2013-08-01,129585632.0
2013-09-01,129660902.0
2013-10-01,132911433.0
2013-11-01,133096118.0
2013-12-01,142777945.0
2014-01-01,148080362.0
2014-02-01,153856154.0
2014-03-01,147514949.0
2014-04-01,153728527.0
2014-05-01,152975026.0
2014-06-01,156164657.0
2014-07-01,155605747.0
2014-08-01,160749079.0
2014-09-01,166145411.0
2014-10-01,159173786.0
2014-11-01,160761118.0
2014-12-01,158553297.0
2015-01-01,171434845.0
2015-02-01,173647849.0
2015-03-01,178513825.0
2015-04-01,185007012.0
2015-05-01,180650049.0
2015-06-01,183617487.0
2015-07-01,193183845.0
2015-08-01,204305414.0
2015-09-01,206219967.0
2015-10-01,200529407.0
2015-11-01,197664087.0
2015-12-01,191077346.0
2016-01-01,192004293.0
2016-02-01,196401314.0
2016-03-01,191076133.0
2016-04-01,190414121.0
2016-05-01,195045723.0
2016-06-01,196516617.0
2016-07-01,196596568.0
2016-08-01,188621141.0
2016-09-01,182285704.0
