Tarih,TP_PB_S07
2000-01-01,6221240.0
2000-02-01,6734360.0
2000-03-01,7062737.0
2000-04-01,7312198.0
2000-05-01,7540672.0
2000-06-01,8411914.0
2000-07-01,8728341.0
2000-08-01,10106564.0
2000-09-01,10170523.0
2000-10-01,10429215.0
2000-11-01,10184198.0
2000-12-01,11337973.0
2001-01-01,10972448.0
2001-02-01,12958211.0
2001-03-01,14229206.0
2001-04-01,15375472.0
2001-05-01,14134592.0
2001-06-01,15191387.0
2001-07-01,13076603.0
2001-08-01,13637498.0
2001-09-01,14512282.0
2001-10-01,13787929.0
2001-11-01,13712400.0
2001-12-01,11577827.0
2002-01-01,9820355.0
2002-02-01,10679144.0
2002-03-01,11229437.0
2002-04-01,10691031.0
2002-05-01,12476661.0
2002-06-01,13809633.0
2002-07-01,14332290.0
2002-08-01,12095222.0
2002-09-01,12157166.0
2002-10-01,12583152.0
2002-11-01,11907479.0
2002-12-01,13154313.0
2003-01-01,13018784.0
2003-02-01,12784163.0
2003-03-01,13980054.0
2003-04-01,12620965.0
2003-05-01,10704415.0
2003-06-01,10248061.0
2003-07-01,11264553.0
2003-08-01,11181626.0
2003-09-01,12058487.0
2003-10-01,13075020.0
2003-11-01,12182358.0
2003-12-01,13795798.0
2004-01-01,13228246.0
2004-02-01,13539344.0
2004-03-01,14452915.0
2004-04-01,16130676.0
2004-05-01,17175035.0
2004-06-01,18334007.0
2004-07-01,17272703.0
2004-08-01,20010774.0
2004-09-01,20317934.0
2004-10-01,20421041.0
2004-11-01,22046825.0
2004-12-01,21125891.0
2005-01-01,21402772.0
2005-02-01,20201880.0
2005-03-01,22190357.0
2005-04-01,22513675.0
2005-05-01,23093227.0
2005-06-01,26814266.0
2005-07-01,27446216.0
2005-08-01,28334970.0
2005-09-01,29411015.0
2005-10-01,28877616.0
2005-11-01,31087036.0
2005-12-01,32350550.0
2006-01-01,32030314.0
2006-02-01,34498338.0
2006-03-01,35964692.0
2006-04-01,37463454.0
2006-05-01,42815716.0
2006-06-01,45490624.0
2006-07-01,43792630.0
2006-08-01,40277058.0
2006-09-01,43941205.0
2006-10-01,41536999.0
2006-11-01,40937481.0
2006-12-01,42203466.0
2007-01-01,42526651.0
2007-02-01,43030424.0
2007-03-01,42507126.0
2007-04-01,42005779.0
2007-05-01,43930947.0
2007-06-01,44782057.0
2007-07-01,43113028.0
2007-08-01,45686122.0
2007-09-01,42614445.0
2007-10-01,42018080.0
2007-11-01,43013476.0
2007-12-01,43318854.0
2008-01-01,43520973.0
2008-02-01,46229740.0
2008-03-01,50375974.0
2008-04-01,51193653.0
2008-05-01,49110737.0
2008-06-01,49742426.0
2008-07-01,49465835.0
2008-08-01,50351353.0
2008-09-01,51521706.0
2008-10-01,61680540.0
2008-11-01,59255411.0
2008-12-01,56757539.0
2009-01-01,58286515.0
2009-02-01,59091966.0
2009-03-01,57239259.0
2009-04-01,52589498.0
2009-05-01,49499905.0
2009-06-01,49576758.0
2009-07-01,47813545.0
2009-08-01,47394756.0
2009-09-01,46298300.0
2009-10-01,45547792.0
2009-11-01,46614766.0
2009-12-01,47970586.0
2010-01-01,45552006.0
2010-02-01,46607290.0
2010-03-01,46985249.0
2010-04-01,48203220.0
2010-05-01,51681576.0
2010-06-01,53474164.0
2010-07-01,51796449.0
2010-08-01,52799104.0
2010-09-01,53970641.0
2010-10-01,57803403.0
2010-11-01,60561209.0
2010-12-01,67525148.0
2011-01-01,71596293.0
2011-02-01,71766479.0
2011-03-01,75608411.0
2011-04-01,74436330.0
2011-05-01,81340006.0
2011-06-01,84817625.0
2011-07-01,87334758.0
2011-08-01,90480628.0
2011-09-01,95340653.0
2011-10-01,92819525.0
2011-11-01,96745788.0
2011-12-01,96927632.0
2012-01-01,92782824.0
2012-02-01,93234471.0
2012-03-01,91626681.0
2012-04-01,92959808.0
2012-05-01,98501691.0
2012-06-01,98673521.0
2012-07-01,96398886.0
2012-08-01,98010234.0
2012-09-01,96236362.0
2012-10-01,95219294.0
2012-11-01,97027473.0
2012-12-01,101625089.0
2013-01-01,102268739.0
2013-02-01,106620752.0
2013-03-01,113949371.0
2013-04-01,115449592.0
2013-05-01,122467778.0
2013-06-01,126712131.0
2013-07-01,129843374.0
2013-08-01,139432239.0
2013-09-01,142789222.0
2013-10-01,141922306.0
2013-11-01,148597129.0
2013-12-01,162661337.0
2014-01-01,169563412.0
2014-02-01,169233463.0
2014-03-01,168332003.0
2014-04-01,167168104.0
2014-05-01,170076038.0
2014-06-01,169975313.0
2014-07-01,168724116.0
2014-08-01,170917118.0
2014-09-01,184429091.0
2014-10-01,180816842.0
2014-11-01,185302666.0
2014-12-01,193314446.0
2015-01-01,201047281.0
2015-02-01,201954603.0
2015-03-01,211377708.0
2015-04-01,217663178.0
2015-05-01,219160414.0
2015-06-01,222865294.0
2015-07-01,233048984.0
2015-08-01,245351706.0
2015-09-01,255183544.0
2015-10-01,245005557.0
2015-11-01,241488836.0
2015-12-01,244697342.0
2016-01-01,247360422.0
2016-02-01,247247528.0
2016-03-01,236061037.0
2016-04-01,232491719.0
2016-05-01,243218796.0
2016-06-01,241799623.0
2016-07-01,248900443.0
2016-08-01,241116008.0
2016-09-01,240767461.0
2016-10-01,248943502.0
2016-11-01,269067123.0
2016-12-01,276720194.0
2017-01-01,303399876.0
2017-02-01,289625909.0
2017-03-01,290634389.0
2017-04-01,285490605.0
2017-05-01,283036377.0
2017-06-01,283286028.0
2017-07-01,282066297.0
2017-08-01,273017922.0
2017-09-01,281837765.0
2017-10-01,307859151.0
2017-11-01,320360368.0
2017-12-01,316549537.0
2018-01-01,317883831.0
2018-02-01,320846889.0
2018-03-01,330269445.0
2018-04-01,340339737.0
2018-05-01,373204677.0
2018-06-01,375474420.0
2018-07-01,398187384.0
2018-08-01,509910520.0
2018-09-01,442516237.0
2018-10-01,394283886.0
2018-11-01,360924518.0
2018-12-01,359461891.0
2019-01-01,340253581.0
2019-02-01,346641239.0
2019-03-01,358390923.0
2019-04-01,378747537.0
2019-05-01,370084145.0
2019-06-01,360103205.0
2019-07-01,338798583.0
2019-08-01,341980340.0
2019-09-01,330071165.0
2019-10-01,324225279.0
2019-11-01,323611140.0
2019-12-01,336617380.0
2020-01-01,330729147.0
2020-02-01,336398004.0
2020-03-01,352757659.0
2020-04-01,371828268.0
2020-05-01,364953734.0
2020-06-01,363876783.0
2020-07-01,374867422.0
2020-08-01,393023712.0
2020-09-01,416351499.0
2020-10-01,431486180.0
2020-11-01,404381612.0
2020-12-01,386820159.0
2021-01-01,379869981.0
2021-02-01,379075227.0
2021-03-01,419103737.0
2021-04-01,421899695.0
2021-05-01,431412037.0
2021-06-01,434226273.0
2021-07-01,415113751.0
2021-08-01,402549992.0
2021-09-01,418307333.0
2021-10-01,446298346.0
2021-11-01,599317829.0
2021-12-01,618841508.0
2022-01-01,626802470.0
2022-02-01,641970222.0
2022-03-01,670013235.0
2022-04-01,667913335.0
2022-05-01,739856017.0
2022-06-01,737627856.0
2022-07-01,777935728.0
2022-08-01,783375486.0
2022-09-01,788631595.0
2022-10-01,789521051.0
2022-11-01,780772455.0
2022-12-01,797098394.0
2023-01-01,780180948.0
2023-02-01,800951035.0
2023-03-01,829612880.0
2023-04-01,840328906.0
2023-05-01,891368288.0
2023-06-01,1100026034.0
2023-07-01,1147092476.0
2023-08-01,1136234490.0
2023-09-01,1179860774.0
2023-10-01,1235239657.0
2023-11-01,1325235765.0
2023-12-01,1354622441.0
2024-01-01,1402665343.0
2024-02-01,1463043564.0
2024-03-01,1557032349.0
2024-04-01,1568516946.0
2024-05-01,1607436837.0
2024-06-01,1756784977.0
2024-07-01,1822520837.0
2024-08-01,1863710561.0
2024-09-01,1934712422.0
2024-10-01,1983757373.0
2024-11-01,2017219262.0
2024-12-01,2165282120.0
2025-01-01,2366543010.0
2025-02-01,2400149770.0
2025-03-01,2583093400.0
2025-04-01,2487054719.0
2025-05-01,2560737764.0
2025-06-01,2682918525.0
2025-07-01,2798059562.0
2025-08-01,2950706209.0
