Tarih,TP_PB_K05
2000-01-01,7.0
2000-02-01,7.0
2000-03-01,7.0
2000-04-01,7.0
2000-05-01,7.0
2000-06-01,7.0
2000-07-01,7.0
2000-08-01,7.0
2000-09-01,7.0
2000-10-01,7.0
2000-11-01,7.0
2000-12-01,7.0
2001-01-01,7.0
2001-02-01,57.0
2001-03-01,9.0
2001-04-01,9.0
2001-05-01,9.0
2001-06-01,2.0
2001-07-01,15.0
2001-08-01,7.0
2001-09-01,7.0
2001-10-01,46.0
2001-11-01,37.0
2001-12-01,7.0
2002-01-01,7.0
2002-02-01,7.0
2002-03-01,7.0
2002-04-01,7.0
2002-05-01,7.0
2002-06-01,57.0
2002-07-01,11.0
2002-08-01,7.0
2002-09-01,7.0
2002-10-01,7.0
2002-11-01,7.0
2002-12-01,874.0
2003-01-01,517.0
2003-02-01,1029.0
2003-03-01,291.0
2003-04-01,17.0
2003-05-01,145.0
2003-06-01,249.0
2003-07-01,108.0
2003-08-01,322.0
2003-09-01,279.0
2003-10-01,523.0
2003-11-01,1613.0
2003-12-01,632.0
2004-01-01,1711.0
2004-02-01,774.0
2004-03-01,290.0
2004-04-01,810.0
2004-05-01,2913.0
2004-06-01,235.0
2004-07-01,174.0
2004-08-01,174.0
2004-09-01,1713.0
2004-10-01,339.0
2004-11-01,8192.0
2004-12-01,2387.0
2005-01-01,1491.0
2005-02-01,793.0
2005-03-01,538.0
2005-04-01,962.0
2005-05-01,336.0
2005-06-01,234.0
2005-07-01,457.0
2005-08-01,1597.0
2005-09-01,194.0
2005-10-01,511.0
2005-11-01,6597.0
2005-12-01,1702.0
2006-01-01,1553.0
2006-02-01,322.0
2006-03-01,336.0
2006-04-01,49.0
2006-05-01,718.0
2006-06-01,1320.0
2006-07-01,586.0
2006-08-01,773.0
2006-09-01,22.0
2006-10-01,51.0
2006-11-01,90309.0
2006-12-01,1860.0
2007-01-01,1497.0
2007-02-01,491.0
2007-03-01,494.0
2007-04-01,8.0
2007-05-01,223.0
2007-06-01,1000.0
2007-07-01,432.0
2007-08-01,483.0
2007-09-01,378.0
2007-10-01,407.0
2007-11-01,0.0
2007-12-01,3478.0
2008-01-01,1473.0
2008-02-01,31.0
2008-03-01,376.0
2008-04-01,78.0
2008-05-01,93.0
2008-06-01,120.0
2008-07-01,120.0
2008-08-01,122.0
2008-09-01,125.0
2008-10-01,0.0
2008-11-01,1.0
2008-12-01,2074.0
2009-01-01,2048.0
2009-02-01,0.0
2009-03-01,0.0
2009-04-01,0.0
2009-05-01,0.0
2009-06-01,0.0
2009-07-01,2.0
2009-08-01,0.0
2009-09-01,0.0
2009-10-01,0.0
2009-11-01,0.0
2009-12-01,1470.0
2010-01-01,1422.0
2010-02-01,0.0
2010-03-01,0.0
2010-04-01,0.0
2010-05-01,0.0
2010-06-01,3322.0
2010-07-01,1.0
2010-08-01,0.0
2010-09-01,5888.0
2010-10-01,0.0
2010-11-01,0.0
2010-12-01,2078.0
2011-01-01,2208.0
2011-02-01,0.0
2011-03-01,5973.0
2011-04-01,0.0
2011-05-01,1287.0
2011-06-01,79086.0
2011-07-01,0.0
2011-08-01,130578.0
2011-09-01,7190.0
2011-10-01,0.0
2011-11-01,2055.0
2011-12-01,3.0
2012-01-01,0.0
2012-02-01,0.0
2012-03-01,147.0
2012-04-01,0.0
2012-05-01,0.0
2012-06-01,0.0
2012-07-01,0.0
2012-08-01,0.0
2012-09-01,2441.0
2012-10-01,0.0
2012-11-01,0.0
2012-12-01,0.0
2013-01-01,0.0
2013-02-01,0.0
