Tarih,TP_PB_S16
2000-01-01,2405195.0
2000-02-01,2112501.0
2000-03-01,1977764.0
2000-04-01,1993854.0
2000-05-01,1990978.0
2000-06-01,2071587.0
2000-07-01,2209303.0
2000-08-01,2242775.0
2000-09-01,2256730.0
2000-10-01,2303003.0
2000-11-01,2431102.0
2000-12-01,2842221.0
2001-01-01,2898482.0
2001-02-01,4103103.0
2001-03-01,3568865.0
2001-04-01,4114363.0
2001-05-01,4156837.0
2001-06-01,3220364.0
2001-07-01,3086752.0
2001-08-01,2922186.0
2001-09-01,3031232.0
2001-10-01,3273403.0
2001-11-01,2890734.0
2001-12-01,2384035.0
2002-01-01,2576559.0
2002-02-01,2487880.0
2002-03-01,2881992.0
2002-04-01,2722186.0
2002-05-01,2731772.0
2002-06-01,3000906.0
2002-07-01,3255831.0
2002-08-01,3168562.0
2002-09-01,3028209.0
2002-10-01,3224187.0
2002-11-01,3028908.0
2002-12-01,2088562.0
2003-01-01,2366190.0
2003-02-01,2469209.0
2003-03-01,2572817.0
2003-04-01,2527549.0
2003-05-01,2574795.0
2003-06-01,2524132.0
2003-07-01,2683936.0
2003-08-01,2711345.0
2003-09-01,2608003.0
2003-10-01,2584865.0
2003-11-01,2692159.0
2003-12-01,2142977.0
2004-01-01,2428283.0
2004-02-01,2764190.0
2004-03-01,2561325.0
2004-04-01,2404077.0
2004-05-01,2761983.0
2004-06-01,2351295.0
2004-07-01,2550373.0
2004-08-01,2655735.0
2004-09-01,2298481.0
2004-10-01,2708001.0
2004-11-01,2781512.0
2004-12-01,2245159.0
2005-01-01,2581374.0
2005-02-01,2781955.0
2005-03-01,2640272.0
2005-04-01,2830837.0
2005-05-01,2898726.0
2005-06-01,2968038.0
2005-07-01,3077518.0
2005-08-01,3028391.0
2005-09-01,3213297.0
2005-10-01,3164033.0
2005-11-01,3286948.0
2005-12-01,2981154.0
2006-01-01,2829538.0
2006-02-01,3077912.0
2006-03-01,3195406.0
2006-04-01,3429691.0
2006-05-01,3705470.0
2006-06-01,3582594.0
2006-07-01,3606515.0
2006-08-01,3731425.0
2006-09-01,3830795.0
2006-10-01,3834890.0
2006-11-01,4035540.0
2006-12-01,4203675.0
2007-01-01,4406108.0
2007-02-01,4419948.0
2007-03-01,4477947.0
2007-04-01,4764391.0
2007-05-01,5041248.0
2007-06-01,5289266.0
2007-07-01,5468785.0
2007-08-01,5128868.0
2007-09-01,6196365.0
2007-10-01,6298998.0
2007-11-01,6253713.0
2007-12-01,4007642.0
2008-01-01,3954642.0
2008-02-01,4024943.0
2008-03-01,4180643.0
2008-04-01,3920207.0
2008-05-01,4061353.0
2008-06-01,4446866.0
2008-07-01,4383207.0
2008-08-01,4611121.0
2008-09-01,4922237.0
2008-10-01,4811146.0
2008-11-01,5211860.0
2008-12-01,5122386.0
2009-01-01,5067879.0
2009-02-01,4616209.0
2009-03-01,4162585.0
2009-04-01,3856315.0
2009-05-01,3980651.0
2009-06-01,4038697.0
2009-07-01,3885849.0
2009-08-01,3712508.0
2009-09-01,3599353.0
2009-10-01,3508696.0
2009-11-01,3684969.0
2009-12-01,3391482.0
2010-01-01,3401562.0
2010-02-01,3217233.0
2010-03-01,3494764.0
2010-04-01,3076677.0
2010-05-01,3255853.0
2010-06-01,3577262.0
2010-07-01,3498837.0
2010-08-01,3324303.0
2010-09-01,3379851.0
2010-10-01,3532938.0
2010-11-01,3577849.0
2010-12-01,3404345.0
2011-01-01,3218234.0
2011-02-01,3293310.0
2011-03-01,3477752.0
2011-04-01,3507372.0
2011-05-01,3962320.0
2011-06-01,4135943.0
2011-07-01,4492558.0
2011-08-01,4762049.0
2011-09-01,4416957.0
2011-10-01,4511069.0
2011-11-01,4754040.0
2011-12-01,4667813.0
2012-01-01,4874830.0
2012-02-01,5094049.0
2012-03-01,5016786.0
2012-04-01,4968522.0
2012-05-01,5254866.0
2012-06-01,5315278.0
2012-07-01,5308172.0
2012-08-01,5154405.0
2012-09-01,5060975.0
2012-10-01,5146588.0
2012-11-01,5269746.0
2012-12-01,4695331.0
2013-01-01,4956272.0
2013-02-01,5062315.0
2013-03-01,5196694.0
2013-04-01,5172686.0
2013-05-01,5389767.0
2013-06-01,5543618.0
2013-07-01,5755340.0
2013-08-01,6050018.0
2013-09-01,5878722.0
2013-10-01,6181937.0
2013-11-01,6285978.0
2013-12-01,5708949.0
2014-01-01,6605618.0
2014-02-01,6775882.0
2014-03-01,7040464.0
2014-04-01,7200553.0
2014-05-01,7477212.0
2014-06-01,7337356.0
2014-07-01,7836554.0
2014-08-01,7800915.0
2014-09-01,7388153.0
2014-10-01,7396087.0
2014-11-01,7853110.0
2014-12-01,7039181.0
2015-01-01,8035562.0
2015-02-01,8042792.0
2015-03-01,8075426.0
2015-04-01,8203306.0
2015-05-01,8675884.0
2015-06-01,7983369.0
2015-07-01,8414448.0
2015-08-01,8656252.0
2015-09-01,8849381.0
2015-10-01,9061834.0
2015-11-01,8974834.0
2015-12-01,8007404.0
2016-01-01,9534664.0
2016-02-01,9113142.0
2016-03-01,9364071.0
2016-04-01,9418146.0
2016-05-01,9463018.0
2016-06-01,9194307.0
2016-07-01,10007774.0
2016-08-01,9825899.0
2016-09-01,9713329.0
2016-10-01,10135903.0
2016-11-01,10643580.0
2016-12-01,9811892.0
2017-01-01,11033069.0
2017-02-01,10823412.0
2017-03-01,11059284.0
2017-04-01,11165241.0
2017-05-01,11563234.0
2017-06-01,11661815.0
2017-07-01,13113897.0
2017-08-01,13285318.0
2017-09-01,13429086.0
2017-10-01,13920480.0
2017-11-01,14369859.0
2017-12-01,13436922.0
2018-01-01,14420539.0
2018-02-01,14932113.0
2018-03-01,15134021.0
2018-04-01,15036622.0
2018-05-01,15808477.0
2018-06-01,15981775.0
2018-07-01,17909611.0
2018-08-01,21178265.0
2018-09-01,22874495.0
2018-10-01,22007371.0
2018-11-01,21749695.0
2018-12-01,21974958.0
2019-01-01,24069715.0
2019-02-01,24003872.0
2019-03-01,24012462.0
2019-04-01,23351889.0
2019-05-01,23165158.0
2019-06-01,24271228.0
2019-07-01,24934349.0
2019-08-01,26948171.0
2019-09-01,23955525.0
2019-10-01,22114684.0
2019-11-01,20877826.0
2019-12-01,17704660.0
2020-01-01,18882552.0
2020-02-01,19825468.0
2020-03-01,19498554.0
2020-04-01,19938320.0
2020-05-01,20011605.0
2020-06-01,17819396.0
2020-07-01,19071631.0
2020-08-01,19803500.0
2020-09-01,20007519.0
2020-10-01,21067809.0
2020-11-01,20879135.0
2020-12-01,19016468.0
2021-01-01,24304533.0
2021-02-01,25602266.0
2021-03-01,24100018.0
2021-04-01,25968998.0
2021-05-01,27772107.0
2021-06-01,27303475.0
2021-07-01,29156850.0
2021-08-01,30686722.0
2021-09-01,29130349.0
2021-10-01,33398462.0
2021-11-01,33604745.0
2021-12-01,31848186.0
2022-01-01,37703029.0
2022-02-01,43916659.0
2022-03-01,48899079.0
2022-04-01,53226537.0
2022-05-01,68118130.0
2022-06-01,71661665.0
2022-07-01,84349017.0
2022-08-01,69159412.0
2022-09-01,74730562.0
2022-10-01,79014045.0
2022-11-01,84521161.0
2022-12-01,89031001.0
2023-01-01,96870724.0
2023-02-01,98484925.0
2023-03-01,109276392.0
2023-04-01,124864253.0
2023-05-01,143752933.0
2023-06-01,269854992.0
2023-07-01,263092390.0
2023-08-01,220168619.0
2023-09-01,256438911.0
2023-10-01,279859203.0
2023-11-01,295887989.0
2023-12-01,363034066.0
2024-01-01,376833573.0
2024-02-01,401684443.0
2024-03-01,476545770.0
2024-04-01,476624473.0
2024-05-01,472338420.0
2024-06-01,544048429.0
2024-07-01,541797905.0
2024-08-01,560996193.0
2024-09-01,559371413.0
2024-10-01,539319390.0
2024-11-01,488296548.0
2024-12-01,475812915.0
2025-01-01,472648249.0
2025-02-01,461681002.0
2025-03-01,506515449.0
2025-04-01,453541319.0
2025-05-01,464517016.0
2025-06-01,451334541.0
2025-07-01,453436209.0
2025-08-01,463526645.0
