Tarih,TP_PB_K12
2020-06-01,280682478.0
2020-07-01,271602184.0
2020-08-01,300667804.0
2020-09-01,311093452.0
2020-10-01,302686676.0
2020-11-01,297561121.0
2020-12-01,271402883.0
2021-01-01,332073883.0
2021-02-01,323616148.0
2021-03-01,380555971.0
2021-04-01,362686443.0
2021-05-01,385340234.0
2021-06-01,388596992.0
2021-07-01,367822170.0
2021-08-01,372696700.0
2021-09-01,387182406.0
2021-10-01,415694977.0
2021-11-01,523187733.0
2021-12-01,573760001.0
2022-01-01,569699536.0
2022-02-01,611706467.0
2022-03-01,668822191.0
2022-04-01,645163622.0
2022-05-01,723132001.0
2022-06-01,760239059.0
2022-07-01,820864535.0
2022-08-01,800271999.0
2022-09-01,863166264.0
2022-10-01,811831587.0
2022-11-01,746465318.0
2022-12-01,695898185.0
2023-01-01,773270270.0
2023-02-01,783759284.0
2023-03-01,769882674.0
2023-04-01,786913347.0
2023-05-01,879043733.0
2023-06-01,1026570717.0
2023-07-01,1065783842.0
2023-08-01,1073645239.0
2023-09-01,1018836182.0
2023-10-01,1023363895.0
2023-11-01,1056819442.0
2023-12-01,1082889694.0
2024-01-01,1183643730.0
2024-02-01,1225606041.0
2024-03-01,1262420152.0
2024-04-01,1279063413.0
2024-05-01,1269462074.0
2024-06-01,1436732153.0
2024-07-01,1402688028.0
2024-08-01,1468448665.0
2024-09-01,1486152664.0
2024-10-01,1485000339.0
2024-11-01,1408014757.0
2024-12-01,1381843976.0
2025-01-01,1436202223.0
2025-02-01,1461250788.0
2025-03-01,1835772624.0
2025-04-01,1875550795.0
2025-05-01,1654683785.0
2025-06-01,1925331076.0
2025-07-01,1741731562.0
2025-08-01,1690487777.0
