Tarih,TP_PB_K31
2000-01-01,288892.0
2000-02-01,570790.0
2000-03-01,582140.0
2000-04-01,455344.0
2000-05-01,84288.0
2000-06-01,76096.0
2000-07-01,73698.0
2000-08-01,180627.0
2000-09-01,189207.0
2000-10-01,194465.0
2000-11-01,220641.0
2000-12-01,188762.0
2001-01-01,199416.0
2001-02-01,288576.0
2001-03-01,291907.0
2001-04-01,103776.0
2001-05-01,201758.0
2001-06-01,271646.0
2001-07-01,278661.0
2001-08-01,640579.0
2001-09-01,639280.0
2001-10-01,641468.0
2001-11-01,671602.0
2001-12-01,475254.0
2002-01-01,962044.0
2002-02-01,969632.0
2002-03-01,892228.0
2002-04-01,592097.0
2002-05-01,724250.0
2002-06-01,729324.0
2002-07-01,838552.0
2002-08-01,815568.0
2002-09-01,815989.0
2002-10-01,806790.0
2002-11-01,884056.0
2002-12-01,965732.0
2003-01-01,940885.0
2003-02-01,1167612.0
2003-03-01,1160955.0
2003-04-01,681007.0
2003-05-01,798966.0
2003-06-01,797749.0
2003-07-01,783796.0
2003-08-01,1101233.0
2003-09-01,1108892.0
2003-10-01,1091496.0
2003-11-01,1437930.0
2003-12-01,1442903.0
2004-01-01,966180.0
2004-02-01,1338178.0
2004-03-01,625911.0
2004-04-01,369448.0
2004-05-01,619756.0
2004-06-01,638266.0
2004-07-01,600075.0
2004-08-01,786239.0
2004-09-01,786004.0
2004-10-01,765906.0
2004-11-01,1458345.0
2004-12-01,872989.0
2005-01-01,868443.0
2005-02-01,1599879.0
2005-03-01,1345079.0
2005-04-01,1297104.0
2005-05-01,737430.0
2005-06-01,705392.0
2005-07-01,706722.0
2005-08-01,1461969.0
2005-09-01,1470758.0
2005-10-01,1467945.0
2005-11-01,2197258.0
2005-12-01,2190352.0
2006-01-01,2150796.0
2006-02-01,2879173.0
2006-03-01,2657713.0
2006-04-01,2472174.0
2006-05-01,843323.0
2006-06-01,879770.0
2006-07-01,817713.0
2006-08-01,785207.0
2006-09-01,686951.0
2006-10-01,687095.0
2006-11-01,1009530.0
2006-12-01,1008710.0
2007-01-01,1008368.0
2007-02-01,1688675.0
2007-03-01,1516663.0
2007-04-01,925244.0
2007-05-01,570666.0
2007-06-01,580923.0
