Tarih,TP_DT_IH_MIK_D11_2010
2016-03-01,72.9025910287
2016-04-01,72.0207087172
2016-05-01,45.2142066103
2016-06-01,59.9003516192
2016-07-01,68.03150562
2016-08-01,49.4960588811
2016-09-01,57.689475468
2016-10-01,57.3961119764
2016-11-01,53.6933879718
2016-12-01,77.6188504101
2017-01-01,93.384303384
2017-02-01,118.9080336828
2017-03-01,132.1093304127
2017-04-01,73.8615125725
2017-05-01,71.0948185215
2017-06-01,74.3589518213
2017-07-01,63.8263977348
2017-08-01,106.9188307846
2017-09-01,94.4619539654
2017-10-01,96.30476676
2017-11-01,103.1784264576
2017-12-01,92.9700421748
2018-01-01,105.0066057724
2018-02-01,78.5008440472
2018-03-01,120.4117155116
2018-04-01,86.7492471656
2018-05-01,99.0988819176
2018-06-01,95.9055441768
2018-07-01,100.0599700371
2018-08-01,90.9394609054
2018-09-01,137.2420555468
2018-10-01,125.2869064338
2018-11-01,98.879205701
2018-12-01,152.3665599219
2019-01-01,160.225509105
2019-02-01,158.5856377577
2019-03-01,215.6079314908
2019-04-01,183.6010720832
2019-05-01,149.2695810136
2019-06-01,127.5022675359
2019-07-01,138.4346603942
2019-08-01,203.3849561858
2019-09-01,175.1787617347
2019-10-01,233.3270851205
2019-11-01,201.4233683843
2019-12-01,229.6334628772
2020-01-01,172.3971943644
2020-02-01,133.3784082175
2020-03-01,148.5476848428
2020-04-01,192.9048216848
2020-05-01,138.7100010816
2020-06-01,101.8315561375
2020-07-01,107.5905429463
2020-08-01,122.075209811
2020-09-01,128.8132028449
2020-10-01,196.5624616745
2020-11-01,136.5994921327
2020-12-01,168.8336704792
2021-01-01,179.327456293
2021-02-01,135.7152846451
2021-03-01,168.664162355
2021-04-01,159.5652997491
2021-05-01,186.1571083859
2021-06-01,154.0356085798
2021-07-01,153.2247944458
2021-08-01,196.961929358
2021-09-01,191.0524491201
2021-10-01,194.0386545665
2021-11-01,201.8071583571
2021-12-01,229.521519718
2022-01-01,161.4457794478
2022-02-01,157.9234227323
2022-03-01,222.7881939167
2022-04-01,201.468945542
2022-05-01,203.4015005014
2022-06-01,181.9704690315
2022-07-01,180.2535665165
2022-08-01,244.2224227405
2022-09-01,294.5898902893
2022-10-01,238.8897045887
2022-11-01,238.3737750368
2022-12-01,279.9841899323
2023-01-01,244.9933916125
2023-02-01,219.8279311561
2023-03-01,336.6066635533
2023-04-01,298.1550957619
2023-05-01,396.6878226023
2023-06-01,295.3781148782
2023-07-01,364.3159277732
2023-08-01,395.7971297063
2023-09-01,379.2214415077
2023-10-01,407.3380155669
2023-11-01,376.1797611936
2023-12-01,380.6298498057
2024-01-01,349.5398737407
2024-02-01,379.1647488902
2024-03-01,426.2915446733
2024-04-01,425.7048080261
2024-05-01,422.3457833592
2024-06-01,380.9868113131
2024-07-01,324.1720220774
2024-08-01,380.0796067855
2024-09-01,292.0263555091
2024-10-01,311.6146604822
2024-11-01,330.5844198749
2024-12-01,361.535967798
2025-01-01,344.4376884064
2025-02-01,370.4730885886
2025-03-01,417.6963997252
2025-04-01,400.2645182447
2025-05-01,380.626817217
2025-06-01,430.1717996532
2025-07-01,396.9929117754
2025-08-01,340.4874265868
