Tarih,TP_SEKBILA03A_53
2000-01-01,
2001-01-01,
2002-01-01,
2003-01-01,
2004-01-01,
2005-01-01,
2006-01-01,
2007-01-01,
2008-01-01,
2009-01-01,114.2
2010-01-01,84.4
2011-01-01,79.4
2012-01-01,78.9
2013-01-01,74.1
2014-01-01,77.2
2015-01-01,86.1
2016-01-01,76.4
2017-01-01,61.7
2018-01-01,39.2
2019-01-01,25.3
2020-01-01,41.2
2021-01-01,42.6
2022-01-01,42.7
2023-01-01,41.7
