Tarih,TP_KB_FON032
2014-03-01,2058596.0
2014-04-01,2049225.0
2014-05-01,2167569.0
2014-06-01,2178945.0
2014-07-01,2190851.0
2014-08-01,2372428.0
2014-09-01,2153854.0
2014-10-01,2067829.0
2014-11-01,2186710.0
2014-12-01,2252973.0
2015-01-01,2156462.0
2015-02-01,2176355.0
2015-03-01,2124045.0
2015-04-01,2223329.0
2015-05-01,2313935.0
2015-06-01,2041672.0
2015-07-01,2110983.0
2015-08-01,2124108.0
2015-09-01,2189670.0
2015-10-01,2160003.0
2015-11-01,2033931.0
2015-12-01,2293807.0
2016-01-01,2146189.0
2016-02-01,1904920.0
2016-03-01,1846513.0
2016-04-01,2041110.0
2016-05-01,2110128.0
2016-06-01,2047660.0
2016-07-01,2223478.0
2016-08-01,2022385.0
2016-09-01,2090110.0
2016-10-01,2335954.0
2016-11-01,2333507.0
2016-12-01,2552689.0
2017-01-01,2711882.0
2017-02-01,2589274.0
2017-03-01,2645351.0
2017-04-01,2964789.0
2017-05-01,2811019.0
2017-06-01,2794659.0
2017-07-01,2864780.0
2017-08-01,2963336.0
2017-09-01,3125474.0
2017-10-01,3046665.0
2017-11-01,2969535.0
2017-12-01,3105962.0
2018-01-01,2817817.0
2018-02-01,2798814.0
2018-03-01,3181239.0
2018-04-01,3068570.0
2018-05-01,3158566.0
2018-06-01,3392431.0
2018-07-01,3293364.0
2018-08-01,3166276.0
2018-09-01,3046480.0
2018-10-01,2690400.0
2018-11-01,2565973.0
2018-12-01,2585888.0
2019-01-01,2527098.0
2019-02-01,2635087.0
2019-03-01,2982912.0
2019-04-01,3105251.0
2019-05-01,3047478.0
2019-06-01,3408515.0
2019-07-01,2960367.0
2019-08-01,3527989.0
2019-09-01,3860872.0
2019-10-01,4022998.0
2019-11-01,4959931.0
2019-12-01,5049429.0
2020-01-01,5994463.0
2020-02-01,6288709.0
2020-03-01,6077875.0
2020-04-01,6427632.0
2020-05-01,7178848.0
2020-06-01,7252495.0
2020-07-01,7399560.0
2020-08-01,5990222.0
2020-09-01,5434281.0
2020-10-01,4899560.0
2020-11-01,4043224.0
2020-12-01,3803275.0
2021-01-01,3895421.0
2021-02-01,3875503.0
2021-03-01,4345802.0
2021-04-01,4439254.0
2021-05-01,4431639.0
2021-06-01,4674028.0
2021-07-01,4916546.0
2021-08-01,4771084.0
2021-09-01,5096399.0
2021-10-01,6025358.0
2021-11-01,6069593.0
2021-12-01,5985455.0
2022-01-01,6268232.0
2022-02-01,11120574.0
2022-03-01,12421783.0
2022-04-01,13530054.0
2022-05-01,13369548.0
2022-06-01,14365937.0
2022-07-01,15701911.0
2022-08-01,17477206.0
2022-09-01,18272226.0
2022-10-01,18609638.0
2022-11-01,20058429.0
2022-12-01,21786000.0
2023-01-01,21296141.0
2023-02-01,21507257.0
2023-03-01,22462453.0
2023-04-01,24130194.0
2023-05-01,22917212.0
2023-06-01,25622489.0
2023-07-01,25647320.0
2023-08-01,26960669.0
2023-09-01,28165139.0
2023-10-01,27264439.0
2023-11-01,27908351.0
2023-12-01,47637772.0
2024-01-01,32160820.0
2024-02-01,32614854.0
2024-03-01,32426531.0
2024-04-01,31043341.0
2024-05-01,33589955.0
2024-06-01,33734708.0
2024-07-01,12329857.0
2024-08-01,13486761.0
2024-09-01,12990431.0
2024-10-01,13740683.0
2024-11-01,14756259.0
2024-12-01,14456726.0
2025-01-01,14516025.0
2025-02-01,14564226.0
2025-03-01,17552934.0
2025-04-01,16220479.0
2025-05-01,18102219.0
2025-06-01,17647921.0
2025-07-01,18450317.0
2025-08-01,20900329.0
