Tarih,TP_KB_FON035
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,31107.0
2006-01-01,26630.0
2006-02-01,34685.0
2006-03-01,32475.0
2006-04-01,33321.0
2006-05-01,32214.0
2006-06-01,33947.0
2006-07-01,32864.0
2006-08-01,33165.0
2006-09-01,33789.0
2006-10-01,42948.0
2006-11-01,35584.0
2006-12-01,36409.0
2007-01-01,31576.0
2007-02-01,30353.0
2007-03-01,30563.0
2007-04-01,30168.0
2007-05-01,36601.0
2007-06-01,30926.0
2007-07-01,27050.0
2007-08-01,24361.0
2007-09-01,34058.0
2007-10-01,35308.0
2007-11-01,36154.0
2007-12-01,39155.0
2008-01-01,38665.0
2008-02-01,36511.0
2008-03-01,31937.0
2008-04-01,32743.0
2008-05-01,33614.0
2008-06-01,33314.0
2008-07-01,28184.0
2008-08-01,28740.0
2008-09-01,34013.0
2008-10-01,35631.0
2008-11-01,37087.0
2008-12-01,45300.0
2009-01-01,46959.0
2009-02-01,52249.0
2009-03-01,52519.0
2009-04-01,57922.0
2009-05-01,66202.0
2009-06-01,66041.0
2009-07-01,66471.0
2009-08-01,69560.0
2009-09-01,75014.0
2009-10-01,80433.0
2009-11-01,86711.0
2009-12-01,84221.0
2010-01-01,84246.0
2010-02-01,83360.0
2010-03-01,80940.0
2010-04-01,93267.0
2010-05-01,80465.0
2010-06-01,81476.0
2010-07-01,85318.0
2010-08-01,100090.0
2010-09-01,107986.0
2010-10-01,112623.0
2010-11-01,116157.0
2010-12-01,143678.0
2011-01-01,132946.0
2011-02-01,135333.0
2011-03-01,137663.0
2011-04-01,140777.0
2011-05-01,142486.0
2011-06-01,149051.0
2011-07-01,146944.0
2011-08-01,198681.0
2011-09-01,234361.0
2011-10-01,289306.0
2011-11-01,256716.0
2011-12-01,284545.0
2012-01-01,269030.0
2012-02-01,265285.0
2012-03-01,264206.0
2012-04-01,262106.0
2012-05-01,272907.0
2012-06-01,282150.0
2012-07-01,291806.0
2012-08-01,311468.0
2012-09-01,321782.0
2012-10-01,280333.0
2012-11-01,265047.0
2012-12-01,261822.0
2013-01-01,266651.0
2013-02-01,394564.0
2013-03-01,395946.0
2013-04-01,320303.0
2013-05-01,362174.0
2013-06-01,358850.0
2013-07-01,348639.0
2013-08-01,434446.0
2013-09-01,488463.0
2013-10-01,526040.0
2013-11-01,524157.0
2013-12-01,529370.0
2014-01-01,508832.0
2014-02-01,480571.0
2014-03-01,485480.0
2014-04-01,500647.0
2014-05-01,529762.0
