Tarih,TP_KB_FON085
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,239436.0
2006-01-01,165986.0
2006-02-01,202809.0
2006-03-01,197682.0
2006-04-01,277798.0
2006-05-01,291116.0
2006-06-01,411025.0
2006-07-01,346880.0
2006-08-01,297301.0
2006-09-01,368161.0
2006-10-01,333934.0
2006-11-01,311136.0
2006-12-01,208649.0
2007-01-01,67878.0
2007-02-01,60460.0
2007-03-01,56678.0
2007-04-01,49399.0
2007-05-01,52327.0
2007-06-01,72965.0
2007-07-01,71963.0
2007-08-01,65755.0
2007-09-01,66237.0
2007-10-01,31208.0
2007-11-01,34091.0
2007-12-01,29455.0
2008-01-01,35514.0
2008-02-01,36099.0
2008-03-01,55427.0
2008-04-01,38529.0
2008-05-01,35667.0
2008-06-01,25993.0
2008-07-01,30007.0
2008-08-01,29249.0
2008-09-01,30332.0
2008-10-01,60957.0
2008-11-01,61750.0
2008-12-01,30746.0
2009-01-01,52553.0
2009-02-01,54654.0
2009-03-01,94334.0
2009-04-01,93975.0
2009-05-01,104115.0
2009-06-01,105271.0
2009-07-01,90431.0
2009-08-01,92911.0
2009-09-01,85043.0
2009-10-01,88054.0
2009-11-01,84352.0
2009-12-01,78800.0
2010-01-01,85798.0
2010-02-01,192531.0
2010-03-01,206452.0
2010-04-01,256134.0
2010-05-01,266271.0
2010-06-01,259254.0
2010-07-01,206778.0
2010-08-01,229760.0
2010-09-01,194706.0
2010-10-01,211775.0
2010-11-01,233097.0
2010-12-01,257690.0
2011-01-01,310651.0
2011-02-01,313220.0
2011-03-01,338464.0
2011-04-01,351159.0
2011-05-01,335934.0
2011-06-01,388576.0
2011-07-01,448188.0
2011-08-01,418758.0
2011-09-01,365395.0
2011-10-01,255719.0
2011-11-01,253711.0
2011-12-01,266434.0
2012-01-01,254623.0
2012-02-01,224818.0
2012-03-01,255423.0
2012-04-01,245962.0
2012-05-01,222106.0
2012-06-01,280154.0
2012-07-01,283352.0
2012-08-01,303537.0
2012-09-01,346817.0
2012-10-01,402218.0
2012-11-01,440680.0
2012-12-01,420630.0
2013-01-01,438706.0
2013-02-01,433700.0
2013-03-01,427297.0
2013-04-01,504334.0
2013-05-01,507245.0
2013-06-01,527925.0
2013-07-01,526781.0
2013-08-01,462259.0
2013-09-01,448520.0
2013-10-01,483855.0
2013-11-01,447125.0
2013-12-01,420628.0
2014-01-01,482520.0
2014-02-01,613291.0
2014-03-01,627984.0
2014-04-01,591157.0
2014-05-01,561040.0
