Tarih,TP_KB_FON037
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,989.0
2006-01-01,1062.0
2006-02-01,1075.0
2006-03-01,1097.0
2006-04-01,1214.0
2006-05-01,1233.0
2006-06-01,1285.0
2006-07-01,1620.0
2006-08-01,1553.0
2006-09-01,1504.0
2006-10-01,1667.0
2006-11-01,1581.0
2006-12-01,1636.0
2007-01-01,1349.0
2007-02-01,1225.0
2007-03-01,1389.0
2007-04-01,1308.0
2007-05-01,1643.0
2007-06-01,1613.0
2007-07-01,1692.0
2007-08-01,1939.0
2007-09-01,2343.0
2007-10-01,3128.0
2007-11-01,3193.0
2007-12-01,3142.0
2008-01-01,3075.0
2008-02-01,3216.0
2008-03-01,3263.0
2008-04-01,3015.0
2008-05-01,3263.0
2008-06-01,3152.0
2008-07-01,3289.0
2008-08-01,4843.0
2008-09-01,5643.0
2008-10-01,6061.0
2008-11-01,6580.0
2008-12-01,6087.0
2009-01-01,5947.0
2009-02-01,5954.0
2009-03-01,5852.0
2009-04-01,5594.0
2009-05-01,5739.0
2009-06-01,6699.0
2009-07-01,6967.0
2009-08-01,7301.0
2009-09-01,7111.0
2009-10-01,7769.0
2009-11-01,7687.0
2009-12-01,8186.0
2010-01-01,9874.0
2010-02-01,8977.0
2010-03-01,8321.0
2010-04-01,9203.0
2010-05-01,9002.0
2010-06-01,9353.0
2010-07-01,9487.0
2010-08-01,13437.0
2010-09-01,13932.0
2010-10-01,14682.0
2010-11-01,14202.0
2010-12-01,11471.0
2011-01-01,11187.0
2011-02-01,11233.0
2011-03-01,10976.0
2011-04-01,12313.0
2011-05-01,13234.0
2011-06-01,14020.0
2011-07-01,14755.0
2011-08-01,14010.0
2011-09-01,14904.0
2011-10-01,15432.0
2011-11-01,15381.0
2011-12-01,15467.0
2012-01-01,14272.0
2012-02-01,14309.0
2012-03-01,14661.0
2012-04-01,14707.0
2012-05-01,14480.0
2012-06-01,16007.0
2012-07-01,15479.0
2012-08-01,16588.0
2012-09-01,16977.0
2012-10-01,17512.0
2012-11-01,18157.0
2012-12-01,17468.0
2013-01-01,17927.0
2013-02-01,17923.0
2013-03-01,20130.0
2013-04-01,20537.0
2013-05-01,20354.0
2013-06-01,22072.0
2013-07-01,22500.0
2013-08-01,23804.0
2013-09-01,25312.0
2013-10-01,27295.0
2013-11-01,27613.0
2013-12-01,25377.0
2014-01-01,24798.0
2014-02-01,23518.0
2014-03-01,23610.0
2014-04-01,23615.0
2014-05-01,25300.0
