Tarih,TP_KB_FON028
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,770870.0
2006-01-01,593404.0
2006-02-01,564960.0
2006-03-01,647698.0
2006-04-01,668964.0
2006-05-01,767056.0
2006-06-01,791340.0
2006-07-01,778925.0
2006-08-01,813296.0
2006-09-01,921389.0
2006-10-01,833518.0
2006-11-01,771281.0
2006-12-01,842694.0
2007-01-01,686612.0
2007-02-01,657319.0
2007-03-01,738232.0
2007-04-01,760205.0
2007-05-01,766099.0
2007-06-01,942232.0
2007-07-01,1119585.0
2007-08-01,1029930.0
2007-09-01,1073977.0
2007-10-01,1140817.0
2007-11-01,1093778.0
2007-12-01,1303234.0
2008-01-01,1220698.0
2008-02-01,1252957.0
2008-03-01,1304885.0
2008-04-01,1321946.0
2008-05-01,1264312.0
2008-06-01,1227371.0
2008-07-01,1231100.0
2008-08-01,1193194.0
2008-09-01,1388753.0
2008-10-01,1351572.0
2008-11-01,1370355.0
2008-12-01,1556936.0
2009-01-01,1543719.0
2009-02-01,1877333.0
2009-03-01,1897668.0
2009-04-01,1754892.0
2009-05-01,1787095.0
2009-06-01,1887068.0
2009-07-01,2045470.0
2009-08-01,2135189.0
2009-09-01,2371233.0
2009-10-01,2537371.0
2009-11-01,2760202.0
2009-12-01,3110910.0
2010-01-01,2817088.0
2010-02-01,2890608.0
2010-03-01,2892976.0
2010-04-01,3352933.0
2010-05-01,3001959.0
2010-06-01,2967846.0
2010-07-01,2898013.0
2010-08-01,2911853.0
2010-09-01,3090145.0
2010-10-01,3347597.0
2010-11-01,3249692.0
2010-12-01,4140243.0
2011-01-01,3769782.0
2011-02-01,3776626.0
2011-03-01,3709582.0
2011-04-01,3994933.0
2011-05-01,3951022.0
2011-06-01,3988102.0
2011-07-01,4169582.0
2011-08-01,4166650.0
2011-09-01,4088237.0
2011-10-01,4227430.0
2011-11-01,4281820.0
2011-12-01,4618407.0
2012-01-01,4085945.0
2012-02-01,3856588.0
2012-03-01,4027972.0
2012-04-01,3790795.0
2012-05-01,3914750.0
2012-06-01,3869337.0
2012-07-01,3956117.0
2012-08-01,4164983.0
2012-09-01,4543503.0
2012-10-01,4586610.0
2012-11-01,4672938.0
2012-12-01,5082494.0
2013-01-01,5121210.0
2013-02-01,5048543.0
2013-03-01,5373090.0
2013-04-01,5369831.0
2013-05-01,6172277.0
2013-06-01,6410707.0
2013-07-01,5987351.0
2013-08-01,6311554.0
2013-09-01,6261831.0
2013-10-01,6343606.0
