Tarih,TP_KB_FON029
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,2889.0
2006-01-01,3188.0
2006-02-01,2095.0
2006-03-01,2092.0
2006-04-01,2214.0
2006-05-01,2034.0
2006-06-01,1771.0
2006-07-01,1557.0
2006-08-01,1456.0
2006-09-01,1568.0
2006-10-01,1762.0
2006-11-01,1474.0
2006-12-01,1696.0
2007-01-01,3409.0
2007-02-01,2375.0
2007-03-01,2161.0
2007-04-01,2537.0
2007-05-01,3643.0
2007-06-01,3009.0
2007-07-01,4926.0
2007-08-01,3487.0
2007-09-01,3306.0
2007-10-01,4178.0
2007-11-01,4175.0
2007-12-01,4208.0
2008-01-01,3163.0
2008-02-01,3337.0
2008-03-01,8703.0
2008-04-01,10878.0
2008-05-01,13496.0
2008-06-01,14135.0
2008-07-01,11595.0
2008-08-01,11666.0
2008-09-01,12930.0
2008-10-01,12683.0
2008-11-01,13195.0
2008-12-01,14530.0
2009-01-01,17180.0
2009-02-01,11401.0
2009-03-01,10398.0
2009-04-01,14776.0
2009-05-01,19453.0
2009-06-01,16121.0
2009-07-01,14668.0
2009-08-01,13230.0
2009-09-01,23201.0
2009-10-01,30375.0
2009-11-01,26645.0
2009-12-01,14690.0
2010-01-01,13373.0
2010-02-01,11049.0
2010-03-01,15136.0
2010-04-01,11608.0
2010-05-01,21440.0
2010-06-01,21506.0
2010-07-01,25238.0
2010-08-01,25255.0
2010-09-01,27788.0
2010-10-01,28135.0
2010-11-01,29578.0
2010-12-01,23940.0
2011-01-01,20108.0
2011-02-01,15803.0
2011-03-01,17098.0
2011-04-01,12050.0
2011-05-01,12307.0
2011-06-01,12509.0
2011-07-01,11262.0
2011-08-01,12844.0
2011-09-01,12966.0
2011-10-01,15930.0
2011-11-01,12697.0
2011-12-01,14827.0
2012-01-01,14004.0
2012-02-01,17022.0
2012-03-01,18680.0
2012-04-01,19093.0
2012-05-01,17318.0
2012-06-01,25514.0
2012-07-01,18211.0
2012-08-01,36657.0
2012-09-01,43254.0
2012-10-01,39260.0
2012-11-01,36848.0
2012-12-01,25721.0
2013-01-01,21229.0
2013-02-01,30071.0
2013-03-01,36305.0
2013-04-01,51766.0
2013-05-01,85364.0
2013-06-01,57598.0
2013-07-01,31560.0
2013-08-01,28688.0
2013-09-01,36021.0
2013-10-01,43515.0
2013-11-01,45292.0
2013-12-01,52180.0
2014-01-01,53392.0
2014-02-01,26721.0
2014-03-01,24704.0
2014-04-01,23713.0
2014-05-01,27767.0
