Tarih,TP_KB_FON042
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,2958337.0
2006-01-01,2890146.0
2006-02-01,2857879.0
2006-03-01,2817359.0
2006-04-01,2857968.0
2006-05-01,2934774.0
2006-06-01,3065165.0
2006-07-01,3147882.0
2006-08-01,3311677.0
2006-09-01,3412852.0
2006-10-01,3683806.0
2006-11-01,3861449.0
2006-12-01,4166270.0
2007-01-01,4281069.0
2007-02-01,4350376.0
2007-03-01,4409222.0
2007-04-01,4529246.0
2007-05-01,4594589.0
2007-06-01,4693815.0
2007-07-01,4716630.0
2007-08-01,4476777.0
2007-09-01,4379174.0
2007-10-01,4509125.0
2007-11-01,4515859.0
2007-12-01,4591404.0
2008-01-01,4604414.0
2008-02-01,4696536.0
2008-03-01,4963174.0
2008-04-01,5229374.0
2008-05-01,5296061.0
2008-06-01,5478805.0
2008-07-01,5522021.0
2008-08-01,5451814.0
2008-09-01,5336529.0
2008-10-01,4806686.0
2008-11-01,4726914.0
2008-12-01,5041951.0
2009-01-01,5077383.0
2009-02-01,5198477.0
2009-03-01,5338447.0
2009-04-01,5288598.0
2009-05-01,5573115.0
2009-06-01,5546343.0
2009-07-01,5685848.0
2009-08-01,5873859.0
2009-09-01,6091265.0
2009-10-01,6226496.0
2009-11-01,6281881.0
2009-12-01,6320988.0
2010-01-01,6438172.0
2010-02-01,6255134.0
2010-03-01,6265081.0
2010-04-01,6482373.0
2010-05-01,6230516.0
2010-06-01,6377387.0
2010-07-01,6510756.0
2010-08-01,6825611.0
2010-09-01,7042468.0
2010-10-01,7386834.0
2010-11-01,7391343.0
2010-12-01,6947598.0
2011-01-01,6746139.0
2011-02-01,6569263.0
2011-03-01,6560733.0
2011-04-01,6580877.0
2011-05-01,6344509.0
2011-06-01,6246187.0
2011-07-01,6277552.0
2011-08-01,6323041.0
2011-09-01,6453358.0
2011-10-01,6513824.0
2011-11-01,6712030.0
2011-12-01,6918076.0
2012-01-01,6808697.0
2012-02-01,7077893.0
2012-03-01,7148238.0
2012-04-01,7286179.0
2012-05-01,7501365.0
2012-06-01,7610960.0
2012-07-01,7607867.0
2012-08-01,7977690.0
2012-09-01,8114182.0
2012-10-01,8251099.0
2012-11-01,8505959.0
2012-12-01,8692699.0
2013-01-01,8847030.0
2013-02-01,8911300.0
2013-03-01,8731519.0
2013-04-01,8862591.0
2013-05-01,8834489.0
2013-06-01,8487524.0
2013-07-01,8649981.0
2013-08-01,9454268.0
2013-09-01,9592122.0
