Tarih,TP_KB_FON059
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,20156.0
2006-01-01,14338.0
2006-02-01,12427.0
2006-03-01,20522.0
2006-04-01,21067.0
2006-05-01,25718.0
2006-06-01,25504.0
2006-07-01,24330.0
2006-08-01,25797.0
2006-09-01,27504.0
2006-10-01,30097.0
2006-11-01,28686.0
2006-12-01,53595.0
2007-01-01,58913.0
2007-02-01,57778.0
2007-03-01,35574.0
2007-04-01,35409.0
2007-05-01,37188.0
2007-06-01,208184.0
2007-07-01,160631.0
2007-08-01,191460.0
2007-09-01,117618.0
2007-10-01,176827.0
2007-11-01,189474.0
2007-12-01,250376.0
2008-01-01,195370.0
2008-02-01,182310.0
2008-03-01,54966.0
2008-04-01,56964.0
2008-05-01,45475.0
2008-06-01,49505.0
2008-07-01,47799.0
2008-08-01,40178.0
2008-09-01,56355.0
2008-10-01,69638.0
2008-11-01,120111.0
2008-12-01,102208.0
2009-01-01,87177.0
2009-02-01,49084.0
2009-03-01,58828.0
2009-04-01,95273.0
2009-05-01,134068.0
2009-06-01,159654.0
2009-07-01,147034.0
2009-08-01,157569.0
2009-09-01,144607.0
2009-10-01,86674.0
2009-11-01,86935.0
2009-12-01,91577.0
2010-01-01,100988.0
2010-02-01,104697.0
2010-03-01,112827.0
2010-04-01,147301.0
2010-05-01,147928.0
2010-06-01,195100.0
2010-07-01,148215.0
2010-08-01,132780.0
2010-09-01,180995.0
2010-10-01,147987.0
2010-11-01,153309.0
2010-12-01,134437.0
2011-01-01,100630.0
2011-02-01,109828.0
2011-03-01,151256.0
2011-04-01,134577.0
2011-05-01,118895.0
2011-06-01,111318.0
2011-07-01,181379.0
2011-08-01,147527.0
2011-09-01,182595.0
2011-10-01,148588.0
2011-11-01,132057.0
2011-12-01,183799.0
2012-01-01,262081.0
2012-02-01,251881.0
2012-03-01,178360.0
2012-04-01,179546.0
2012-05-01,201978.0
2012-06-01,213153.0
2012-07-01,211529.0
2012-08-01,245506.0
2012-09-01,391169.0
2012-10-01,471464.0
2012-11-01,582006.0
2012-12-01,668763.0
2013-01-01,781152.0
2013-02-01,905874.0
2013-03-01,1058492.0
2013-04-01,1166582.0
2013-05-01,1323198.0
2013-06-01,959949.0
2013-07-01,740542.0
2013-08-01,507826.0
2013-09-01,632928.0
2013-10-01,749703.0
2013-11-01,526514.0
2013-12-01,542768.0
2014-01-01,550343.0
2014-02-01,465347.0
2014-03-01,449255.0
2014-04-01,397535.0
2014-05-01,491216.0
