Tarih,TP_KB_FON086
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,11480.0
2006-01-01,10278.0
2006-02-01,7448.0
2006-03-01,7979.0
2006-04-01,7512.0
2006-05-01,7584.0
2006-06-01,27735.0
2006-07-01,13414.0
2006-08-01,8641.0
2006-09-01,15872.0
2006-10-01,10850.0
2006-11-01,11522.0
2006-12-01,35594.0
2007-01-01,20928.0
2007-02-01,13936.0
2007-03-01,11077.0
2007-04-01,22615.0
2007-05-01,23026.0
2007-06-01,28721.0
2007-07-01,50663.0
2007-08-01,109744.0
2007-09-01,9237.0
2007-10-01,17224.0
2007-11-01,22170.0
2007-12-01,17184.0
2008-01-01,6802.0
2008-02-01,19965.0
2008-03-01,57696.0
2008-04-01,42693.0
2008-05-01,39734.0
2008-06-01,46914.0
2008-07-01,36888.0
2008-08-01,96040.0
2008-09-01,93869.0
2008-10-01,197021.0
2008-11-01,203987.0
2008-12-01,52134.0
2009-01-01,12364.0
2009-02-01,10253.0
2009-03-01,41713.0
2009-04-01,15304.0
2009-05-01,14582.0
2009-06-01,15992.0
2009-07-01,11366.0
2009-08-01,14586.0
2009-09-01,11170.0
2009-10-01,15881.0
2009-11-01,13772.0
2009-12-01,15585.0
2010-01-01,12236.0
2010-02-01,17560.0
2010-03-01,20497.0
2010-04-01,9628.0
2010-05-01,20419.0
2010-06-01,19203.0
2010-07-01,12604.0
2010-08-01,27406.0
2010-09-01,18270.0
2010-10-01,7759.0
2010-11-01,17876.0
2010-12-01,65049.0
2011-01-01,100961.0
2011-02-01,72179.0
2011-03-01,22933.0
2011-04-01,19296.0
2011-05-01,167424.0
2011-06-01,112624.0
2011-07-01,15202.0
2011-08-01,9427.0
2011-09-01,13064.0
2011-10-01,18481.0
2011-11-01,11686.0
2011-12-01,84875.0
2012-01-01,85280.0
2012-02-01,180523.0
2012-03-01,136899.0
2012-04-01,117088.0
2012-05-01,107042.0
2012-06-01,107347.0
2012-07-01,92767.0
2012-08-01,70405.0
2012-09-01,53368.0
2012-10-01,36911.0
2012-11-01,73328.0
2012-12-01,95575.0
2013-01-01,94510.0
2013-02-01,109918.0
2013-03-01,181084.0
2013-04-01,334352.0
2013-05-01,317134.0
2013-06-01,365807.0
2013-07-01,511827.0
2013-08-01,612035.0
2013-09-01,1064003.0
2013-10-01,910652.0
2013-11-01,836740.0
2013-12-01,908679.0
2014-01-01,821500.0
2014-02-01,974773.0
2014-03-01,955550.0
2014-04-01,937304.0
2014-05-01,623777.0
