Tarih,TP_KB_FON005
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,16032.0
2006-01-01,26064.0
2006-02-01,58092.0
2006-03-01,15495.0
2006-04-01,11163.0
2006-05-01,11209.0
2006-06-01,12545.0
2006-07-01,26464.0
2006-08-01,13018.0
2006-09-01,13949.0
2006-10-01,13324.0
2006-11-01,14530.0
2006-12-01,13645.0
2007-01-01,24576.0
2007-02-01,73032.0
2007-03-01,6947.0
2007-04-01,82139.0
2007-05-01,3046.0
2007-06-01,2457.0
2007-07-01,114869.0
2007-08-01,1589.0
2007-09-01,2492.0
2007-10-01,3549.0
2007-11-01,2594.0
2007-12-01,1863.0
2008-01-01,16424.0
2008-02-01,2867.0
2008-03-01,20471.0
2008-04-01,119604.0
2008-05-01,2439.0
2008-06-01,112724.0
2008-07-01,157326.0
2008-08-01,2995.0
2008-09-01,103489.0
2008-10-01,5224.0
2008-11-01,28592.0
2008-12-01,32116.0
2009-01-01,43195.0
2009-02-01,87258.0
2009-03-01,33192.0
2009-04-01,19205.0
2009-05-01,11708.0
2009-06-01,12885.0
2009-07-01,110920.0
2009-08-01,7997.0
2009-09-01,99903.0
2009-10-01,11748.0
2009-11-01,83357.0
2009-12-01,1590.0
2010-01-01,27757.0
2010-02-01,94461.0
2010-03-01,28885.0
2010-04-01,14381.0
2010-05-01,9557.0
2010-06-01,114074.0
2010-07-01,147115.0
2010-08-01,9507.0
2010-09-01,12027.0
2010-10-01,159023.0
2010-11-01,11264.0
2010-12-01,4290.0
2011-01-01,59096.0
2011-02-01,130726.0
2011-03-01,31139.0
2011-04-01,14735.0
2011-05-01,15439.0
2011-06-01,49315.0
2011-07-01,59691.0
2011-08-01,138281.0
2011-09-01,20263.0
2011-10-01,16722.0
2011-11-01,143156.0
2011-12-01,8575.0
2012-01-01,66401.0
2012-02-01,149404.0
2012-03-01,31508.0
2012-04-01,168127.0
2012-05-01,25865.0
2012-06-01,18268.0
2012-07-01,237593.0
2012-08-01,16768.0
2012-09-01,42275.0
2012-10-01,217339.0
2012-11-01,28084.0
2012-12-01,18055.0
2013-01-01,114617.0
2013-02-01,262795.0
2013-03-01,110718.0
2013-04-01,105833.0
2013-05-01,100303.0
2013-06-01,98385.0
2013-07-01,430251.0
2013-08-01,57003.0
2013-09-01,250617.0
2013-10-01,34091.0
2013-11-01,33556.0
2013-12-01,15771.0
2014-01-01,92063.0
2014-02-01,23745.0
2014-03-01,75025.0
2014-04-01,277111.0
2014-05-01,36731.0
