Tarih,TP_KB_FON109
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,8478135.0
2006-01-01,8131533.0
2006-02-01,8238690.0
2006-03-01,8555437.0
2006-04-01,8863206.0
2006-05-01,9691866.0
2006-06-01,10088632.0
2006-07-01,9855044.0
2006-08-01,9998263.0
2006-09-01,10423652.0
2006-10-01,10702136.0
2006-11-01,10801409.0
2006-12-01,11223641.0
2007-01-01,10966192.0
2007-02-01,11291928.0
2007-03-01,11536949.0
2007-04-01,11944120.0
2007-05-01,12190427.0
2007-06-01,12811886.0
2007-07-01,13372813.0
2007-08-01,13324961.0
2007-09-01,13288777.0
2007-10-01,13996897.0
2007-11-01,14322137.0
2007-12-01,14762224.0
2008-01-01,14866491.0
2008-02-01,15304109.0
2008-03-01,16318855.0
2008-04-01,17058005.0
2008-05-01,16838222.0
2008-06-01,17367921.0
2008-07-01,17350347.0
2008-08-01,16998803.0
2008-09-01,17664282.0
2008-10-01,18635241.0
2008-11-01,18640809.0
2008-12-01,18890304.0
2009-01-01,19712397.0
2009-02-01,21027914.0
2009-03-01,21591074.0
2009-04-01,21613428.0
2009-05-01,21968033.0
2009-06-01,22419291.0
2009-07-01,23051923.0
2009-08-01,23725778.0
2009-09-01,24580287.0
2009-10-01,25173482.0
2009-11-01,25850007.0
2009-12-01,26595558.0
2010-01-01,26637959.0
2010-02-01,27268685.0
2010-03-01,27397188.0
2010-04-01,28430715.0
2010-05-01,28199719.0
2010-06-01,28703648.0
2010-07-01,28934719.0
2010-08-01,29536259.0
2010-09-01,30019678.0
2010-10-01,31202643.0
2010-11-01,31294115.0
2010-12-01,33444408.0
2011-01-01,33755063.0
2011-02-01,34190629.0
2011-03-01,34148823.0
2011-04-01,34741738.0
2011-05-01,35154477.0
2011-06-01,35329278.0
2011-07-01,36201727.0
2011-08-01,37304474.0
2011-09-01,37471778.0
2011-10-01,37697386.0
2011-11-01,38483501.0
2011-12-01,39672102.0
2012-01-01,38440830.0
2012-02-01,39184732.0
2012-03-01,40333462.0
2012-04-01,40804585.0
2012-05-01,42360784.0
2012-06-01,42996806.0
2012-07-01,43556891.0
2012-08-01,44830860.0
2012-09-01,45931792.0
2012-10-01,47095899.0
2012-11-01,47964130.0
2012-12-01,48949304.0
2013-01-01,50612636.0
2013-02-01,51954492.0
2013-03-01,52894296.0
2013-04-01,53724405.0
2013-05-01,56346538.0
2013-06-01,56159385.0
2013-07-01,56796725.0
2013-08-01,58897980.0
2013-09-01,59516730.0
