Tarih,TP_ITHALATBEC_321
2016-10-01,86024.511
2016-11-01,82869.757
2016-12-01,80809.709
2017-01-01,92375.363
2017-02-01,103755.811
2017-03-01,73646.473
2017-04-01,51771.21
2017-05-01,93788.587
2017-06-01,74886.007
2017-07-01,60657.168
2017-08-01,73073.685
2017-09-01,126852.886
2017-10-01,102892.795
2017-11-01,105048.558
2017-12-01,122263.874
2018-01-01,120926.308
2018-02-01,121755.694
2018-03-01,123200.077
2018-04-01,76617.495
2018-05-01,89696.016
2018-06-01,229088.108
2018-07-01,110188.542
2018-08-01,88989.955
2018-09-01,97824.78
2018-10-01,117697.989
2018-11-01,32635.079
2018-12-01,39516.391
2019-01-01,100602.97
2019-02-01,51907.246
2019-03-01,63815.256
2019-04-01,99503.023
2019-05-01,41721.184
2019-06-01,89848.052
2019-07-01,52906.676
2019-08-01,56703.816
2019-09-01,78302.894
2019-10-01,9216.027
2019-11-01,72747.072
2019-12-01,47258.824
2020-01-01,79145.327
2020-02-01,48627.01
2020-03-01,30445.266
2020-04-01,50934.494
2020-05-01,7402.212
2020-06-01,17270.301
2020-07-01,28686.434
2020-08-01,18878.817
2020-09-01,27969.876
2020-10-01,22102.787
2020-11-01,22434.369
2020-12-01,32845.663
2021-01-01,24246.0
2021-02-01,31408.0
2021-03-01,26615.0
2021-04-01,20156.0
2021-05-01,16887.0
2021-06-01,45023.0
2021-07-01,31576.0
2021-08-01,32961.0
2021-09-01,30287.0
2021-10-01,6312.0
2021-11-01,22799.0
2021-12-01,13904.0
2022-01-01,22555.0
2022-02-01,12887.0
2022-03-01,27828.0
2022-04-01,24265.0
2022-05-01,49100.0
2022-06-01,20846.0
2022-07-01,37376.0
2022-08-01,61400.0
2022-09-01,37617.0
2022-10-01,14767.0
2022-11-01,25812.0
2022-12-01,27633.0
2023-01-01,68265.0
2023-02-01,62831.0
2023-03-01,45645.0
2023-04-01,9358.0
2023-05-01,10097.0
2023-06-01,28112.0
2023-07-01,81011.0
2023-08-01,61434.0
2023-09-01,69380.0
2023-10-01,71047.0
2023-11-01,50804.0
2023-12-01,74739.0
2024-01-01,46743.0
2024-02-01,79907.0
2024-03-01,49838.0
2024-04-01,76694.0
2024-05-01,62449.0
2024-06-01,43169.0
2024-07-01,31499.0
2024-08-01,61256.0
2024-09-01,48022.0
2024-10-01,85736.0
2024-11-01,62110.0
2024-12-01,97981.0
2025-01-01,105139.0
2025-02-01,71508.0
2025-03-01,99432.0
2025-04-01,75441.0
2025-05-01,89034.0
2025-06-01,124828.0
2025-07-01,170805.0
2025-08-01,86476.0
