Tarih,TP_BKEA_S005
2000-01-01,
2000-04-01,
2000-07-01,
2000-10-01,
2001-01-01,
2001-04-01,
2001-07-01,
2001-10-01,
2002-01-01,
2002-04-01,
2002-07-01,
2002-10-01,
2003-01-01,
2003-04-01,
2003-07-01,
2003-10-01,
2004-01-01,
2004-04-01,
2004-07-01,
2004-10-01,
2005-01-01,
2005-04-01,
2005-07-01,
2005-10-01,12.4
2006-01-01,15.7
2006-04-01,-69.2
2006-07-01,6.6
2006-10-01,-23.0
2007-01-01,-7.3
2007-04-01,-5.9
2007-07-01,-12.1
2007-10-01,-11.9
2008-01-01,-49.3
2008-04-01,-44.8
2008-07-01,-60.2
2008-10-01,-82.8
2009-01-01,-96.1
2009-04-01,-34.7
2009-07-01,-31.9
2009-10-01,-29.5
2010-01-01,-12.3
2010-04-01,5.0
2010-07-01,-12.3
2010-10-01,9.2
2011-01-01,-8.3
2011-04-01,-12.3
2011-07-01,-30.5
2011-10-01,-20.6
2012-01-01,1.1
2012-04-01,-13.6
2012-07-01,-45.3
2012-10-01,-32.7
2013-01-01,-10.7
2013-04-01,16.1
2013-07-01,-25.1
2013-10-01,-0.3
2014-01-01,-18.8
2014-04-01,13.2
2014-07-01,-0.9
2014-10-01,-16.6
2015-01-01,-2.1
2015-04-01,-3.1
2015-07-01,-51.8
2015-10-01,-50.9
2016-01-01,-34.3
2016-04-01,1.4
2016-07-01,-44.4
2016-10-01,-33.8
2017-01-01,18.6
2017-04-01,6.1
2017-07-01,0.0
2017-10-01,0.0
2018-01-01,-2.6
2018-04-01,-39.1
2018-07-01,-57.9
2018-10-01,-41.6
2019-01-01,17.6
2019-04-01,-4.2
2019-07-01,4.1
2019-10-01,41.5
2020-01-01,21.1
2020-04-01,46.8
2020-07-01,15.2
2020-10-01,-19.4
2021-01-01,18.3
2021-04-01,-36.8
2021-07-01,0.0
2021-10-01,-20.3
2022-01-01,-12.5
2022-04-01,-51.6
2022-07-01,-49.4
2022-10-01,-46.8
2023-01-01,-30.7
2023-04-01,-36.8
2023-07-01,-29.4
2023-10-01,0.0
2024-01-01,-17.2
2024-04-01,-15.1
2024-07-01,-17.7
2024-10-01,0.0
2025-01-01,1.0
2025-04-01,0.0
2025-07-01,0.9
