Tarih,TP_BKEA_S087
2000-01-01,
2000-04-01,
2000-07-01,
2000-10-01,
2001-01-01,
2001-04-01,
2001-07-01,
2001-10-01,
2002-01-01,
2002-04-01,
2002-07-01,
2002-10-01,
2003-01-01,
2003-04-01,
2003-07-01,
2003-10-01,
2004-01-01,
2004-04-01,
2004-07-01,
2004-10-01,
2005-01-01,
2005-04-01,
2005-07-01,
2005-10-01,66.6
2006-01-01,62.1
2006-04-01,-33.9
2006-07-01,-7.9
2006-10-01,8.1
2007-01-01,7.4
2007-04-01,17.8
2007-07-01,29.1
2007-10-01,36.2
2008-01-01,-0.2
2008-04-01,-9.2
2008-07-01,-4.0
2008-10-01,-71.8
2009-01-01,-13.3
2009-04-01,-15.6
2009-07-01,12.7
2009-10-01,29.5
2010-01-01,47.9
2010-04-01,33.7
2010-07-01,38.5
2010-10-01,24.6
2011-01-01,-11.1
2011-04-01,-25.9
2011-07-01,-1.2
2011-10-01,-30.4
2012-01-01,-20.4
2012-04-01,0.0
2012-07-01,4.3
2012-10-01,0.0
2013-01-01,5.3
2013-04-01,19.3
2013-07-01,0.8
2013-10-01,26.3
2014-01-01,-16.6
2014-04-01,17.1
2014-07-01,21.2
2014-10-01,-1.0
2015-01-01,0.0
2015-04-01,22.1
2015-07-01,6.0
2015-10-01,5.6
2016-01-01,-16.7
2016-04-01,5.6
2016-07-01,3.0
2016-10-01,16.1
2017-01-01,-17.6
2017-04-01,0.0
2017-07-01,-17.9
2017-10-01,-23.5
2018-01-01,0.0
2018-04-01,-5.2
2018-07-01,-39.5
2018-10-01,-34.6
2019-01-01,34.9
2019-04-01,0.0
2019-07-01,30.7
2019-10-01,32.8
2020-01-01,42.1
2020-04-01,34.4
2020-07-01,16.9
2020-10-01,0.0
2021-01-01,22.2
2021-04-01,0.0
2021-07-01,0.0
2021-10-01,4.8
2022-01-01,-12.2
2022-04-01,0.0
2022-07-01,-4.5
2022-10-01,7.5
2023-01-01,0.0
2023-04-01,-18.6
2023-07-01,-31.8
2023-10-01,-15.2
2024-01-01,-23.2
2024-04-01,-0.6
2024-07-01,-1.5
2024-10-01,-2.5
2025-01-01,-2.5
2025-04-01,6.9
2025-07-01,4.2
