Tarih,TP_BKEA_S016
2000-01-01,
2000-04-01,
2000-07-01,
2000-10-01,
2001-01-01,
2001-04-01,
2001-07-01,
2001-10-01,
2002-01-01,
2002-04-01,
2002-07-01,
2002-10-01,
2003-01-01,
2003-04-01,
2003-07-01,
2003-10-01,
2004-01-01,
2004-04-01,
2004-07-01,
2004-10-01,
2005-01-01,
2005-04-01,
2005-07-01,
2005-10-01,-2.2
2006-01-01,-3.9
2006-04-01,-9.1
2006-07-01,-14.2
2006-10-01,-9.8
2007-01-01,-29.5
2007-04-01,-11.0
2007-07-01,-14.0
2007-10-01,-24.1
2008-01-01,-56.2
2008-04-01,-44.9
2008-07-01,-44.6
2008-10-01,-53.7
2009-01-01,-48.9
2009-04-01,-9.4
2009-07-01,-6.2
2009-10-01,-4.7
2010-01-01,-0.9
2010-04-01,-13.2
2010-07-01,-12.3
2010-10-01,-12.2
2011-01-01,-12.0
2011-04-01,-11.5
2011-07-01,-17.0
2011-10-01,-21.9
2012-01-01,-21.5
2012-04-01,-11.4
2012-07-01,-28.2
2012-10-01,-12.8
2013-01-01,-11.7
2013-04-01,0.0
2013-07-01,-1.2
2013-10-01,0.0
2014-01-01,-27.2
2014-04-01,13.2
2014-07-01,-5.4
2014-10-01,-16.6
2015-01-01,-3.1
2015-04-01,-3.3
2015-07-01,-12.6
2015-10-01,-40.6
2016-01-01,-27.2
2016-04-01,-6.2
2016-07-01,-23.7
2016-10-01,-34.6
2017-01-01,0.0
2017-04-01,14.9
2017-07-01,0.0
2017-10-01,0.0
2018-01-01,-5.4
2018-04-01,-6.3
2018-07-01,-9.6
2018-10-01,-54.3
2019-01-01,11.8
2019-04-01,-2.0
2019-07-01,13.3
2019-10-01,3.9
2020-01-01,15.0
2020-04-01,14.9
2020-07-01,5.8
2020-10-01,0.0
2021-01-01,1.2
2021-04-01,0.0
2021-07-01,0.0
2021-10-01,0.0
2022-01-01,0.0
2022-04-01,-16.7
2022-07-01,-16.7
2022-10-01,-17.6
2023-01-01,-17.3
2023-04-01,-36.4
2023-07-01,-29.3
2023-10-01,-0.6
2024-01-01,-0.1
2024-04-01,-16.6
2024-07-01,-15.6
2024-10-01,11.6
2025-01-01,-2.9
2025-04-01,0.0
2025-07-01,11.1
