Tarih,TP_BKEA_S008
2000-01-01,
2000-04-01,
2000-07-01,
2000-10-01,
2001-01-01,
2001-04-01,
2001-07-01,
2001-10-01,
2002-01-01,
2002-04-01,
2002-07-01,
2002-10-01,
2003-01-01,
2003-04-01,
2003-07-01,
2003-10-01,
2004-01-01,
2004-04-01,
2004-07-01,
2004-10-01,
2005-01-01,
2005-04-01,
2005-07-01,
2005-10-01,9.9
2006-01-01,-3.3
2006-04-01,-20.2
2006-07-01,-4.3
2006-10-01,-25.4
2007-01-01,-21.0
2007-04-01,14.4
2007-07-01,17.1
2007-10-01,0.0
2008-01-01,-11.2
2008-04-01,-0.9
2008-07-01,-2.2
2008-10-01,-0.7
2009-01-01,-1.7
2009-04-01,-1.5
2009-07-01,-0.7
2009-10-01,0.0
2010-01-01,0.0
2010-04-01,-13.2
2010-07-01,-14.6
2010-10-01,-14.5
2011-01-01,-32.4
2011-04-01,-30.7
2011-07-01,-12.0
2011-10-01,-11.6
2012-01-01,-18.2
2012-04-01,-30.9
2012-07-01,-1.8
2012-10-01,0.0
2013-01-01,0.0
2013-04-01,0.0
2013-07-01,-11.7
2013-10-01,0.0
2014-01-01,-13.0
2014-04-01,1.4
2014-07-01,0.0
2014-10-01,-14.4
2015-01-01,1.2
2015-04-01,17.6
2015-07-01,-8.9
2015-10-01,4.7
2016-01-01,-20.3
2016-04-01,-4.9
2016-07-01,5.0
2016-10-01,-1.2
2017-01-01,0.0
2017-04-01,14.9
2017-07-01,0.0
2017-10-01,-6.4
2018-01-01,0.0
2018-04-01,-15.2
2018-07-01,-30.5
2018-10-01,-15.0
2019-01-01,4.4
2019-04-01,0.0
2019-07-01,15.2
2019-10-01,3.9
2020-01-01,15.0
2020-04-01,32.3
2020-07-01,14.3
2020-10-01,0.0
2021-01-01,14.1
2021-04-01,-1.1
2021-07-01,0.0
2021-10-01,-16.9
2022-01-01,0.0
2022-04-01,-30.3
2022-07-01,-0.8
2022-10-01,0.0
2023-01-01,-16.4
2023-04-01,-35.6
2023-07-01,-29.0
2023-10-01,-22.6
2024-01-01,-20.1
2024-04-01,-19.3
2024-07-01,-20.1
2024-10-01,-2.9
2025-01-01,-2.3
2025-04-01,-1.8
2025-07-01,10.2
