Tarih,TP_BKEA_S103
2000-01-01,
2000-04-01,
2000-07-01,
2000-10-01,
2001-01-01,
2001-04-01,
2001-07-01,
2001-10-01,
2002-01-01,
2002-04-01,
2002-07-01,
2002-10-01,
2003-01-01,
2003-04-01,
2003-07-01,
2003-10-01,
2004-01-01,
2004-04-01,
2004-07-01,
2004-10-01,
2005-01-01,
2005-04-01,
2005-07-01,
2005-10-01,32.9
2006-01-01,28.8
2006-04-01,-3.8
2006-07-01,-22.4
2006-10-01,0.9
2007-01-01,-6.3
2007-04-01,-0.2
2007-07-01,-16.9
2007-10-01,15.7
2008-01-01,-11.3
2008-04-01,39.5
2008-07-01,1.0
2008-10-01,-94.0
2009-01-01,-17.7
2009-04-01,-5.8
2009-07-01,14.4
2009-10-01,1.5
2010-01-01,17.0
2010-04-01,17.4
2010-07-01,35.3
2010-10-01,67.0
2011-01-01,6.4
2011-04-01,0.6
2011-07-01,-5.0
2011-10-01,-3.9
2012-01-01,-4.5
2012-04-01,16.0
2012-07-01,13.1
2012-10-01,35.2
2013-01-01,0.4
2013-04-01,0.4
2013-07-01,15.9
2013-10-01,-15.3
2014-01-01,-27.7
2014-04-01,-5.2
2014-07-01,-15.1
2014-10-01,-1.0
2015-01-01,-15.4
2015-04-01,21.9
2015-07-01,5.7
2015-10-01,10.7
2016-01-01,-5.9
2016-04-01,-5.5
2016-07-01,-5.8
2016-10-01,11.7
2017-01-01,-12.0
2017-04-01,-40.1
2017-07-01,-17.9
2017-10-01,10.3
2018-01-01,-1.1
2018-04-01,-25.6
2018-07-01,-70.0
2018-10-01,-33.8
2019-01-01,-11.8
2019-04-01,-6.5
2019-07-01,-34.9
2019-10-01,22.4
2020-01-01,38.2
2020-04-01,0.9
2020-07-01,42.9
2020-10-01,5.7
2021-01-01,-1.5
2021-04-01,17.8
2021-07-01,0.0
2021-10-01,-16.3
2022-01-01,-13.1
2022-04-01,55.9
2022-07-01,13.7
2022-10-01,-20.7
2023-01-01,11.8
2023-04-01,-0.5
2023-07-01,-16.3
2023-10-01,16.4
2024-01-01,-29.1
2024-04-01,18.2
2024-07-01,-3.3
2024-10-01,37.8
2025-01-01,-11.6
2025-04-01,-11.1
2025-07-01,1.2
